position_id,worker_id,position_title,job_profile_id,supervisory_org_id,cost_center_id,position_status,effective_start_date,effective_end_date
P00004427,W00004427,Senior Consultant - Information Technology,JP000126,SO002358,CC001985,Filled,2024-06-11,
P00004428,W00004428,Consultant - Data and Analytics,JP000465,SO001033,CC002062,Filled,2023-10-04,
P00004429,W00004429,Analyst - Legal,JP000132,SO000607,CC002002,Filled,2023-11-08,
P00004430,W00004430,Consultant - Audit Assurance,JP000495,SO002379,CC002124,Filled,2023-05-19,
P00004431,W00004431,Analyst - Legal,JP000347,SO002298,CC001559,Filled,2022-12-15,
P00004432,W00004432,Senior Consultant - Legal,JP000580,SO000830,CC002047,Filled,2022-08-05,
P00004433,W00004433,Senior Consultant - Corporate Tax,JP000472,SO001263,CC001836,Filled,2025-09-13,
P00004434,W00004434,Senior Consultant - Audit Assurance,JP000003,SO001694,CC000449,Filled,2022-04-28,
P00004435,W00004435,Analyst - Information Technology,JP000282,SO001837,CC000007,Filled,1996-04-01,
P00004436,W00004436,Analyst - Human Capital,JP000433,SO001648,CC002210,Filled,2020-07-19,
P00004437,W00004437,Senior Consultant - Cyber Risk,JP000164,SO001937,CC001897,Filled,2021-10-21,
P00004438,W00004438,Analyst - Corporate Tax,JP000167,SO002281,CC000913,Filled,2024-03-02,
P00004439,W00004439,Analyst - Information Technology,JP000099,SO002415,CC002199,Filled,2025-04-20,
P00004440,W00004440,Consultant - Human Resources,JP000236,SO001529,CC000392,Filled,2003-06-08,
P00004441,W00004441,Analyst - Regulatory Risk,JP000181,SO001233,CC001351,Filled,2020-01-22,
P00004442,W00004442,Analyst - Audit Assurance,JP000539,SO001087,CC000016,Filled,2021-06-27,
P00004443,W00004443,Senior Consultant - Operations,JP000233,SO000982,CC001279,Filled,2022-08-13,
P00004444,W00004444,Director - Strategy Consulting,JP000020,SO002281,CC000913,Filled,2012-03-05,
P00004445,W00004445,Director - Audit Assurance,JP000391,SO000745,CC001772,Filled,2021-11-21,
P00004446,W00004446,Senior Manager - Corporate Tax,JP000130,SO001416,CC000662,Closed,2023-12-15,2025-11-17
P00004447,W00004447,Consultant - Finance,JP000096,SO000480,CC000949,Filled,2022-08-08,
P00004448,W00004448,Analyst - Legal,JP000430,SO000455,CC000899,Filled,2008-10-15,
P00004449,W00004449,Consultant - Mergers and Acquisitions,JP000202,SO002439,CC001638,Filled,2009-01-31,
P00004450,W00004450,Analyst - Legal,JP000430,SO001144,CC000588,Filled,2021-09-08,
P00004451,W00004451,Analyst - Audit Assurance,JP000539,SO000822,CC001866,Filled,2002-04-16,
P00004452,W00004452,Analyst - Audit Assurance,JP000360,SO002359,CC001399,Filled,2020-08-05,
P00004453,W00004453,Analyst - Information Technology,JP000510,SO000850,CC000550,Filled,2021-10-29,
P00004454,W00004454,Consultant - Operations,JP000228,SO000383,CC000985,Filled,2025-03-15,
P00004455,W00004455,Senior Consultant - Legal,JP000128,SO001663,CC001955,Filled,2024-03-27,
P00004456,W00004456,Senior Manager - Human Resources,JP000404,SO000305,CC001853,Filled,2004-02-13,
P00004457,W00004457,Director - Mergers and Acquisitions,JP000586,SO001743,CC001701,Filled,2025-08-04,
P00004458,W00004458,Senior Consultant - Marketing,JP000321,SO001217,CC001333,Filled,2021-09-11,
P00004459,W00004459,Consultant - Mergers and Acquisitions,JP000254,SO000964,CC001223,Filled,1995-09-05,
P00004460,W00004460,Senior Consultant - Mergers and Acquisitions,JP000090,SO000935,CC001723,Filled,2022-07-20,
P00004461,W00004461,Senior Consultant - Human Resources,JP000344,SO000450,CC001377,Filled,2024-04-28,
P00004462,W00004462,Consultant - Marketing,JP000165,SO000173,CC001144,Filled,2020-09-27,
P00004463,W00004463,Executive - Cyber Risk,JP000172,SO001895,CC002475,Filled,2002-08-15,
P00004464,W00004464,Analyst - Human Capital,JP000290,SO002236,CC002313,Closed,2022-08-07,2024-07-04
P00004465,W00004465,Senior Consultant - Marketing,JP000047,SO000143,CC001791,Filled,2020-03-19,
P00004466,W00004466,Consultant - Human Resources,JP000325,SO001009,CC000869,Filled,2022-05-11,
P00004467,W00004467,Senior Manager - Legal,JP000159,SO002014,CC000934,Filled,2021-05-12,
P00004468,W00004468,Analyst - Human Resources,JP000107,SO000528,CC001213,Filled,2021-06-09,
P00004469,W00004469,Consultant - Marketing,JP000040,SO002186,CC000163,Filled,2012-07-19,
P00004470,W00004470,Consultant - Audit Assurance,JP000266,SO001448,CC001991,Closed,2019-09-24,2023-01-31
P00004471,W00004471,Analyst - Operations,JP000002,SO000346,CC000475,Filled,2023-08-30,
P00004472,W00004472,Director - Corporate Tax,JP000163,SO002136,CC000583,Filled,2023-06-14,
P00004473,W00004473,Consultant - Cyber Risk,JP000277,SO001874,CC001203,Filled,2022-04-30,
P00004474,W00004474,Partner - Data and Analytics,JP000270,SO002484,CC001187,Filled,2025-03-27,
P00004475,W00004475,Senior Consultant - Human Capital,JP000199,SO001574,CC001223,Filled,2014-06-15,
P00004476,W00004476,Intern - Legal,JP000441,SO001587,CC002278,Filled,2004-07-06,
P00004477,W00004477,Analyst - Finance,JP000069,SO001895,CC002475,Filled,2009-08-30,
P00004478,W00004478,Senior Consultant - Regulatory Risk,JP000564,SO002068,CC000858,Filled,2024-03-04,
P00004479,W00004479,Analyst - Technology Consulting,JP000363,SO000800,CC001871,Filled,2024-04-19,
P00004480,W00004480,Analyst - Regulatory Risk,JP000010,SO001007,CC000265,Filled,2022-09-21,
P00004481,W00004481,Consultant - Finance,JP000170,SO001580,CC000151,Filled,2020-05-02,
P00004482,W00004482,Manager - Corporate Tax,JP000059,SO001388,CC002276,Filled,2022-12-01,
P00004483,W00004483,Analyst - Human Capital,JP000596,SO001291,CC000065,Filled,2023-01-23,
P00004484,W00004484,Consultant - Data and Analytics,JP000471,SO000858,CC001115,Filled,2023-06-13,
P00004485,W00004485,Partner - Information Technology,JP000563,SO002125,CC000276,Filled,2020-11-11,
P00004486,W00004486,Senior Manager - Marketing,JP000086,SO002488,CC001204,Filled,2020-04-29,
P00004487,W00004487,Consultant - Information Technology,JP000131,SO000914,CC001315,Filled,2022-01-19,
P00004488,W00004488,Consultant - Regulatory Risk,JP000039,SO000224,CC000353,Filled,1995-06-03,
P00004489,W00004489,Analyst - Operations,JP000459,SO000285,CC002430,Filled,2025-10-12,
P00004490,W00004490,Analyst - Information Technology,JP000099,SO000118,CC001731,Filled,2023-01-13,
P00004491,W00004491,Consultant - Human Resources,JP000151,SO000606,CC001939,Filled,2020-03-19,
P00004492,W00004492,Consultant - Data and Analytics,JP000537,SO001118,CC000097,Filled,2020-11-18,
P00004493,W00004493,Senior Consultant - Human Resources,JP000225,SO000039,CC001742,Filled,2023-01-18,
P00004494,W00004494,Analyst - Regulatory Risk,JP000370,SO000390,CC001267,Filled,2025-08-01,
P00004495,W00004495,Manager - Operations,JP000566,SO001126,CC002264,Filled,2025-06-24,
P00004496,W00004496,Senior Manager - Marketing,JP000016,SO002065,CC000125,Closed,2020-02-27,2021-04-27
P00004497,W00004497,Analyst - Cyber Risk,JP000209,SO001330,CC001175,Closed,2023-11-02,2024-10-17
P00004498,W00004498,Consultant - Mergers and Acquisitions,JP000254,SO000017,CC001511,Filled,2020-10-24,
P00004499,W00004499,Senior Manager - Information Technology,JP000054,SO000509,CC002154,Filled,2020-02-24,
P00004500,W00004500,Consultant - Data and Analytics,JP000026,SO000860,CC001131,Filled,2020-01-12,
P00004501,W00004501,Senior Consultant - Human Resources,JP000344,SO000546,CC002041,Filled,2021-10-17,
P00004502,W00004502,Consultant - Operations,JP000228,SO000015,CC001478,Filled,2022-01-19,
P00004503,W00004503,Analyst - Strategy Consulting,JP000456,SO001951,CC000794,Filled,2017-11-03,
P00004504,W00004504,Analyst - Strategy Consulting,JP000022,SO001769,CC002248,Filled,2020-12-10,
P00004505,W00004505,Senior Consultant - Operations,JP000341,SO001678,CC000884,Filled,2010-07-10,
P00004506,W00004506,Consultant - Corporate Tax,JP000035,SO002248,CC002407,Filled,2016-08-05,
P00004507,W00004507,Analyst - Legal,JP000309,SO002277,CC000203,Filled,2024-12-17,
P00004508,W00004508,Director - Mergers and Acquisitions,JP000587,SO001092,CC001061,Filled,2022-08-26,
P00004509,W00004509,Senior Consultant - Technology Consulting,JP000416,SO001762,CC002032,Closed,2023-06-05,2025-01-04
P00004510,W00004510,Senior Consultant - Mergers and Acquisitions,JP000276,SO002397,CC002237,Filled,2020-09-12,
P00004511,W00004511,Director - Strategy Consulting,JP000020,SO002038,CC001425,Filled,2023-03-24,
P00004512,W00004512,Analyst - Human Capital,JP000156,SO001918,CC001261,Filled,2021-04-27,
P00004513,W00004513,Analyst - Information Technology,JP000390,SO000203,CC001874,Filled,2000-05-22,
P00004514,W00004514,Consultant - Strategy Consulting,JP000480,SO002092,CC000839,Filled,2025-12-25,
P00004515,W00004515,Senior Consultant - Human Capital,JP000199,SO001432,CC002087,Filled,2012-03-07,
P00004516,W00004516,Consultant - Technology Consulting,JP000222,SO002351,CC001661,Filled,2015-06-07,
P00004517,W00004517,Senior Manager - Information Technology,JP000054,SO000109,CC001953,Filled,2007-03-12,
P00004518,W00004518,Consultant - Marketing,JP000219,SO002227,CC001723,Filled,2025-08-18,
P00004519,W00004519,Manager - Data and Analytics,JP000419,SO001412,CC000578,Filled,2023-02-27,
P00004520,W00004520,Manager - Mergers and Acquisitions,JP000494,SO000973,CC001068,Filled,2023-05-13,
P00004521,W00004521,Partner - Technology Consulting,JP000195,SO001219,CC000976,Filled,2021-06-28,
P00004522,W00004522,Analyst - Legal,JP000284,SO000634,CC000142,Filled,2011-02-04,
P00004523,W00004523,Analyst - Human Capital,JP000156,SO000243,CC000246,Filled,2021-02-22,
P00004524,W00004524,Analyst - Strategy Consulting,JP000022,SO001137,CC001275,Filled,2002-09-26,
P00004525,W00004525,Analyst - Corporate Tax,JP000142,SO001661,CC000038,Filled,2021-07-10,
P00004526,W00004526,Manager - Strategy Consulting,JP000386,SO001038,CC000726,Filled,2023-03-03,
P00004527,W00004527,Consultant - Regulatory Risk,JP000152,SO001360,CC001530,Filled,1999-01-24,
P00004528,W00004528,Analyst - Operations,JP000459,SO000705,CC000692,Filled,2007-11-26,
P00004529,W00004529,Manager - Marketing,JP000482,SO001215,CC001115,Filled,2005-11-06,
P00004530,W00004530,Consultant - Information Technology,JP000392,SO002042,CC001836,Filled,2025-09-15,
P00004531,W00004531,Analyst - Audit Assurance,JP000539,SO000895,CC002060,Filled,2022-12-15,
P00004532,W00004532,Senior Manager - Regulatory Risk,JP000143,SO001782,CC002235,Filled,2013-09-09,
P00004533,W00004533,Director - Strategy Consulting,JP000020,SO001689,CC000750,Closed,2024-10-25,2025-11-01
P00004534,W00004534,Partner - Corporate Tax,JP000080,SO002480,CC001519,Filled,2023-11-09,
P00004535,W00004535,Manager - Marketing,JP000477,SO001239,CC001918,Filled,2025-09-20,
P00004536,W00004536,Manager - Finance,JP000381,SO000465,CC000662,Filled,2022-05-14,
P00004537,W00004537,Senior Consultant - Cyber Risk,JP000435,SO002123,CC000019,Closed,2019-02-12,2021-12-31
P00004538,W00004538,Analyst - Technology Consulting,JP000255,SO001553,CC000668,Filled,1995-09-09,
P00004539,W00004539,Analyst - Corporate Tax,JP000234,SO000497,CC001681,Filled,2011-04-03,
P00004540,W00004540,Manager - Regulatory Risk,JP000066,SO001816,CC002400,Filled,2025-05-27,
P00004541,W00004541,Senior Consultant - Information Technology,JP000515,SO000688,CC002120,Filled,2020-08-04,
P00004542,W00004542,Analyst - Finance,JP000049,SO000911,CC000798,Filled,2023-11-27,
P00004543,W00004543,Senior Consultant - Human Capital,JP000307,SO001053,CC000703,Filled,2025-10-20,
P00004544,W00004544,Consultant - Human Resources,JP000446,SO001985,CC000107,Filled,2023-12-30,
P00004545,W00004545,Senior Consultant - Human Capital,JP000450,SO002346,CC002183,Filled,2023-03-05,
P00004546,W00004546,Consultant - Marketing,JP000269,SO002239,CC002030,Filled,2024-09-23,
P00004547,W00004547,Senior Manager - Human Resources,JP000076,SO001032,CC001667,Filled,2020-01-16,
P00004548,W00004548,Manager - Legal,JP000148,SO000287,CC001241,Closed,2009-12-18,2014-04-01
P00004549,W00004549,Analyst - Human Resources,JP000041,SO002212,CC000581,Filled,2005-05-18,
P00004550,W00004550,Senior Consultant - Legal,JP000106,SO001621,CC002096,Filled,2004-04-22,
P00004551,W00004551,Analyst - Legal,JP000451,SO000628,CC000350,Filled,2023-10-04,
P00004552,W00004552,Senior Consultant - Finance,JP000598,SO002048,CC001903,Filled,2003-06-23,
P00004553,W00004553,Senior Consultant - Technology Consulting,JP000575,SO000593,CC002444,Filled,2025-11-21,
P00004554,W00004554,Manager - Corporate Tax,JP000258,SO001510,CC001688,Filled,2007-05-01,
P00004555,W00004555,Director - Human Capital,JP000278,SO000166,CC000384,Filled,2023-06-21,
P00004556,W00004556,Consultant - Marketing,JP000244,SO002330,CC001438,Filled,2024-06-11,
P00004557,W00004557,Senior Consultant - Operations,JP000458,SO002056,CC000742,Filled,2017-02-28,
P00004558,W00004558,Senior Consultant - Marketing,JP000540,SO001249,CC001029,Filled,2002-08-28,
P00004559,W00004559,Consultant - Marketing,JP000165,SO000448,CC000206,Closed,2020-06-22,2024-11-02
P00004560,W00004560,Senior Manager - Information Technology,JP000423,SO001559,CC001303,Filled,2023-05-13,
P00004561,W00004561,Analyst - Data and Analytics,JP000525,SO000127,CC000443,Filled,2020-11-06,
P00004562,W00004562,Senior Consultant - Marketing,JP000037,SO000224,CC000353,Filled,2022-02-16,
P00004563,W00004563,Analyst - Technology Consulting,JP000457,SO002038,CC001425,Filled,2023-11-04,
P00004564,W00004564,Senior Manager - Corporate Tax,JP000593,SO001847,CC000416,Filled,2008-07-14,
P00004565,W00004565,Consultant - Data and Analytics,JP000088,SO000563,CC000519,Filled,1999-11-14,
P00004566,W00004566,Manager - Regulatory Risk,JP000028,SO002271,CC001169,Filled,2022-07-14,
P00004567,W00004567,Analyst - Marketing,JP000551,SO001043,CC001255,Filled,2020-04-24,
P00004568,W00004568,Consultant - Strategy Consulting,JP000179,SO000891,CC001434,Filled,2020-08-09,
P00004569,W00004569,Senior Consultant - Mergers and Acquisitions,JP000415,SO002335,CC001928,Closed,2021-01-16,2024-11-17
P00004570,W00004570,Senior Consultant - Operations,JP000518,SO001759,CC000632,Filled,2022-03-12,
P00004571,W00004571,Manager - Mergers and Acquisitions,JP000490,SO001952,CC000010,Filled,2009-11-05,
P00004572,W00004572,Senior Consultant - Legal,JP000447,SO001529,CC000392,Filled,2022-01-10,
P00004573,W00004573,Analyst - Cyber Risk,JP000444,SO000497,CC001681,Filled,2025-11-28,
P00004574,W00004574,Senior Consultant - Information Technology,JP000417,SO000942,CC001923,Filled,2021-08-07,
P00004575,W00004575,Analyst - Mergers and Acquisitions,JP000184,SO001165,CC000558,Filled,2022-10-22,
P00004576,W00004576,Senior Consultant - Cyber Risk,JP000176,SO000380,CC001087,Filled,2022-01-03,
P00004577,W00004577,Manager - Operations,JP000100,SO001756,CC001323,Filled,2017-09-28,
P00004578,W00004578,Senior Manager - Technology Consulting,JP000316,SO001962,CC002072,Filled,2020-07-24,
P00004579,W00004579,Senior Consultant - Technology Consulting,JP000575,SO000306,CC001215,Filled,2020-07-22,
P00004580,W00004580,Analyst - Information Technology,JP000510,SO001735,CC000015,Filled,2025-11-05,
P00004581,W00004581,Consultant - Technology Consulting,JP000222,SO001811,CC002252,Filled,2021-10-20,
P00004582,W00004582,Manager - Corporate Tax,JP000226,SO000370,CC000083,Filled,2021-03-13,
P00004583,W00004583,Senior Manager - Cyber Risk,JP000478,SO002473,CC000197,Filled,2024-09-27,
P00004584,W00004584,Consultant - Data and Analytics,JP000578,SO000564,CC001540,Filled,2021-07-13,
P00004585,W00004585,Senior Manager - Finance,JP000594,SO000023,CC000149,Filled,2024-09-18,
P00004586,W00004586,Senior Manager - Technology Consulting,JP000316,SO000266,CC001882,Filled,2020-06-06,
P00004587,W00004587,Manager - Technology Consulting,JP000141,SO001517,CC001476,Filled,2002-12-02,
P00004588,W00004588,Analyst - Operations,JP000304,SO001484,CC002031,Filled,2020-09-11,
P00004589,W00004589,Manager - Strategy Consulting,JP000386,SO002084,CC001232,Filled,2003-07-26,
P00004590,W00004590,Senior Consultant - Legal,JP000169,SO000139,CC001087,Filled,2024-03-18,
P00004591,W00004591,Senior Consultant - Human Capital,JP000479,SO001892,CC000048,Filled,2013-12-02,
P00004592,W00004592,Consultant - Human Resources,JP000236,SO000147,CC000998,Filled,2001-12-20,
P00004593,W00004593,Manager - Corporate Tax,JP000359,SO000416,CC002237,Filled,1995-09-23,
P00004594,W00004594,Manager - Strategy Consulting,JP000311,SO001780,CC001459,Filled,2021-03-20,
P00004595,W00004595,Director - Mergers and Acquisitions,JP000587,SO000566,CC000743,Filled,2004-05-16,
P00004596,W00004596,Senior Consultant - Cyber Risk,JP000210,SO001799,CC000897,Filled,2023-01-01,
P00004597,W00004597,Senior Consultant - Operations,JP000458,SO000940,CC001993,Filled,2021-01-28,
P00004598,W00004598,Consultant - Strategy Consulting,JP000480,SO000446,CC000660,Filled,2020-07-07,
P00004599,W00004599,Director - Corporate Tax,JP000163,SO000420,CC002446,Filled,2010-01-18,
P00004600,W00004600,Analyst - Regulatory Risk,JP000231,SO001123,CC000220,Filled,2023-05-29,
P00004601,W00004601,Analyst - Technology Consulting,JP000362,SO001432,CC002087,Filled,2013-04-30,
P00004602,W00004602,Senior Consultant - Audit Assurance,JP000196,SO001160,CC000855,Filled,2023-02-09,
P00004603,W00004603,Manager - Technology Consulting,JP000141,SO000700,CC001191,Filled,2021-08-31,
P00004604,W00004604,Senior Consultant - Regulatory Risk,JP000323,SO000796,CC002315,Closed,2023-02-16,2024-09-12
P00004605,W00004605,Consultant - Cyber Risk,JP000335,SO000314,CC001213,Filled,2023-06-20,
P00004606,W00004606,Analyst - Mergers and Acquisitions,JP000438,SO001697,CC000658,Filled,2015-04-22,
P00004607,W00004607,Analyst - Technology Consulting,JP000389,SO001580,CC000151,Closed,1999-08-28,2024-12-18
P00004608,W00004608,Senior Consultant - Regulatory Risk,JP000377,SO001689,CC000750,Filled,2023-05-17,
P00004609,W00004609,Manager - Operations,JP000535,SO002338,CC001174,Filled,2021-04-28,
P00004610,W00004610,Analyst - Cyber Risk,JP000371,SO000536,CC001927,Filled,2021-10-24,
P00004611,W00004611,Consultant - Audit Assurance,JP000495,SO001222,CC001450,Filled,2025-09-08,
P00004612,W00004612,Consultant - Finance,JP000170,SO001322,CC000816,Closed,2025-04-25,2025-12-29
P00004613,W00004613,Analyst - Regulatory Risk,JP000068,SO001240,CC001396,Filled,2013-08-13,
P00004614,W00004614,Director - Strategy Consulting,JP000185,SO000209,CC001734,Filled,2022-09-08,
P00004615,W00004615,Senior Consultant - Technology Consulting,JP000546,SO002346,CC002183,Filled,2025-10-29,
P00004616,W00004616,Director - Audit Assurance,JP000391,SO001786,CC002358,Filled,2022-11-02,
P00004617,W00004617,Senior Consultant - Human Resources,JP000275,SO000437,CC000130,Filled,2024-06-10,
P00004618,W00004618,Consultant - Data and Analytics,JP000578,SO000984,CC000301,Filled,1999-07-21,
