benefit_enrollment_id,worker_id,benefit_plan_id,benefit_type,country,region,coverage_level,enrollment_status,effective_date,end_date,employee_contribution_pct,employer_contribution_pct
BE000017598,W00004593,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2023-03-25,,0.0,1.0
BE000017599,W00004593,BP000099,Vision,United States,Americas,Individual,Enrolled,2021-02-18,,0.2,0.8
BE000017600,W00004594,BP000038,Retirement,India,APAC,Employee,Enrolled,2025-11-27,,0.05,0.95
BE000017601,W00004594,BP000035,Vision,India,APAC,Individual,Enrolled,2025-02-01,,0.2,0.8
BE000017602,W00004594,BP000034,Dental,India,APAC,Individual,Enrolled,2021-01-23,,0.2,0.8
BE000017603,W00004594,BP000037,Disability,India,APAC,Employee,Enrolled,2021-09-03,,0.1,0.9
BE000017604,W00004595,BP000038,Retirement,India,APAC,Employee,Waived,2022-07-15,,0.05,0.95
BE000017605,W00004595,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2022-04-23,,0.0,1.0
BE000017606,W00004595,BP000039,Wellness Program,India,APAC,Employee,Waived,2021-11-19,,0.0,1.0
BE000017607,W00004595,BP000035,Vision,India,APAC,Individual,Enrolled,2023-12-22,,0.2,0.8
BE000017608,W00004595,BP000037,Disability,India,APAC,Employee,Enrolled,2021-07-02,,0.1,0.9
BE000017609,W00004595,BP000034,Dental,India,APAC,Individual,Terminated,2022-07-04,2023-04-02,0.2,0.8
BE000017610,W00004596,BP000034,Dental,India,APAC,Individual,Terminated,2022-08-10,2024-08-24,0.2,0.8
BE000017611,W00004596,BP000038,Retirement,India,APAC,Employee,Enrolled,2022-03-31,,0.05,0.95
BE000017612,W00004596,BP000037,Disability,India,APAC,Employee,Terminated,2022-12-16,2023-05-30,0.1,0.9
BE000017613,W00004596,BP000039,Wellness Program,India,APAC,Employee,Enrolled,2023-08-29,,0.0,1.0
BE000017614,W00004597,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2024-10-16,,0.0,1.0
BE000017615,W00004597,BP000033,Medical,India,APAC,Individual,Terminated,2025-11-09,2026-12-01,0.15,0.85
BE000017616,W00004597,BP000039,Wellness Program,India,APAC,Employee,Enrolled,2023-08-17,,0.0,1.0
BE000017617,W00004598,BP000100,Life Insurance,United States,Americas,Employee,Enrolled,2022-03-09,,0.0,1.0
BE000017618,W00004598,BP000101,Disability,United States,Americas,Employee,Enrolled,2022-12-09,,0.1,0.9
BE000017619,W00004598,BP000098,Dental,United States,Americas,Individual,Waived,2021-11-19,,0.2,0.8
BE000017620,W00004598,BP000103,Wellness Program,United States,Americas,Employee,Waived,2022-12-22,,0.0,1.0
BE000017621,W00004599,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2021-08-18,,0.15,0.85
BE000017622,W00004599,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2025-07-04,,0.0,1.0
BE000017623,W00004599,BP000030,Retirement,Germany,EMEA,Employee,Enrolled,2025-11-14,,0.05,0.95
BE000017624,W00004601,BP000035,Vision,India,APAC,Individual,Enrolled,2021-07-29,,0.2,0.8
BE000017625,W00004601,BP000040,Employee Assistance Program,India,APAC,Employee,Terminated,2021-08-26,2022-05-03,0.0,1.0
BE000017626,W00004601,BP000038,Retirement,India,APAC,Employee,Enrolled,2023-09-20,,0.05,0.95
BE000017627,W00004601,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2023-12-01,,0.0,1.0
BE000017628,W00004601,BP000034,Dental,India,APAC,Individual,Terminated,2022-09-30,2023-08-28,0.2,0.8
BE000017629,W00004602,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2024-03-23,,0.0,1.0
BE000017630,W00004602,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2023-06-30,,0.1,0.9
BE000017631,W00004602,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2022-10-18,,0.15,0.85
BE000017632,W00004602,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2022-03-26,,0.0,1.0
BE000017633,W00004602,BP000027,Vision,Germany,EMEA,Individual,Enrolled,2024-08-23,,0.2,0.8
BE000017634,W00004603,BP000052,Life Insurance,Mexico,Americas,Employee,Enrolled,2025-09-15,,0.0,1.0
BE000017635,W00004603,BP000049,Medical,Mexico,Americas,Individual,Enrolled,2021-05-09,,0.15,0.85
BE000017636,W00004603,BP000054,Retirement,Mexico,Americas,Employee,Enrolled,2021-09-24,,0.05,0.95
BE000017637,W00004605,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2023-06-15,,0.0,1.0
BE000017638,W00004605,BP000008,Employee Assistance Program,Australia,APAC,Employee,Terminated,2023-05-25,2025-05-14,0.0,1.0
BE000017639,W00004605,BP000002,Dental,Australia,APAC,Individual,Enrolled,2023-05-29,,0.2,0.8
BE000017640,W00004605,BP000004,Life Insurance,Australia,APAC,Employee,Enrolled,2024-10-15,,0.0,1.0
BE000017641,W00004606,BP000100,Life Insurance,United States,Americas,Employee,Enrolled,2022-12-31,,0.0,1.0
BE000017642,W00004606,BP000101,Disability,United States,Americas,Employee,Enrolled,2025-01-26,,0.1,0.9
BE000017643,W00004606,BP000099,Vision,United States,Americas,Individual,Enrolled,2025-01-29,,0.2,0.8
BE000017644,W00004608,BP000083,Vision,United Arab Emirates,EMEA,Individual,Enrolled,2024-04-27,,0.2,0.8
BE000017645,W00004608,BP000085,Disability,United Arab Emirates,EMEA,Employee,Enrolled,2023-04-13,,0.1,0.9
BE000017646,W00004608,BP000081,Medical,United Arab Emirates,EMEA,Individual,Enrolled,2025-06-12,,0.15,0.85
BE000017647,W00004609,BP000100,Life Insurance,United States,Americas,Employee,Terminated,2025-11-18,2027-11-09,0.0,1.0
BE000017648,W00004609,BP000097,Medical,United States,Americas,Individual,Enrolled,2021-01-07,,0.15,0.85
BE000017649,W00004609,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2021-11-01,,0.0,1.0
BE000017650,W00004609,BP000099,Vision,United States,Americas,Individual,Enrolled,2021-06-22,,0.2,0.8
BE000017651,W00004609,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2021-04-15,,0.0,1.0
BE000017652,W00004610,BP000037,Disability,India,APAC,Employee,Waived,2024-05-18,,0.1,0.9
BE000017653,W00004610,BP000035,Vision,India,APAC,Individual,Enrolled,2025-12-15,,0.2,0.8
BE000017654,W00004610,BP000038,Retirement,India,APAC,Employee,Enrolled,2025-07-06,,0.05,0.95
BE000017655,W00004610,BP000033,Medical,India,APAC,Individual,Enrolled,2025-11-16,,0.15,0.85
BE000017656,W00004611,BP000055,Wellness Program,Mexico,Americas,Employee,Enrolled,2021-06-13,,0.0,1.0
BE000017657,W00004611,BP000052,Life Insurance,Mexico,Americas,Employee,Enrolled,2025-07-21,,0.0,1.0
BE000017658,W00004611,BP000053,Disability,Mexico,Americas,Employee,Enrolled,2024-10-12,,0.1,0.9
BE000017659,W00004613,BP000015,Wellness Program,Brazil,Americas,Employee,Enrolled,2024-08-02,,0.0,1.0
BE000017660,W00004613,BP000014,Retirement,Brazil,Americas,Employee,Enrolled,2021-10-24,,0.05,0.95
BE000017661,W00004613,BP000009,Medical,Brazil,Americas,Individual,Enrolled,2025-01-16,,0.15,0.85
BE000017662,W00004613,BP000016,Employee Assistance Program,Brazil,Americas,Employee,Enrolled,2022-07-19,,0.0,1.0
BE000017663,W00004613,BP000010,Dental,Brazil,Americas,Individual,Enrolled,2022-12-30,,0.2,0.8
BE000017664,W00004614,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2022-10-07,,0.0,1.0
BE000017665,W00004614,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2023-10-19,,0.2,0.8
BE000017666,W00004614,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2025-01-08,,0.15,0.85
BE000017667,W00004614,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2023-08-10,,0.0,1.0
BE000017668,W00004615,BP000008,Employee Assistance Program,Australia,APAC,Employee,Enrolled,2023-09-04,,0.0,1.0
BE000017669,W00004615,BP000002,Dental,Australia,APAC,Individual,Enrolled,2024-08-09,,0.2,0.8
BE000017670,W00004615,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2022-12-22,,0.0,1.0
BE000017671,W00004615,BP000005,Disability,Australia,APAC,Employee,Terminated,2023-10-09,2026-03-14,0.1,0.9
BE000017672,W00004615,BP000006,Retirement,Australia,APAC,Employee,Enrolled,2021-08-02,,0.05,0.95
BE000017673,W00004615,BP000003,Vision,Australia,APAC,Individual,Enrolled,2025-05-26,,0.2,0.8
BE000017674,W00004616,BP000058,Dental,Netherlands,EMEA,Individual,Enrolled,2022-11-17,,0.2,0.8
BE000017675,W00004616,BP000064,Employee Assistance Program,Netherlands,EMEA,Employee,Enrolled,2023-09-22,,0.0,1.0
BE000017676,W00004616,BP000063,Wellness Program,Netherlands,EMEA,Employee,Enrolled,2022-08-26,,0.0,1.0
BE000017677,W00004616,BP000057,Medical,Netherlands,EMEA,Individual,Enrolled,2025-02-03,,0.15,0.85
BE000017678,W00004616,BP000062,Retirement,Netherlands,EMEA,Employee,Enrolled,2023-10-14,,0.05,0.95
BE000017679,W00004616,BP000060,Life Insurance,Netherlands,EMEA,Employee,Enrolled,2022-08-08,,0.0,1.0
BE000017680,W00004617,BP000013,Disability,Brazil,Americas,Employee,Enrolled,2023-12-07,,0.1,0.9
BE000017681,W00004617,BP000012,Life Insurance,Brazil,Americas,Employee,Enrolled,2022-04-30,,0.0,1.0
BE000017682,W00004617,BP000015,Wellness Program,Brazil,Americas,Employee,Enrolled,2024-07-31,,0.0,1.0
BE000017683,W00004617,BP000011,Vision,Brazil,Americas,Individual,Enrolled,2021-10-29,,0.2,0.8
BE000017684,W00004617,BP000009,Medical,Brazil,Americas,Individual,Enrolled,2024-02-03,,0.15,0.85
BE000017685,W00004618,BP000094,Retirement,United Kingdom,EMEA,Employee,Enrolled,2023-03-09,,0.05,0.95
BE000017686,W00004618,BP000092,Life Insurance,United Kingdom,EMEA,Employee,Waived,2025-02-16,,0.0,1.0
BE000017687,W00004618,BP000093,Disability,United Kingdom,EMEA,Employee,Terminated,2024-11-03,2026-01-14,0.1,0.9
BE000017688,W00004618,BP000091,Vision,United Kingdom,EMEA,Individual,Terminated,2021-02-11,2022-02-02,0.2,0.8
BE000017689,W00004619,BP000100,Life Insurance,United States,Americas,Employee,Enrolled,2024-11-15,,0.0,1.0
BE000017690,W00004619,BP000101,Disability,United States,Americas,Employee,Enrolled,2023-08-05,,0.1,0.9
BE000017691,W00004619,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2023-02-21,,0.0,1.0
BE000017692,W00004620,BP000004,Life Insurance,Australia,APAC,Employee,Enrolled,2022-12-31,,0.0,1.0
BE000017693,W00004620,BP000005,Disability,Australia,APAC,Employee,Enrolled,2022-07-24,,0.1,0.9
BE000017694,W00004620,BP000007,Wellness Program,Australia,APAC,Employee,Enrolled,2021-09-22,,0.0,1.0
BE000017695,W00004621,BP000049,Medical,Mexico,Americas,Individual,Enrolled,2023-01-18,,0.15,0.85
BE000017696,W00004621,BP000050,Dental,Mexico,Americas,Individual,Enrolled,2025-03-28,,0.2,0.8
BE000017697,W00004621,BP000051,Vision,Mexico,Americas,Individual,Enrolled,2022-10-08,,0.2,0.8
BE000017698,W00004621,BP000055,Wellness Program,Mexico,Americas,Employee,Waived,2022-03-30,,0.0,1.0
BE000017699,W00004622,BP000098,Dental,United States,Americas,Individual,Enrolled,2024-04-02,,0.2,0.8
BE000017700,W00004622,BP000101,Disability,United States,Americas,Employee,Enrolled,2022-11-08,,0.1,0.9
BE000017701,W00004622,BP000102,Retirement,United States,Americas,Employee,Enrolled,2022-02-20,,0.05,0.95
BE000017702,W00004622,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2021-05-14,,0.0,1.0
BE000017703,W00004622,BP000099,Vision,United States,Americas,Individual,Waived,2024-08-05,,0.2,0.8
BE000017704,W00004622,BP000097,Medical,United States,Americas,Individual,Waived,2025-08-30,,0.15,0.85
BE000017705,W00004623,BP000042,Dental,Japan,APAC,Individual,Enrolled,2022-02-20,,0.2,0.8
BE000017706,W00004623,BP000043,Vision,Japan,APAC,Individual,Enrolled,2021-01-07,,0.2,0.8
BE000017707,W00004623,BP000047,Wellness Program,Japan,APAC,Employee,Enrolled,2021-10-14,,0.0,1.0
BE000017708,W00004623,BP000046,Retirement,Japan,APAC,Employee,Enrolled,2024-09-16,,0.05,0.95
BE000017709,W00004623,BP000048,Employee Assistance Program,Japan,APAC,Employee,Enrolled,2023-08-08,,0.0,1.0
BE000017710,W00004624,BP000029,Disability,Germany,EMEA,Employee,Waived,2021-05-13,,0.1,0.9
BE000017711,W00004624,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2025-04-18,,0.2,0.8
BE000017712,W00004624,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2024-02-07,,0.0,1.0
BE000017713,W00004624,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2024-08-25,,0.0,1.0
BE000017714,W00004624,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2023-12-07,,0.0,1.0
BE000017715,W00004624,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2022-04-01,,0.15,0.85
BE000017716,W00004625,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2024-10-14,,0.0,1.0
BE000017717,W00004625,BP000103,Wellness Program,United States,Americas,Employee,Enrolled,2024-09-17,,0.0,1.0
BE000017718,W00004625,BP000099,Vision,United States,Americas,Individual,Enrolled,2022-09-29,,0.2,0.8
BE000017719,W00004625,BP000102,Retirement,United States,Americas,Employee,Terminated,2024-10-15,2026-01-24,0.05,0.95
BE000017720,W00004627,BP000030,Retirement,Germany,EMEA,Employee,Enrolled,2023-09-14,,0.05,0.95
BE000017721,W00004627,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2025-11-18,,0.1,0.9
BE000017722,W00004627,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2024-04-23,,0.0,1.0
BE000017723,W00004628,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2021-03-24,,0.0,1.0
BE000017724,W00004628,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2022-01-12,,0.0,1.0
BE000017725,W00004628,BP000027,Vision,Germany,EMEA,Individual,Terminated,2022-01-16,2023-09-22,0.2,0.8
BE000017726,W00004628,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2021-09-22,,0.0,1.0
BE000017727,W00004629,BP000015,Wellness Program,Brazil,Americas,Employee,Enrolled,2022-01-26,,0.0,1.0
BE000017728,W00004629,BP000013,Disability,Brazil,Americas,Employee,Enrolled,2023-06-30,,0.1,0.9
BE000017729,W00004629,BP000009,Medical,Brazil,Americas,Individual,Enrolled,2021-11-05,,0.15,0.85
BE000017730,W00004631,BP000068,Life Insurance,South Africa,EMEA,Employee,Enrolled,2025-05-29,,0.0,1.0
BE000017731,W00004631,BP000067,Vision,South Africa,EMEA,Individual,Enrolled,2023-01-24,,0.2,0.8
BE000017732,W00004631,BP000069,Disability,South Africa,EMEA,Employee,Enrolled,2022-09-06,,0.1,0.9
BE000017733,W00004631,BP000072,Employee Assistance Program,South Africa,EMEA,Employee,Waived,2025-10-22,,0.0,1.0
BE000017734,W00004632,BP000018,Dental,Canada,Americas,Individual,Enrolled,2025-07-24,,0.2,0.8
BE000017735,W00004632,BP000021,Disability,Canada,Americas,Employee,Enrolled,2023-07-03,,0.1,0.9
BE000017736,W00004632,BP000020,Life Insurance,Canada,Americas,Employee,Enrolled,2021-01-27,,0.0,1.0
BE000017737,W00004632,BP000019,Vision,Canada,Americas,Individual,Enrolled,2022-02-07,,0.2,0.8
BE000017738,W00004632,BP000017,Medical,Canada,Americas,Individual,Terminated,2021-10-02,2023-06-17,0.15,0.85
BE000017739,W00004632,BP000022,Retirement,Canada,Americas,Employee,Enrolled,2021-07-06,,0.05,0.95
BE000017740,W00004633,BP000037,Disability,India,APAC,Employee,Enrolled,2023-02-14,,0.1,0.9
BE000017741,W00004633,BP000039,Wellness Program,India,APAC,Employee,Enrolled,2021-11-03,,0.0,1.0
BE000017742,W00004633,BP000033,Medical,India,APAC,Individual,Enrolled,2025-11-29,,0.15,0.85
BE000017743,W00004633,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2024-11-06,,0.0,1.0
BE000017744,W00004633,BP000034,Dental,India,APAC,Individual,Enrolled,2022-11-29,,0.2,0.8
BE000017745,W00004634,BP000084,Life Insurance,United Arab Emirates,EMEA,Employee,Waived,2022-09-14,,0.0,1.0
BE000017746,W00004634,BP000087,Wellness Program,United Arab Emirates,EMEA,Employee,Waived,2023-07-01,,0.0,1.0
BE000017747,W00004634,BP000081,Medical,United Arab Emirates,EMEA,Individual,Enrolled,2022-11-01,,0.15,0.85
BE000017748,W00004634,BP000088,Employee Assistance Program,United Arab Emirates,EMEA,Employee,Enrolled,2022-10-05,,0.0,1.0
BE000017749,W00004634,BP000082,Dental,United Arab Emirates,EMEA,Individual,Enrolled,2024-01-22,,0.2,0.8
BE000017750,W00004634,BP000085,Disability,United Arab Emirates,EMEA,Employee,Enrolled,2024-04-19,,0.1,0.9
BE000017751,W00004638,BP000034,Dental,India,APAC,Individual,Enrolled,2025-07-02,,0.2,0.8
BE000017752,W00004638,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2025-02-09,,0.0,1.0
BE000017753,W00004638,BP000039,Wellness Program,India,APAC,Employee,Enrolled,2023-03-21,,0.0,1.0
BE000017754,W00004638,BP000035,Vision,India,APAC,Individual,Waived,2023-03-06,,0.2,0.8
BE000017755,W00004638,BP000033,Medical,India,APAC,Individual,Enrolled,2022-01-01,,0.15,0.85
BE000017756,W00004638,BP000036,Life Insurance,India,APAC,Employee,Enrolled,2024-09-18,,0.0,1.0
BE000017757,W00004639,BP000014,Retirement,Brazil,Americas,Employee,Waived,2022-02-28,,0.05,0.95
BE000017758,W00004639,BP000013,Disability,Brazil,Americas,Employee,Terminated,2023-12-10,2026-04-17,0.1,0.9
BE000017759,W00004639,BP000011,Vision,Brazil,Americas,Individual,Enrolled,2024-10-01,,0.2,0.8
BE000017760,W00004639,BP000012,Life Insurance,Brazil,Americas,Employee,Enrolled,2024-07-26,,0.0,1.0
BE000017761,W00004639,BP000010,Dental,Brazil,Americas,Individual,Enrolled,2025-12-19,,0.2,0.8
BE000017762,W00004639,BP000016,Employee Assistance Program,Brazil,Americas,Employee,Enrolled,2023-03-01,,0.0,1.0
BE000017763,W00004640,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2025-11-04,,0.15,0.85
BE000017764,W00004640,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2024-01-18,,0.2,0.8
BE000017765,W00004640,BP000027,Vision,Germany,EMEA,Individual,Waived,2023-03-13,,0.2,0.8
BE000017766,W00004640,BP000031,Wellness Program,Germany,EMEA,Employee,Enrolled,2021-06-03,,0.0,1.0
BE000017767,W00004641,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2021-03-06,,0.0,1.0
BE000017768,W00004641,BP000038,Retirement,India,APAC,Employee,Enrolled,2024-05-23,,0.05,0.95
BE000017769,W00004641,BP000033,Medical,India,APAC,Individual,Enrolled,2024-04-30,,0.15,0.85
BE000017770,W00004642,BP000060,Life Insurance,Netherlands,EMEA,Employee,Enrolled,2021-02-24,,0.0,1.0
BE000017771,W00004642,BP000061,Disability,Netherlands,EMEA,Employee,Waived,2025-01-11,,0.1,0.9
BE000017772,W00004642,BP000057,Medical,Netherlands,EMEA,Individual,Enrolled,2021-01-02,,0.15,0.85
BE000017773,W00004642,BP000063,Wellness Program,Netherlands,EMEA,Employee,Enrolled,2025-12-01,,0.0,1.0
BE000017774,W00004643,BP000040,Employee Assistance Program,India,APAC,Employee,Enrolled,2021-02-03,,0.0,1.0
BE000017775,W00004643,BP000034,Dental,India,APAC,Individual,Enrolled,2022-03-23,,0.2,0.8
BE000017776,W00004643,BP000036,Life Insurance,India,APAC,Employee,Waived,2024-04-22,,0.0,1.0
BE000017777,W00004644,BP000021,Disability,Canada,Americas,Employee,Enrolled,2022-05-30,,0.1,0.9
BE000017778,W00004644,BP000024,Employee Assistance Program,Canada,Americas,Employee,Enrolled,2025-05-31,,0.0,1.0
BE000017779,W00004644,BP000019,Vision,Canada,Americas,Individual,Enrolled,2024-07-19,,0.2,0.8
BE000017780,W00004645,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2021-06-18,,0.15,0.85
BE000017781,W00004645,BP000026,Dental,Germany,EMEA,Individual,Enrolled,2025-07-26,,0.2,0.8
BE000017782,W00004645,BP000027,Vision,Germany,EMEA,Individual,Enrolled,2023-08-16,,0.2,0.8
BE000017783,W00004645,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Enrolled,2024-03-12,,0.0,1.0
BE000017784,W00004646,BP000025,Medical,Germany,EMEA,Individual,Enrolled,2021-10-09,,0.15,0.85
BE000017785,W00004646,BP000029,Disability,Germany,EMEA,Employee,Enrolled,2025-11-30,,0.1,0.9
BE000017786,W00004646,BP000028,Life Insurance,Germany,EMEA,Employee,Enrolled,2021-05-01,,0.0,1.0
BE000017787,W00004646,BP000032,Employee Assistance Program,Germany,EMEA,Employee,Waived,2022-01-13,,0.0,1.0
BE000017788,W00004646,BP000027,Vision,Germany,EMEA,Individual,Enrolled,2024-05-13,,0.2,0.8
BE000017789,W00004646,BP000031,Wellness Program,Germany,EMEA,Employee,Waived,2023-06-22,,0.0,1.0
BE000017790,W00004647,BP000104,Employee Assistance Program,United States,Americas,Employee,Enrolled,2021-07-16,,0.0,1.0
BE000017791,W00004647,BP000100,Life Insurance,United States,Americas,Employee,Enrolled,2025-08-06,,0.0,1.0
BE000017792,W00004647,BP000098,Dental,United States,Americas,Individual,Enrolled,2023-02-26,,0.2,0.8
BE000017793,W00004647,BP000097,Medical,United States,Americas,Individual,Waived,2024-05-21,,0.15,0.85
BE000017794,W00004648,BP000051,Vision,Mexico,Americas,Individual,Enrolled,2022-10-02,,0.2,0.8
BE000017795,W00004648,BP000054,Retirement,Mexico,Americas,Employee,Enrolled,2025-07-17,,0.05,0.95
BE000017796,W00004648,BP000049,Medical,Mexico,Americas,Individual,Enrolled,2023-02-24,,0.15,0.85
BE000017797,W00004648,BP000055,Wellness Program,Mexico,Americas,Employee,Enrolled,2022-03-25,,0.0,1.0
BE000017798,W00004648,BP000056,Employee Assistance Program,Mexico,Americas,Employee,Enrolled,2023-06-30,,0.0,1.0
BE000017799,W00004648,BP000050,Dental,Mexico,Americas,Individual,Enrolled,2023-04-19,,0.2,0.8
