job_requisition_id,requisition_title,job_profile_id,job_family,career_level,business_unit,company_id,location_id,country,region,cost_center_id,supervisory_org_id,hiring_manager_worker_id,recruiter_worker_id,requisition_status,approval_status,requisition_reason,employment_type,worker_type,target_openings,filled_openings,opened_date,closed_date,target_start_date,time_to_fill_days,primary_recruiting_source,priority,gen_ai_critical_requisition,confidential_requisition
JR00001904,Analyst - Technology Consulting,JP000255,Technology Consulting,Analyst,Consulting,C032,LOC000673,South Africa,EMEA,CC002200,SO001350,W00000224,W00002222,Open,Rejected,Backfill,Regular,Employee,1,0,2023-04-20,,2023-10-02,,Direct Apply,Critical,True,False
JR00001905,Analyst - Mergers and Acquisitions,JP000135,Mergers and Acquisitions,Analyst,Deals,C012,LOC000672,United States,Americas,CC002128,SO002437,W00002367,W00003742,Filled,Approved,Campus Hiring,Regular,Employee,9,9,2021-12-12,2022-02-07,2022-02-03,57,Direct Apply,Medium,False,False
JR00001906,Analyst - Technology Consulting,JP000363,Technology Consulting,Analyst,Consulting,C022,LOC000239,Mexico,Americas,CC001992,SO002439,W00004461,W00002615,Closed Without Hire,Approved,Replacement,Regular,Employee,1,0,2025-10-19,2025-12-31,2025-12-31,73,Executive Search,Critical,True,False
JR00001907,Analyst - Legal,JP000182,Legal,Analyst,Internal Services,C002,LOC000233,Brazil,Americas,CC000884,SO001043,W00002082,W00000369,Filled,Approved,Replacement,Regular,Employee,1,1,2022-03-05,2022-05-09,2022-08-02,65,Direct Apply,High,False,False
JR00001908,Intern - Technology Consulting,JP000084,Technology Consulting,Intern,Consulting,C039,LOC000461,United States,Americas,CC001311,SO002306,W00001920,W00001790,Canceled,Approved,Growth,Regular,Employee,1,0,2022-04-07,2022-05-04,2022-08-10,27,Direct Apply,Critical,True,False
JR00001909,Consultant - Legal,JP000567,Legal,Consultant,Internal Services,C010,LOC000436,Spain,EMEA,CC000728,SO000294,W00000329,W00000905,Open,Rejected,Replacement,Fixed Term,Employee,1,0,2023-12-30,,2024-04-18,,LinkedIn,Critical,False,False
JR00001910,Senior Manager - Cyber Risk,JP000206,Cyber Risk,Senior Manager,Risk Advisory,C029,LOC000693,Australia,APAC,CC001849,SO000971,W00002156,W00003731,Canceled,Approved,Replacement,Regular,Employee,3,0,2024-10-25,2025-01-11,2025-03-05,78,Internal Mobility,Low,True,False
JR00001911,Consultant - Corporate Tax,JP000403,Corporate Tax,Consultant,Tax,C023,LOC000381,Australia,APAC,CC002303,SO001945,W00002187,W00001691,Filled,Approved,Growth,Regular,Employee,1,1,2025-10-01,2025-12-31,2025-12-10,91,Employee Referral,High,False,False
JR00001912,Manager - Operations,JP000085,Operations,Manager,Consulting,C026,LOC000150,India,APAC,CC001197,SO001981,W00003126,W00000269,Filled,Approved,Campus Hiring,Intern,Intern,20,20,2024-04-06,2024-05-21,2024-05-27,45,Direct Apply,Medium,False,False
JR00001913,Analyst - Strategy Consulting,JP000439,Strategy Consulting,Analyst,Consulting,C028,LOC000649,Germany,EMEA,CC001945,SO002307,W00003681,W00003490,Closed Without Hire,Approved,Campus Hiring,Regular,Employee,16,0,2023-08-26,2023-12-26,2023-12-06,122,Direct Apply,Critical,True,False
JR00001914,Consultant - Mergers and Acquisitions,JP000095,Mergers and Acquisitions,Consultant,Deals,C024,LOC000168,India,APAC,CC001806,SO000175,W00004376,W00004996,Draft,Draft,Replacement,Regular,Employee,3,0,2021-04-03,,2021-07-09,,Employee Referral,Medium,False,False
JR00001915,Senior Consultant - Technology Consulting,JP000077,Technology Consulting,Senior Consultant,Consulting,C023,LOC000556,Australia,APAC,CC000818,SO000932,W00000333,W00001381,Filled,Approved,Growth,Regular,Employee,1,1,2025-02-24,2025-03-22,2025-05-28,26,Direct Apply,Critical,True,False
JR00001916,Senior Manager - Information Technology,JP000122,Information Technology,Senior Manager,Internal Services,C007,LOC000062,Canada,Americas,CC001070,SO001213,W00004908,W00000784,Filled,Approved,Growth,Regular,Employee,1,1,2021-07-11,2021-10-19,2021-12-06,100,Internal Mobility,Medium,True,False
JR00001917,Senior Consultant - Operations,JP000468,Operations,Senior Consultant,Consulting,C020,LOC000629,United Kingdom,EMEA,CC001949,SO001833,W00001466,W00002858,Filled,Approved,Replacement,Regular,Employee,1,1,2024-07-31,2024-11-15,2024-10-30,107,Internal Mobility,High,False,False
JR00001918,Senior Consultant - Data and Analytics,JP000253,Data and Analytics,Senior Consultant,Consulting,C035,LOC000024,India,APAC,CC002397,SO001824,W00001805,W00003193,Draft,Draft,Backfill,Regular,Employee,1,0,2025-02-28,,2025-06-20,,Direct Apply,Critical,True,False
JR00001919,Senior Manager - Audit Assurance,JP000410,Audit Assurance,Senior Manager,Audit,C014,LOC000172,Germany,EMEA,CC000390,SO000003,W00001761,W00001581,Open,Approved,Campus Hiring,Regular,Employee,25,19,2021-01-11,,2021-02-24,,Employee Referral,Medium,False,False
JR00001920,Consultant - Human Capital,JP000378,Human Capital,Consultant,Consulting,C018,LOC000154,Germany,EMEA,CC000252,SO001154,W00003772,W00000468,Open,Approved,Backfill,Regular,Employee,2,0,2022-12-08,,2023-05-17,,Employee Referral,High,False,False
JR00001921,Analyst - Regulatory Risk,JP000103,Regulatory Risk,Analyst,Risk Advisory,C012,LOC000003,United States,Americas,CC002121,SO002338,W00001697,W00001996,Filled,Approved,Internal Mobility,Regular,Employee,1,1,2023-03-21,2023-07-19,2023-09-15,120,Campus,Medium,False,False
JR00001922,Analyst - Regulatory Risk,JP000093,Regulatory Risk,Analyst,Risk Advisory,C022,LOC000355,Mexico,Americas,CC000427,SO001490,W00001196,W00000104,Filled,Pending Approval,Replacement,Regular,Employee,2,2,2024-06-27,2024-07-30,2024-09-14,33,Campus,Medium,False,False
JR00001923,Analyst - Mergers and Acquisitions,JP000324,Mergers and Acquisitions,Analyst,Deals,C001,LOC000135,Mexico,Americas,CC000817,SO000187,W00004232,W00000699,Filled,Approved,Backfill,Regular,Employee,1,1,2022-03-31,2022-07-13,2022-08-29,104,LinkedIn,Medium,False,False
JR00001924,Consultant - Marketing,JP000395,Marketing,Consultant,Internal Services,C030,LOC000294,India,APAC,CC001560,SO001104,W00002987,W00000828,Open,Approved,Growth,Regular,Employee,1,0,2022-04-14,,2022-05-24,,Direct Apply,High,False,False
JR00001925,Manager - Technology Consulting,JP000511,Technology Consulting,Manager,Consulting,C005,LOC000330,Netherlands,EMEA,CC001818,SO000627,W00003132,W00003608,Filled,Approved,Backfill,Regular,Employee,1,1,2024-03-30,2024-07-24,2024-09-04,116,Agency,Medium,True,False
JR00001926,Analyst - Legal,JP000186,Legal,Analyst,Internal Services,C033,LOC000514,Germany,EMEA,CC000551,SO002409,W00002948,W00002225,Closed Without Hire,Approved,Replacement,Regular,Employee,1,0,2023-05-16,2023-10-22,2023-09-30,159,Campus,Medium,False,False
JR00001927,Manager - Corporate Tax,JP000043,Corporate Tax,Manager,Tax,C008,LOC000068,Australia,APAC,CC002182,SO000916,W00000143,W00001365,Closed Without Hire,Approved,Replacement,Regular,Employee,1,0,2024-01-25,2024-03-17,2024-07-15,52,Internal Mobility,Medium,False,False
JR00001928,Senior Consultant - Human Capital,JP000450,Human Capital,Senior Consultant,Consulting,C037,LOC000025,United States,Americas,CC000941,SO001061,W00004191,W00001749,Open,Approved,Campus Hiring,Intern,Intern,17,3,2025-10-18,,2025-12-31,,Direct Apply,Medium,False,True
JR00001929,Senior Consultant - Regulatory Risk,JP000452,Regulatory Risk,Senior Consultant,Risk Advisory,C004,LOC000375,India,APAC,CC001995,SO001307,W00004979,W00004417,Canceled,Approved,Backfill,Regular,Employee,1,0,2024-10-23,2025-01-19,2025-03-27,88,Campus,Medium,False,False
JR00001930,Consultant - Technology Consulting,JP000222,Technology Consulting,Consultant,Consulting,C026,LOC000549,India,APAC,CC000118,SO000452,W00001005,W00003091,Filled,Approved,Backfill,Regular,Employee,1,1,2025-03-31,2025-04-23,2025-05-18,23,Employee Referral,Critical,True,False
JR00001931,Senior Consultant - Operations,JP000341,Operations,Senior Consultant,Consulting,C011,LOC000081,Germany,EMEA,CC000862,SO000548,W00004787,W00002381,Draft,Draft,Replacement,Regular,Employee,1,0,2023-10-26,,2024-02-11,,Employee Referral,Medium,False,False
JR00001932,Consultant - Human Capital,JP000157,Human Capital,Consultant,Consulting,C001,LOC000356,Mexico,Americas,CC001641,SO001257,W00002325,W00001134,Filled,Approved,Replacement,Regular,Employee,1,1,2025-04-10,2025-06-29,2025-09-09,80,Internal Mobility,Medium,False,False
JR00001933,Consultant - Regulatory Risk,JP000197,Regulatory Risk,Consultant,Risk Advisory,C014,LOC000075,Germany,EMEA,CC001769,SO000027,W00000309,W00000613,Filled,Approved,Backfill,Regular,Employee,1,1,2025-07-28,2025-09-10,2025-12-31,44,Agency,High,False,False
JR00001934,Consultant - Operations,JP000293,Operations,Consultant,Consulting,C014,LOC000302,Germany,EMEA,CC002233,SO001772,W00003453,W00002597,Filled,Approved,Growth,Regular,Employee,1,1,2022-04-05,2022-07-27,2022-07-16,113,Campus,High,False,False
JR00001935,Manager - Audit Assurance,JP000571,Audit Assurance,Manager,Audit,C004,LOC000375,India,APAC,CC001775,SO001725,W00001872,W00002042,Open,Approved,Growth,Regular,Employee,1,0,2023-07-16,,2023-12-05,,Employee Referral,High,False,False
JR00001936,Analyst - Corporate Tax,JP000142,Corporate Tax,Analyst,Tax,C035,LOC000420,India,APAC,CC001743,SO001799,W00002253,W00003511,Canceled,Approved,Strategic Skill Build,Regular,Employee,8,0,2024-11-20,2025-02-11,2025-04-01,83,Direct Apply,High,False,False
JR00001937,Manager - Information Technology,JP000358,Information Technology,Manager,Internal Services,C033,LOC000171,Germany,EMEA,CC001690,SO001768,W00000437,W00004631,Closed Without Hire,Approved,Replacement,Regular,Employee,1,0,2024-02-28,2024-04-16,2024-05-16,48,Internal Mobility,Low,True,False
JR00001938,Analyst - Legal,JP000182,Legal,Analyst,Internal Services,C004,LOC000375,India,APAC,CC001453,SO001770,W00004064,W00004318,Filled,Approved,Growth,Regular,Employee,1,1,2023-11-25,2024-01-15,2024-03-21,51,Direct Apply,High,False,False
JR00001939,Consultant - Technology Consulting,JP000504,Technology Consulting,Consultant,Consulting,C038,LOC000339,Japan,APAC,CC001390,SO000800,W00001386,W00002981,Filled,Approved,Replacement,Regular,Employee,3,3,2025-05-01,2025-05-31,2025-08-19,30,Executive Search,Critical,True,False
JR00001940,Consultant - Marketing,JP000219,Marketing,Consultant,Internal Services,C030,LOC000294,India,APAC,CC000925,SO000025,W00002793,W00003112,Filled,Approved,Strategic Skill Build,Regular,Employee,7,7,2021-07-17,2021-10-06,2021-08-30,81,Campus,High,False,False
JR00001941,Senior Manager - Finance,JP000339,Finance,Senior Manager,Internal Services,C004,LOC000027,India,APAC,CC000847,SO001511,W00003722,W00002831,Filled,Approved,Backfill,Contractor,Contractor,1,1,2023-03-17,2023-05-10,2023-09-03,54,LinkedIn,Critical,False,False
JR00001942,Consultant - Mergers and Acquisitions,JP000440,Mergers and Acquisitions,Consultant,Deals,C038,LOC000738,Japan,APAC,CC001158,SO001875,W00001928,W00003804,Filled,Approved,Replacement,Regular,Employee,1,1,2021-08-23,2021-11-19,2021-10-18,88,Internal Mobility,Medium,False,False
JR00001943,Consultant - Operations,JP000508,Operations,Consultant,Consulting,C024,LOC000168,India,APAC,CC002244,SO001483,W00000908,W00000672,Canceled,Rejected,Replacement,Regular,Employee,1,0,2021-01-16,2021-03-07,2021-03-08,50,Employee Referral,Medium,False,False
JR00001944,Manager - Strategy Consulting,JP000412,Strategy Consulting,Manager,Consulting,C014,LOC000550,Germany,EMEA,CC001084,SO002278,W00002312,W00001866,Filled,Approved,Replacement,Regular,Employee,1,1,2025-08-01,2025-10-24,2025-11-10,84,LinkedIn,Medium,True,False
JR00001945,Senior Consultant - Operations,JP000233,Operations,Senior Consultant,Consulting,C001,LOC000055,Mexico,Americas,CC001333,SO002324,W00000595,W00000482,Closed Without Hire,Approved,Growth,Regular,Employee,1,0,2022-04-01,2022-07-13,2022-07-31,103,Agency,Medium,False,False
JR00001946,Consultant - Data and Analytics,JP000088,Data and Analytics,Consultant,Consulting,C037,LOC000612,United States,Americas,CC001944,SO001164,W00004022,W00003248,Filled,Approved,Replacement,Regular,Employee,1,1,2024-09-28,2024-12-22,2025-01-12,85,LinkedIn,Low,True,False
JR00001947,Senior Consultant - Operations,JP000341,Operations,Senior Consultant,Consulting,C037,LOC000430,United States,Americas,CC001944,SO000733,W00004044,W00002055,Open,Approved,Replacement,Regular,Employee,1,0,2023-01-25,,2023-02-28,,LinkedIn,Medium,False,False
JR00001948,Manager - Technology Consulting,JP000387,Technology Consulting,Manager,Consulting,C017,LOC000071,Australia,APAC,CC000940,SO002054,W00002820,W00003033,Filled,Approved,Replacement,Intern,Intern,12,12,2021-12-11,2022-01-11,2022-04-04,31,Agency,Critical,True,False
JR00001949,Senior Consultant - Cyber Risk,JP000210,Cyber Risk,Senior Consultant,Risk Advisory,C022,LOC000685,Mexico,Americas,CC001544,SO000074,W00000129,W00004148,Open,Approved,Growth,Regular,Employee,1,0,2024-03-03,,2024-07-13,,Campus,Critical,True,False
JR00001950,Senior Consultant - Technology Consulting,JP000077,Technology Consulting,Senior Consultant,Consulting,C015,LOC000180,United Kingdom,EMEA,CC000198,SO000626,W00002990,W00002040,Filled,Approved,Internal Mobility,Fixed Term,Employee,1,1,2022-10-07,2023-02-01,2022-12-27,117,Direct Apply,Medium,True,False
JR00001951,Senior Consultant - Technology Consulting,JP000428,Technology Consulting,Senior Consultant,Consulting,C002,LOC000557,Brazil,Americas,CC001455,SO002296,W00003109,W00004376,On Hold,Approved,Campus Hiring,Regular,Employee,11,0,2025-04-14,,2025-05-23,,Internal Mobility,Critical,True,False
JR00001952,Senior Consultant - Operations,JP000500,Operations,Senior Consultant,Consulting,C037,LOC000123,United States,Americas,CC001944,SO000817,W00004234,W00001376,Filled,Approved,Internal Mobility,Regular,Employee,1,1,2023-08-17,2023-11-28,2024-02-07,103,Agency,High,False,False
JR00001953,Senior Manager - Audit Assurance,JP000306,Audit Assurance,Senior Manager,Audit,C038,LOC000216,Japan,APAC,CC000588,SO001735,W00000439,W00001783,Filled,Approved,Replacement,Regular,Employee,1,1,2024-06-24,2024-08-13,2024-07-29,50,LinkedIn,High,False,False
JR00001954,Manager - Human Resources,JP000516,Human Resources,Manager,Internal Services,C021,LOC000416,India,APAC,CC000974,SO002499,W00001554,W00004299,Filled,Approved,Backfill,Regular,Employee,1,1,2024-07-04,2024-10-07,2024-09-24,95,Direct Apply,High,False,False
JR00001955,Analyst - Regulatory Risk,JP000010,Regulatory Risk,Analyst,Risk Advisory,C040,LOC000417,Netherlands,EMEA,CC001561,SO001613,W00001443,W00003294,Filled,Approved,Campus Hiring,Intern,Intern,25,25,2024-07-23,2024-10-18,2024-10-27,87,Talent Community,Medium,False,False
JR00001956,Analyst - Mergers and Acquisitions,JP000373,Mergers and Acquisitions,Analyst,Deals,C017,LOC000665,Australia,APAC,CC000356,SO000667,W00001536,W00004474,Closed Without Hire,Approved,Growth,Regular,Employee,1,0,2025-06-19,2025-09-07,2025-09-09,80,Agency,High,False,False
JR00001957,Senior Consultant - Mergers and Acquisitions,JP000051,Mergers and Acquisitions,Senior Consultant,Deals,C012,LOC000003,United States,Americas,CC002393,SO001340,W00001840,W00002666,Filled,Approved,Replacement,Regular,Employee,1,1,2021-03-25,2021-05-08,2021-08-23,44,Direct Apply,Medium,False,False
JR00001958,Consultant - Human Capital,JP000271,Human Capital,Consultant,Consulting,C027,LOC000691,United States,Americas,CC002152,SO001983,W00002922,W00003177,Closed Without Hire,Approved,Growth,Regular,Employee,1,0,2024-05-31,2024-07-06,2024-09-21,36,Campus,Medium,False,False
JR00001959,Analyst - Technology Consulting,JP000457,Technology Consulting,Analyst,Consulting,C008,LOC000269,Australia,APAC,CC001462,SO002253,W00003072,W00004048,On Hold,Pending Approval,Backfill,Regular,Employee,2,0,2024-09-14,,2025-01-16,,LinkedIn,Critical,True,False
JR00001960,Senior Consultant - Mergers and Acquisitions,JP000090,Mergers and Acquisitions,Senior Consultant,Deals,C040,LOC000459,Netherlands,EMEA,CC001310,SO000602,W00000726,W00003529,Open,Approved,Growth,Regular,Employee,1,0,2025-03-13,,2025-07-17,,Employee Referral,High,False,False
JR00001961,Executive - Cyber Risk,JP000056,Cyber Risk,Executive,Risk Advisory,C020,LOC000502,United Kingdom,EMEA,CC001385,SO001937,W00002064,W00004943,Open,Approved,Replacement,Regular,Employee,1,0,2022-07-15,,2022-12-01,,Internal Mobility,Medium,True,False
JR00001962,Senior Consultant - Human Resources,JP000044,Human Resources,Senior Consultant,Internal Services,C009,LOC000708,Mexico,Americas,CC002139,SO000004,W00000401,W00004782,Open,Approved,Growth,Regular,Employee,2,1,2021-09-26,,2021-12-20,,LinkedIn,Medium,False,False
JR00001963,Consultant - Finance,JP000280,Finance,Consultant,Internal Services,C011,LOC000051,Germany,EMEA,CC000948,SO000476,W00003205,W00002665,Filled,Approved,Growth,Regular,Employee,1,1,2021-12-30,2022-04-14,2022-06-10,105,Agency,High,False,False
JR00001964,Manager - Human Capital,JP000087,Human Capital,Manager,Consulting,C028,LOC000457,Germany,EMEA,CC001289,SO001459,W00003734,W00000320,Filled,Approved,Replacement,Fixed Term,Employee,1,1,2023-01-09,2023-03-18,2023-05-14,68,Employee Referral,Medium,False,False
JR00001965,Analyst - Corporate Tax,JP000406,Corporate Tax,Analyst,Tax,C027,LOC000509,United States,Americas,CC001159,SO002359,W00004319,W00002637,Open,Approved,Campus Hiring,Regular,Employee,8,6,2025-09-01,,2025-10-07,,LinkedIn,Medium,False,False
JR00001966,Senior Manager - Technology Consulting,JP000113,Technology Consulting,Senior Manager,Consulting,C011,LOC000081,Germany,EMEA,CC000510,SO001995,W00000927,W00001324,On Hold,Approved,Growth,Regular,Employee,1,0,2021-02-21,,2021-08-13,,Agency,Critical,True,False
JR00001967,Consultant - Legal,JP000505,Legal,Consultant,Internal Services,C030,LOC000098,India,APAC,CC001314,SO002033,W00004378,W00001495,Filled,Approved,Growth,Regular,Employee,1,1,2024-05-06,2024-07-13,2024-09-24,68,Agency,Medium,False,False
JR00001968,Consultant - Marketing,JP000119,Marketing,Consultant,Internal Services,C031,LOC000162,Netherlands,EMEA,CC001069,SO001220,W00003433,W00004076,Closed Without Hire,Approved,Campus Hiring,Regular,Employee,3,0,2023-07-27,2023-11-16,2023-12-14,112,Direct Apply,Medium,False,False
JR00001969,Analyst - Finance,JP000332,Finance,Analyst,Internal Services,C032,LOC000714,South Africa,EMEA,CC001624,SO001116,W00003040,W00000507,Filled,Pending Approval,Replacement,Regular,Employee,2,2,2021-08-24,2021-11-19,2022-01-10,87,Direct Apply,High,False,False
JR00001970,Consultant - Legal,JP000449,Legal,Consultant,Internal Services,C030,LOC000246,India,APAC,CC001487,SO002050,W00003945,W00001292,Open,Approved,Replacement,Regular,Employee,1,0,2024-05-06,,2024-10-03,,Direct Apply,Low,False,False
JR00001971,Senior Consultant - Cyber Risk,JP000164,Cyber Risk,Senior Consultant,Risk Advisory,C028,LOC000041,Germany,EMEA,CC000477,SO001332,W00003062,W00001280,Filled,Approved,Backfill,Regular,Employee,1,1,2023-01-08,2023-02-02,2023-03-04,25,Direct Apply,Medium,True,False
