offer_id,application_id,candidate_id,job_requisition_id,offer_date,offer_status,response_date,expected_start_date,decline_reason,offered_currency,offered_base_pay_amount,offered_base_pay_frequency,sign_on_bonus_amount,bonus_target_percentage,compensation_grade_id,market_position_ratio,salary_band_min,salary_band_mid,salary_band_max,gen_ai_skill_match,gen_ai_premium_applied,gen_ai_premium_amount,avg_interview_score,avg_gen_ai_assessment_score,final_recommendation,completed_interview_count
OFF000005938,APP000040059,CAN00008867,JR00000600,2023-08-12,Accepted,2023-08-30,2023-08-26,,INR,495000,Annual,50000,0.5,CG000594,1.1,180000,450000,715000,Low,False,0,82.67,45.67,Strong Hire,3
OFF000005939,APP000040060,CAN00008545,JR00000856,2023-06-16,Accepted,2023-06-23,2023-07-03,,INR,22700,Annual,0,0.03,CG000632,1.032,17000,22000,28000,Low,False,0,55.0,52.0,Do Not Hire,1
OFF000005940,APP000040064,CAN00007301,JR00001762,2025-09-08,Pending,,,,CAD,159000,Annual,10000,0.12,CG000284,1.139,92000,140000,190000,Medium,False,0,97.0,75.67,Hire,3
OFF000005941,APP000040074,CAN00010882,JR00000060,2025-10-08,Accepted,2025-10-12,2026-01-04,,AUD,214000,Annual,15000,0.18,CG000069,1.095,130000,195000,265000,Medium,False,0,78.0,72.0,Hire,3
OFF000005942,APP000040085,CAN00005189,JR00002398,2025-11-13,Accepted,2025-11-15,2025-12-14,,AUD,215000,Annual,10000,0.18,CG000069,1.101,130000,195000,265000,Medium,False,0,65.0,55.0,Neutral,0
OFF000005943,APP000040091,CAN00014781,JR00001553,2024-11-19,Accepted,2024-11-28,2024-12-18,,EUR,1108000,Annual,100000,0.5,CG001062,1.131,395000,980000,1570000,Medium,False,0,93.5,65.75,Strong Hire,4
OFF000005944,APP000040100,CAN00006159,JR00001980,2024-02-16,Accepted,2024-02-18,2024-03-31,,AED,186000,Annual,5000,0.18,CG001437,1.093,110000,170000,230000,Medium,False,0,77.0,71.5,Strong Hire,4
OFF000005945,APP000040102,CAN00022898,JR00000635,2023-11-07,Accepted,2023-11-15,2023-12-18,,EUR,62300,Annual,0,0.03,CG000434,1.093,43000,57000,72000,Medium,False,0,65.0,55.0,Neutral,0
OFF000005946,APP000040106,CAN00018238,JR00000080,2022-01-06,Accepted,2022-01-12,2022-01-26,,INR,81000,Annual,5000,0.18,CG000618,1.066,49000,76000,100000,,False,0,65.75,43.5,Neutral,4
OFF000005947,APP000040112,CAN00003791,JR00001567,2025-02-04,Accepted,2025-02-07,2025-04-12,,INR,25800,Annual,0,0.03,CG000614,1.195,16000,21000,27000,Critical,True,800,97.67,91.0,Hire,3
OFF000005948,APP000040124,CAN00016463,JR00001758,2025-12-14,Accepted,2025-12-26,2026-01-21,,MXN,103000,Annual,5000,0.18,CG000906,1.1,61000,94000,125000,Low,False,0,77.67,53.0,Hire,3
OFF000005949,APP000040142,CAN00023908,JR00001204,2023-02-23,Accepted,2023-03-07,2023-03-29,,AUD,33000,Annual,5000,0.0,CG000046,1.139,22000,29000,36000,Medium,False,0,94.0,74.25,Hire,4
OFF000005950,APP000040149,CAN00002909,JR00001101,2023-12-26,Declined,2024-01-01,,Compensation Expectations,AUD,109000,Annual,0,0.08,CG000103,1.103,70000,99000,130000,Medium,False,0,80.0,67.0,Hire,1
OFF000005951,APP000040151,CAN00021275,JR00000695,2022-01-15,Accepted,2022-02-01,2022-02-08,,BRL,32400,Annual,0,0.03,CG000164,1.118,21000,29000,36000,Medium,False,0,87.67,76.33,Hire,3
OFF000005952,APP000040158,CAN00024495,JR00001998,2025-03-17,Accepted,2025-03-29,2025-05-11,,EUR,143000,Annual,15000,0.12,CG000977,1.021,92000,140000,190000,,False,0,47.0,39.0,Do Not Hire,1
OFF000005953,APP000040178,CAN00004371,JR00001416,2021-06-06,Accepted,2021-06-24,2021-08-19,,EUR,198000,Annual,12000,0.12,CG000455,1.148,105000,160000,220000,High,True,14700,80.0,84.0,Hire,1
OFF000005954,APP000040179,CAN00018880,JR00000139,2024-03-17,Accepted,2024-03-27,2024-04-08,,USD,35700,Annual,2500,0.0,CG001657,1.115,24000,32000,39000,Medium,False,0,87.0,72.67,Hire,3
OFF000005955,APP000040189,CAN00022431,JR00001308,2023-03-17,Accepted,2023-03-24,2023-05-31,,EUR,879000,Annual,30000,0.4,CG000503,1.196,270000,680000,1090000,High,True,65100,97.0,83.5,Hire,4
OFF000005956,APP000040193,CAN00000652,JR00000756,2022-07-17,Accepted,2022-08-03,2022-10-12,,USD,189000,Annual,0,0.12,CG001688,1.111,110000,170000,230000,,False,0,86.0,56.75,Strong Hire,4
OFF000005957,APP000040207,CAN00024386,JR00001905,2022-01-19,Accepted,2022-02-07,2022-04-17,,USD,76400,Annual,5000,0.03,CG001685,1.141,50000,67000,84000,Medium,False,0,94.75,68.5,Hire,4
OFF000005958,APP000040211,CAN00000810,JR00001871,2023-10-03,Accepted,2023-10-18,2023-11-10,,AUD,215000,Annual,0,0.18,CG000060,1.049,135000,205000,280000,Medium,False,0,71.0,72.5,Neutral,2
OFF000005959,APP000040216,CAN00018574,JR00000805,2024-07-04,Declined,2024-07-08,,Compensation Expectations,AUD,219000,Annual,0,0.18,CG000060,1.066,135000,205000,280000,Low,False,0,71.0,52.67,Hire,3
OFF000005960,APP000040217,CAN00008857,JR00002471,2023-04-19,Accepted,2023-04-26,2023-05-08,,BRL,117000,Annual,10000,0.18,CG000258,1.016,76000,115000,160000,,False,0,48.0,40.0,Do Not Hire,1
OFF000005961,APP000040219,CAN00014745,JR00001080,2021-08-31,Accepted,2021-09-20,2021-11-13,,INR,301000,Annual,100000,0.4,CG000665,1.038,115000,290000,465000,,False,0,53.0,37.0,Do Not Hire,2
OFF000005962,APP000040220,CAN00016117,JR00001225,2022-07-08,Accepted,2022-07-22,2022-08-02,,JPY,77700,Annual,6000,0.05,CG000786,1.138,45000,65000,84000,High,True,3700,77.25,80.25,Hire,4
OFF000005963,APP000040221,CAN00008030,JR00000689,2025-05-03,Pending,,,,EUR,125000,Annual,2500,0.08,CG000463,1.134,76000,110000,140000,Low,False,0,91.0,46.67,Strong Hire,3
OFF000005964,APP000040226,CAN00005406,JR00001769,2023-10-31,Declined,2023-11-19,,Compensation Expectations,EUR,241000,Annual,0,0.18,CG000501,1.147,135000,210000,280000,Medium,False,0,98.0,70.25,Hire,4
OFF000005965,APP000040228,CAN00004386,JR00000553,2024-10-30,Accepted,2024-11-08,2025-01-18,,EUR,42800,Annual,5000,0.03,CG001316,1.07,30000,40000,50000,Medium,False,0,68.0,70.33,Hire,3
OFF000005966,APP000040252,CAN00005613,JR00000864,2025-03-19,Accepted,2025-03-26,2025-06-09,,AUD,374000,Annual,15000,0.25,CG000025,1.134,180000,330000,475000,Medium,False,0,93.33,66.67,Hire,3
OFF000005967,APP000040253,CAN00002680,JR00000580,2025-10-19,Accepted,2025-10-22,2026-01-13,,BRL,14000,Annual,5000,0.0,CG000136,1.08,10000,13000,17000,Medium,False,0,74.33,63.0,Neutral,3
OFF000005968,APP000040257,CAN00017821,JR00002215,2022-04-24,Accepted,2022-05-04,2022-06-27,,EUR,1102000,Annual,50000,0.5,CG001062,1.125,395000,980000,1570000,Low,False,0,90.67,49.67,Hire,3
OFF000005969,APP000040259,CAN00002048,JR00001050,2023-11-04,Accepted,2023-11-16,2023-12-31,,CAD,230000,Annual,10000,0.18,CG000276,1.15,130000,200000,265000,Low,False,0,100.0,59.5,Strong Hire,2
OFF000005970,APP000040276,CAN00022430,JR00000909,2025-06-22,Accepted,2025-06-28,2025-09-08,,CAD,120000,Annual,5000,0.08,CG000301,1.141,72000,105000,135000,Low,False,0,94.67,54.33,Strong Hire,3
OFF000005971,APP000040282,CAN00022960,JR00000215,2024-02-06,Declined,2024-02-22,,Compensation Expectations,MXN,29700,Annual,0,0.03,CG000848,1.144,19000,26000,32000,Medium,False,0,99.33,73.0,Hire,3
OFF000005972,APP000040289,CAN00005530,JR00002492,2024-12-10,Accepted,2024-12-25,2025-01-10,,AUD,311000,Annual,40000,0.25,CG000034,1.054,165000,295000,430000,,False,0,62.0,69.0,Neutral,1
OFF000005973,APP000040290,CAN00006219,JR00000133,2021-11-27,Accepted,2021-12-13,2022-01-02,,AUD,1062000,Annual,50000,0.5,CG000117,1.067,395000,995000,1590000,Medium,False,0,65.5,68.5,Neutral,2
OFF000005974,APP000040295,CAN00007904,JR00000550,2025-07-23,Accepted,2025-07-29,2025-10-01,,MXN,12600,Annual,0,0.0,CG000910,1.146,9000,11000,14000,,False,0,97.0,49.33,Strong Hire,3
OFF000005975,APP000040301,CAN00018028,JR00000971,2021-06-20,Accepted,2021-07-11,2021-09-04,,ZAR,86900,Annual,10000,0.18,CG001194,1.086,52000,80000,110000,Medium,False,0,75.0,69.5,Hire,2
OFF000005976,APP000040303,CAN00013482,JR00000600,2023-07-31,Accepted,2023-08-12,2023-09-21,,INR,496000,Annual,100000,0.5,CG000594,1.103,180000,450000,715000,Medium,False,0,82.0,73.67,Hire,3
OFF000005977,APP000040307,CAN00004676,JR00000102,2021-11-11,Accepted,2021-11-28,2022-02-09,,INR,64900,Annual,15000,0.12,CG000599,1.138,37000,57000,77000,,False,0,90.5,39.0,Hire,2
OFF000005978,APP000040317,CAN00024257,JR00000437,2023-12-19,Accepted,2024-01-03,2024-01-06,,EUR,162000,Annual,6000,0.12,CG001013,1.121,91000,140000,190000,High,True,4700,68.5,82.5,Hire,2
OFF000005979,APP000040324,CAN00000549,JR00002253,2022-10-02,Accepted,2022-10-06,2022-11-28,,INR,69000,Annual,6000,0.12,CG000572,1.195,36000,55000,75000,High,True,3300,97.0,86.5,Hire,4
OFF000005980,APP000040326,CAN00013533,JR00000312,2022-12-20,Accepted,2023-01-08,2023-02-12,,JPY,604000,Annual,50000,0.4,CG000755,1.088,220000,555000,890000,,False,0,87.67,45.67,Strong Hire,3
OFF000005981,APP000040328,CAN00005557,JR00000654,2022-09-07,Accepted,2022-09-23,2022-10-09,,AUD,96900,Annual,0,0.05,CG000129,1.184,55000,78000,100000,Critical,True,4600,91.0,96.0,Hire,3
OFF000005982,APP000040331,CAN00022906,JR00001261,2023-02-27,Accepted,2023-03-05,2023-05-05,,AUD,323000,Annual,10000,0.25,CG000070,1.114,160000,290000,420000,Medium,False,0,87.0,76.0,Hire,2
OFF000005983,APP000040348,CAN00017045,JR00002361,2025-08-31,Accepted,2025-09-13,2025-10-12,,MXN,40600,Annual,0,0.05,CG000867,1.098,26000,37000,48000,Low,False,0,65.0,55.0,Neutral,0
OFF000005984,APP000040350,CAN00022566,JR00002269,2024-07-10,Accepted,2024-07-13,2024-09-02,,USD,395000,Annual,25000,0.25,CG001753,1.113,195000,355000,520000,Low,False,0,85.75,49.0,Hire,4
OFF000005985,APP000040359,CAN00021108,JR00000659,2021-10-08,Declined,2021-10-29,,Role Fit,INR,77200,Annual,0,0.18,CG000645,1.058,48000,73000,99000,Low,False,0,60.0,58.0,Do Not Hire,2
OFF000005986,APP000040365,CAN00001347,JR00000274,2022-01-08,Pending,,,,AUD,199000,Annual,12000,0.12,CG000050,1.149,105000,160000,215000,High,True,14700,79.33,86.33,Hire,3
OFF000005987,APP000040368,CAN00004649,JR00001204,2023-04-24,Accepted,2023-05-10,2023-07-18,,AUD,32200,Annual,0,0.0,CG000046,1.111,22000,29000,36000,,False,0,82.67,50.33,Hire,3
OFF000005988,APP000040371,CAN00013674,JR00002131,2024-08-03,Accepted,2024-08-18,2024-09-29,,GBP,257000,Annual,18000,0.18,CG001491,1.139,140000,215000,285000,High,True,12200,87.33,78.33,Hire,3
OFF000005989,APP000040372,CAN00015739,JR00000573,2023-04-18,Withdrawn,2023-05-01,,,EUR,1181000,Annual,0,0.5,CG000513,1.119,400000,1005000,1610000,Critical,True,56200,65.0,55.0,Neutral,0
OFF000005990,APP000040375,CAN00009951,JR00001876,2025-04-26,Withdrawn,2025-05-16,,,EUR,116000,Annual,0,0.08,CG000463,1.055,76000,110000,140000,Low,False,0,64.25,52.75,Neutral,4
OFF000005991,APP000040377,CAN00006261,JR00001730,2025-09-03,Declined,2025-09-16,,Personal Reasons,EUR,60900,Annual,0,0.03,CG000506,1.128,41000,54000,68000,Medium,False,0,92.33,71.67,Strong Hire,3
OFF000005992,APP000040379,CAN00001704,JR00001725,2022-04-21,Accepted,2022-04-28,2022-06-15,,EUR,231000,Annual,10000,0.18,CG000420,1.126,130000,205000,275000,,False,0,88.67,44.0,Hire,3
OFF000005993,APP000040382,CAN00021529,JR00000392,2025-04-19,Accepted,2025-05-02,2025-06-17,,AUD,142000,Annual,10000,0.12,CG000113,1.049,89000,135000,185000,Medium,False,0,57.0,64.5,Do Not Hire,2
OFF000005994,APP000040387,CAN00005304,JR00001568,2022-06-04,Accepted,2022-06-11,2022-09-01,,USD,145000,Annual,5000,0.08,CG001669,1.039,98000,140000,180000,Medium,False,0,55.0,68.0,Do Not Hire,1
OFF000005995,APP000040400,CAN00021657,JR00002024,2025-04-21,Declined,2025-05-03,,Timing Conflict,EUR,29600,Annual,0,0.0,CG001054,1.128,18000,25000,31000,Critical,True,1400,73.75,89.75,Hire,4
OFF000005996,APP000040403,CAN00003920,JR00000401,2025-08-22,Accepted,2025-09-04,2025-09-14,,GBP,85600,Annual,2500,0.05,CG001596,1.083,55000,79000,105000,,False,0,84.67,39.67,Hire,3
OFF000005997,APP000040413,CAN00005606,JR00002028,2025-02-20,Accepted,2025-03-10,2025-05-18,,AUD,31000,Annual,0,0.0,CG000046,1.07,22000,29000,36000,Medium,False,0,67.0,77.0,Neutral,4
OFF000005998,APP000040414,CAN00010778,JR00000806,2022-04-30,Declined,2022-05-21,,Role Fit,USD,205000,Annual,0,0.12,CG001733,1.184,105000,165000,220000,High,True,9800,91.0,86.0,Hire,2
OFF000005999,APP000040417,CAN00012276,JR00000428,2025-06-12,Accepted,2025-06-27,2025-08-05,,INR,47900,Annual,0,0.08,CG000571,1.139,28000,40000,52000,High,True,2300,89.5,86.75,Hire,4
OFF000006000,APP000040423,CAN00003749,JR00000907,2023-04-09,Accepted,2023-04-27,2023-05-24,,MXN,80600,Annual,10000,0.12,CG000833,1.104,48000,73000,99000,Low,False,0,83.0,50.67,Hire,3
OFF000006001,APP000040436,CAN00005194,JR00000326,2022-02-06,Accepted,2022-02-13,2022-04-08,,USD,911000,Annual,50000,0.4,CG001718,1.125,325000,810000,1295000,Low,False,0,93.0,56.67,Strong Hire,3
OFF000006002,APP000040451,CAN00011887,JR00002333,2021-07-12,Accepted,2021-07-29,2021-10-09,,INR,46800,Annual,2500,0.08,CG000598,1.141,29000,41000,54000,Low,False,0,95.0,52.75,Strong Hire,4
OFF000006003,APP000040459,CAN00020275,JR00002196,2024-02-19,Accepted,2024-03-06,2024-03-13,,AUD,197000,Annual,6000,0.12,CG000023,1.138,105000,160000,215000,High,True,14600,84.67,84.33,Hire,3
OFF000006004,APP000040480,CAN00024753,JR00000237,2025-12-07,Accepted,2025-12-22,2026-02-15,,EUR,98000,Annual,0,0.05,CG000435,1.181,56000,79000,105000,Critical,True,4700,91.67,95.33,Strong Hire,3
OFF000006005,APP000040482,CAN00016709,JR00002152,2023-02-22,Declined,2023-03-13,,Personal Reasons,JPY,396000,Annual,0,0.25,CG000799,1.197,165000,295000,430000,High,True,42400,97.75,88.0,Strong Hire,4
OFF000006006,APP000040484,CAN00021817,JR00001736,2023-06-01,Accepted,2023-06-14,2023-08-07,,ZAR,12000,Annual,0,0.0,CG001117,1.093,8000,11000,14000,,False,0,76.0,59.0,Hire,1
OFF000006007,APP000040485,CAN00000874,JR00001598,2025-06-28,Accepted,2025-07-12,2025-08-24,,EUR,234000,Annual,10000,0.18,CG000411,1.141,130000,205000,275000,Low,False,0,96.0,37.67,Strong Hire,3
OFF000006008,APP000040487,CAN00013831,JR00001329,2025-12-05,Accepted,2025-12-10,2026-01-23,,AUD,62400,Annual,5000,0.03,CG000065,1.115,42000,56000,69000,Low,False,0,86.0,39.0,Hire,1
OFF000006009,APP000040492,CAN00001979,JR00001480,2025-01-08,Declined,2025-01-19,,Compensation Expectations,EUR,29400,Annual,0,0.0,CG000946,1.131,19000,26000,32000,Medium,False,0,92.0,80.0,Strong Hire,1
OFF000006010,APP000040494,CAN00011806,JR00001549,2024-05-27,Accepted,2024-06-17,2024-07-09,,MXN,28600,Annual,5000,0.03,CG000938,1.099,19000,26000,32000,Low,False,0,91.0,54.67,Hire,3
OFF000006011,APP000040503,CAN00016720,JR00001518,2024-04-03,Declined,2024-04-18,,Compensation Expectations,EUR,60800,Annual,0,0.05,CG001299,1.086,39000,56000,72000,,False,0,70.0,46.0,Neutral,1
OFF000006012,APP000040507,CAN00000057,JR00002038,2025-04-12,Accepted,2025-04-28,2025-06-10,,CAD,156000,Annual,0,0.12,CG000338,1.113,91000,140000,190000,Low,False,0,87.0,50.0,Hire,2
OFF000006013,APP000040530,CAN00023244,JR00001627,2025-12-31,Declined,2026-01-12,,Role Fit,AED,191000,Annual,0,0.12,CG001472,1.136,96000,150000,200000,High,True,20400,74.75,88.75,Hire,4
OFF000006014,APP000040542,CAN00022482,JR00001474,2025-05-16,Accepted,2025-05-30,2025-07-23,,EUR,67400,Annual,6000,0.03,CG000434,1.126,43000,57000,72000,High,True,3200,69.0,84.0,Neutral,1
OFF000006015,APP000040547,CAN00005422,JR00001666,2021-11-06,Accepted,2021-11-15,2022-01-10,,EUR,329000,Annual,10000,0.25,CG000952,1.114,160000,295000,425000,Medium,False,0,88.0,68.0,Hire,1
OFF000006016,APP000040549,CAN00021460,JR00000251,2025-01-24,Accepted,2025-02-11,2025-03-23,,BRL,14500,Annual,2500,0.0,CG000136,1.116,10000,13000,17000,Medium,False,0,86.67,71.33,Hire,3
OFF000006017,APP000040556,CAN00002247,JR00002440,2025-01-06,Accepted,2025-01-12,2025-02-12,,INR,66500,Annual,18000,0.12,CG000671,1.151,36000,55000,75000,High,True,3200,80.67,85.33,Neutral,3
OFF000006018,APP000040564,CAN00020402,JR00000600,2023-05-07,Pending,,,,INR,580000,Annual,60000,0.5,CG000594,1.194,180000,450000,715000,High,True,43000,95.0,76.0,Hire,1
OFF000006019,APP000040577,CAN00004211,JR00001080,2021-09-16,Accepted,2021-09-28,2021-11-09,,INR,324000,Annual,75000,0.4,CG000665,1.117,115000,290000,465000,Low,False,0,86.33,62.33,Hire,3
OFF000006020,APP000040582,CAN00008325,JR00000876,2021-08-25,Declined,2021-09-06,,Timing Conflict,ZAR,511000,Annual,0,0.5,CG001134,1.042,195000,490000,785000,,False,0,56.0,75.0,Do Not Hire,1
OFF000006021,APP000040589,CAN00002669,JR00002285,2022-12-04,Accepted,2022-12-13,2023-02-13,,EUR,98500,Annual,6000,0.05,CG001038,1.14,56000,80000,105000,High,True,7300,75.0,81.33,Hire,3
OFF000006022,APP000040591,CAN00002163,JR00000692,2023-06-15,Declined,2023-06-26,,Location Constraint,INR,60100,Annual,0,0.12,CG000653,1.133,34000,53000,71000,Medium,False,0,92.67,68.33,Strong Hire,3
OFF000006023,APP000040599,CAN00017350,JR00002228,2024-05-03,Accepted,2024-05-13,2024-07-27,,USD,111000,Annual,6000,0.05,CG001704,1.179,63000,90000,115000,High,True,5300,95.25,88.0,Strong Hire,4
OFF000006024,APP000040604,CAN00024273,JR00000345,2025-01-06,Declined,2025-01-20,,Accepted Another Offer,AUD,320000,Annual,0,0.25,CG000070,1.104,160000,290000,420000,,False,0,82.25,54.0,Hire,4
OFF000006025,APP000040607,CAN00007997,JR00000692,2023-05-31,Accepted,2023-06-13,2023-08-03,,INR,55900,Annual,10000,0.12,CG000653,1.055,34000,53000,71000,,False,0,74.0,74.0,Neutral,1
OFF000006026,APP000040610,CAN00008969,JR00000280,2023-10-18,Accepted,2023-11-02,2023-12-15,,INR,31200,Annual,0,0.05,CG000669,1.039,21000,30000,39000,Medium,False,0,53.0,80.0,Do Not Hire,2
OFF000006027,APP000040616,CAN00008108,JR00000367,2025-12-07,Accepted,2025-12-19,2026-01-07,,INR,37700,Annual,2500,0.05,CG000588,1.109,24000,34000,44000,Medium,False,0,86.33,78.67,Hire,3
OFF000006028,APP000040617,CAN00010116,JR00000667,2025-05-03,Accepted,2025-05-15,2025-07-04,,USD,215000,Annual,5000,0.12,CG001643,1.13,125000,190000,260000,Low,False,0,91.33,57.67,Hire,3
OFF000006029,APP000040625,CAN00020144,JR00000761,2023-03-21,Accepted,2023-04-02,2023-05-28,,AUD,116000,Annual,0,0.08,CG000022,1.008,81000,115000,150000,Low,False,0,56.0,44.0,Do Not Hire,1
OFF000006030,APP000040631,CAN00002300,JR00001014,2025-03-06,Accepted,2025-03-22,2025-04-25,,MXN,142000,Annual,40000,0.25,CG000916,1.093,71000,130000,185000,,False,0,79.0,49.5,Hire,2
OFF000006031,APP000040643,CAN00019166,JR00001097,2025-06-20,Pending,,,,AUD,68200,Annual,5000,0.03,CG000119,1.05,49000,65000,82000,Low,False,0,65.0,55.0,Neutral,0
OFF000006032,APP000040651,CAN00019695,JR00000050,2025-11-07,Accepted,2025-11-19,2026-01-09,,EUR,734000,Annual,75000,0.4,CG000485,1.129,260000,650000,1040000,Low,False,0,90.0,51.33,Strong Hire,3
OFF000006033,APP000040653,CAN00004212,JR00001925,2024-05-22,Accepted,2024-05-27,2024-06-23,,EUR,167000,Annual,15000,0.12,CG000968,1.045,105000,160000,215000,Low,False,0,56.0,54.0,Do Not Hire,1
OFF000006034,APP000040654,CAN00015438,JR00001495,2025-11-14,Accepted,2025-12-01,2026-02-12,,AUD,149000,Annual,6000,0.08,CG000049,1.197,81000,115000,150000,High,True,11000,97.67,83.67,Strong Hire,3
OFF000006035,APP000040665,CAN00024681,JR00001709,2021-11-22,Accepted,2021-11-24,2021-12-15,,USD,114000,Annual,0,0.05,CG001740,1.04,76000,110000,140000,,False,0,56.0,49.67,Do Not Hire,3
OFF000006036,APP000040676,CAN00013136,JR00000027,2024-09-23,Accepted,2024-10-11,2024-11-11,,EUR,1092000,Annual,100000,0.5,CG000522,1.087,400000,1005000,1610000,Medium,False,0,76.25,65.5,Hire,4
OFF000006037,APP000040682,CAN00016061,JR00000465,2025-12-16,Accepted,2025-12-30,2026-03-10,,CAD,1152000,Annual,60000,0.5,CG000387,1.12,395000,980000,1570000,High,True,54900,65.0,91.0,Neutral,1
OFF000006038,APP000040691,CAN00005242,JR00000243,2024-08-22,Accepted,2024-09-08,2024-11-19,,BRL,91500,Annual,0,0.12,CG000167,1.194,47000,73000,98000,High,True,4400,98.33,83.0,Hire,3
OFF000006039,APP000040699,CAN00019320,JR00000642,2025-02-13,Accepted,2025-02-27,2025-04-29,,AUD,111000,Annual,0,0.08,CG000103,1.124,70000,99000,130000,Low,False,0,87.25,61.75,Hire,4
OFF000006040,APP000040704,CAN00006105,JR00002152,2022-10-09,Accepted,2022-10-21,2022-11-13,,JPY,320000,Annual,25000,0.25,CG000799,1.085,165000,295000,430000,,False,0,70.33,36.33,Neutral,3
OFF000006041,APP000040712,CAN00016216,JR00001632,2022-10-07,Accepted,2022-10-10,2022-10-27,,MXN,51000,Annual,0,0.08,CG000913,1.133,32000,45000,59000,Medium,False,0,94.67,72.33,Hire,3
OFF000006042,APP000040720,CAN00015115,JR00001347,2022-04-05,Accepted,2022-04-24,2022-04-21,,EUR,879000,Annual,60000,0.4,CG000503,1.197,270000,680000,1090000,Critical,True,65100,97.33,92.67,Hire,3
OFF000006043,APP000040744,CAN00018789,JR00000460,2025-09-30,Accepted,2025-10-09,2025-11-11,,INR,430000,Annual,50000,0.5,CG000585,1.061,160000,405000,645000,Medium,False,0,65.0,55.0,Neutral,0
OFF000006044,APP000040745,CAN00022450,JR00002029,2023-03-05,Pending,,,,EUR,65600,Annual,3000,0.03,CG001055,1.179,40000,53000,66000,High,True,3100,91.5,82.25,Hire,4
OFF000006045,APP000040765,CAN00004803,JR00002327,2022-01-24,Pending,,,,INR,88300,Annual,10000,0.18,CG000555,1.147,50000,77000,105000,,False,0,97.33,64.67,Strong Hire,3
OFF000006046,APP000040772,CAN00018760,JR00000542,2021-04-14,Accepted,2021-04-29,2021-06-15,,USD,188000,Annual,10000,0.12,CG001715,1.042,115000,180000,240000,Medium,False,0,52.0,75.0,Do Not Hire,1
OFF000006047,APP000040781,CAN00007247,JR00002184,2026-02-05,Accepted,2026-02-21,2026-03-02,,EUR,519000,Annual,100000,0.4,CG001295,1.08,190000,480000,765000,,False,0,70.33,53.0,Neutral,3
OFF000006048,APP000040803,CAN00017564,JR00000902,2026-02-10,Accepted,2026-02-18,2026-03-26,,GBP,180000,Annual,12000,0.12,CG001553,1.166,97000,150000,200000,Critical,True,5200,97.5,93.25,Hire,4
OFF000006049,APP000040810,CAN00021672,JR00002145,2025-12-24,Accepted,2025-12-30,2026-01-08,,GBP,90700,Annual,5000,0.05,CG001497,1.093,58000,83000,110000,Medium,False,0,90.0,70.0,Hire,1
OFF000006050,APP000040812,CAN00005962,JR00001098,2023-05-14,Accepted,2023-06-01,2023-06-29,,EUR,356000,Annual,15000,0.25,CG000529,1.031,190000,345000,500000,,False,0,48.0,22.0,Do Not Hire,1
OFF000006051,APP000040815,CAN00012097,JR00000183,2023-12-20,Declined,2024-01-10,,Accepted Another Offer,EUR,194000,Annual,0,0.12,CG000455,1.123,105000,160000,220000,Critical,True,14400,70.33,88.33,Hire,3
OFF000006052,APP000040816,CAN00006782,JR00001714,2022-08-22,Accepted,2022-09-11,2022-10-06,,USD,848000,Annual,50000,0.4,CG001637,1.074,315000,790000,1260000,,False,0,67.0,64.0,Neutral,1
OFF000006053,APP000040835,CAN00005547,JR00000416,2025-05-11,Accepted,2025-05-22,2025-07-13,,INR,47900,Annual,0,0.08,CG000643,1.2,27000,38000,50000,High,True,2300,99.67,80.0,Strong Hire,3
