talent_review_id,worker_id,performance_review_id,review_year,performance_category,potential_category,nine_box_position,promotion_readiness,succession_candidate,ready_now_successor,critical_role,retention_risk,flight_risk,promotion_count_to_date,promotion_velocity,recent_manager_changes,compa_ratio,gen_ai_impact_level,gen_ai_role_category,gen_ai_premium_applied,completed_learning_count,gen_ai_learning_count,certifications_earned,learning_hours_completed,completed_pdp_count,active_pdp_count,ai_focused_pdp_count
TR00012074,W00003668,PR00012989,2021,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.059,Medium,AI-Augmented Professional,False,2,0,0,8.61,1,0,0
TR00012075,W00003668,PR00012990,2022,Exceptional,Medium,High Professional,Ready in 1 Year,True,False,False,Low,Low,1,Moderate,0,1.059,Medium,AI-Augmented Professional,False,5,1,1,24.42,1,1,0
TR00012076,W00003668,PR00012991,2023,Solid,Low,Solid Contributor,Ready in 3+ Years,False,False,False,Low,Low,1,Moderate,0,1.059,Medium,AI-Augmented Professional,False,6,2,1,30.3,1,1,0
TR00012077,W00003668,PR00012992,2024,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,1,Moderate,0,1.059,Medium,AI-Augmented Professional,False,6,2,1,30.3,1,1,0
TR00012078,W00003668,PR00012993,2025,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,2,Moderate,0,1.059,Medium,AI-Augmented Professional,False,7,2,2,49.7,2,1,0
TR00012079,W00003669,PR00012994,2022,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.126,Low,AI User,True,2,2,0,11.34,0,0,0
TR00012080,W00003669,PR00012996,2024,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,1.126,Low,AI User,True,2,2,0,11.34,0,1,0
TR00012081,W00003669,PR00012997,2025,High,Low,Expert Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Moderate,0,1.126,Low,AI User,True,4,2,0,33.14,1,1,0
TR00012082,W00003670,PR00012998,2023,High,Exceptional,Top Talent,Ready Now,True,True,True,Medium,Medium,1,Fast,0,1.056,Low,AI User,False,3,1,0,15.64,0,0,0
TR00012083,W00003670,PR00012999,2024,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,2,Fast,1,1.056,Low,AI User,False,4,2,0,21.46,0,1,0
TR00012084,W00003670,PR00013000,2025,Exceptional,Low,Expert Contributor,Ready in 3+ Years,False,False,False,Low,Low,2,Fast,2,1.056,Low,AI User,False,5,3,0,27.16,1,1,0
TR00012085,W00003671,PR00013001,2025,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Low,Low,1,Fast,0,0.928,Medium,AI-Augmented Professional,False,2,0,0,22.4,0,0,0
TR00012086,W00003672,PR00013002,2022,High,Exceptional,Top Talent,Ready Now,True,True,True,Medium,Realized Attrition,1,Fast,0,0.951,Medium,AI-Augmented Professional,False,2,1,0,7.46,1,0,0
TR00012087,W00003672,PR00013003,2023,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Realized Attrition,1,Moderate,1,0.951,Medium,AI-Augmented Professional,False,4,2,0,18.98,2,0,0
TR00012088,W00003672,PR00013004,2024,Solid,Exceptional,Emerging Talent,Ready in 3+ Years,False,False,False,Medium,Realized Attrition,2,Fast,2,0.951,Medium,AI-Augmented Professional,False,5,2,0,24.38,2,0,0
TR00012089,W00003673,PR00013005,2022,Solid,Exceptional,Emerging Talent,Ready in 3+ Years,False,False,True,Medium,High,1,Fast,0,0.89,High,AI Governance,False,2,1,0,10.47,0,0,0
TR00012090,W00003673,PR00013006,2023,High,Medium,High Professional,Ready Now,True,True,True,Medium,High,1,Moderate,1,0.89,High,AI Governance,False,3,1,0,14.35,1,0,0
TR00012091,W00003673,PR00013007,2024,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Medium,High,1,Moderate,1,0.89,High,AI Governance,False,6,3,0,29.71,2,0,0
TR00012092,W00003673,PR00013008,2025,High,Medium,High Professional,Ready in 3+ Years,False,False,True,Medium,High,1,Moderate,0,0.89,High,AI Governance,False,7,4,0,35.35,3,0,0
TR00012093,W00003674,PR00013009,2022,Low,Low,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,0,None,1,1.296,High,AI Product / Transformation,True,2,1,0,8.88,0,0,0
TR00012094,W00003674,PR00013012,2025,Exceptional,Medium,High Professional,Ready in 3+ Years,False,False,True,Medium,Medium,0,None,2,1.296,High,AI Product / Transformation,True,4,2,0,18.5,1,0,0
TR00012095,W00003675,PR00013013,2025,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,3,1.09,Medium,AI-Augmented Professional,False,2,0,0,4.79,0,0,0
TR00012096,W00003676,PR00013014,2021,High,Medium,High Professional,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,0.905,High,AI Risk / Compliance,False,2,0,0,7.58,0,0,0
TR00012097,W00003676,PR00013015,2022,Solid,Exceptional,Emerging Talent,Ready in 2 Years,False,False,True,Medium,High,0,None,1,0.905,High,AI Risk / Compliance,False,2,0,0,7.58,0,1,0
TR00012098,W00003676,PR00013016,2023,Low,Medium,Performance Risk,Ready in 2 Years,False,False,True,Medium,Medium,1,Moderate,2,0.905,High,AI Risk / Compliance,False,5,1,0,27.82,1,1,0
TR00012099,W00003676,PR00013017,2024,Exceptional,Medium,High Professional,Ready in 3+ Years,False,False,True,Medium,Medium,1,Moderate,2,0.905,High,AI Risk / Compliance,False,6,1,0,30.82,1,1,0
TR00012100,W00003676,PR00013018,2025,Low,Medium,Performance Risk,Ready in 2 Years,False,False,True,Low,Low,1,Moderate,1,0.905,High,AI Risk / Compliance,False,6,1,0,30.82,2,1,0
TR00012101,W00003677,PR00013019,2021,Exceptional,High,Top Talent,Ready Now,True,True,True,Medium,Medium,0,None,0,0.967,Medium,AI-Augmented Professional,False,1,0,0,1.92,1,0,0
TR00012102,W00003677,PR00013020,2022,Solid,Exceptional,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,0.967,Medium,AI-Augmented Professional,False,2,0,0,3.88,1,0,0
TR00012103,W00003677,PR00013021,2023,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Low,Low,0,None,1,0.967,Medium,AI-Augmented Professional,False,3,1,0,7.48,2,0,0
TR00012104,W00003677,PR00013022,2024,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,1,0.967,Medium,AI-Augmented Professional,False,5,1,1,29.77,2,0,0
TR00012105,W00003677,PR00013023,2025,Solid,Exceptional,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,0.967,Medium,AI-Augmented Professional,False,5,1,1,29.77,2,1,0
TR00012106,W00003678,PR00013024,2024,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,0,None,1,1.037,Medium,AI-Augmented Professional,False,2,0,0,7.56,0,1,0
TR00012107,W00003678,PR00013025,2025,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,0,None,3,1.037,Medium,AI-Augmented Professional,False,4,1,0,22.8,0,1,0
TR00012108,W00003679,PR00013026,2021,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Realized Attrition,0,None,1,1.048,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,0,0
TR00012109,W00003679,PR00013027,2022,Exceptional,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Realized Attrition,1,Slow,1,1.048,Medium,AI-Augmented Professional,False,0,0,0,0.0,1,0,0
TR00012110,W00003679,PR00013028,2023,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,Realized Attrition,1,Slow,1,1.048,Medium,AI-Augmented Professional,False,1,0,0,7.28,2,0,0
TR00012111,W00003679,PR00013029,2024,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,False,Low,Realized Attrition,2,Slow,1,1.048,Medium,AI-Augmented Professional,False,2,0,0,11.16,2,1,0
TR00012112,W00003680,PR00013030,2025,Low,Low,Performance Risk,Ready in 3+ Years,False,False,True,Medium,Medium,0,None,4,0.962,High,AI Risk / Compliance,False,2,1,0,5.48,1,0,0
TR00012113,W00003681,PR00013031,2024,Solid,Low,Solid Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.104,Medium,AI-Augmented Professional,True,1,0,0,1.98,0,0,0
TR00012114,W00003681,PR00013032,2025,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,False,Low,Low,0,None,2,1.104,Medium,AI-Augmented Professional,True,1,0,0,1.98,0,1,0
TR00012115,W00003683,PR00013033,2021,Exceptional,Low,Expert Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Moderate,0,1.007,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,0,0
TR00012116,W00003683,PR00013034,2022,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,1,Slow,2,1.007,Medium,AI-Augmented Professional,False,0,0,0,0.0,1,0,1
TR00012117,W00003683,PR00013035,2023,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Low,Low,1,Slow,3,1.007,Medium,AI-Augmented Professional,False,3,2,0,16.86,1,1,2
TR00012118,W00003683,PR00013036,2024,High,Medium,High Professional,Ready in 3+ Years,False,False,False,Low,Low,1,Slow,2,1.007,Medium,AI-Augmented Professional,False,4,3,0,22.62,1,2,2
TR00012119,W00003683,PR00013037,2025,High,High,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,1,Slow,1,1.007,Medium,AI-Augmented Professional,False,5,3,0,29.98,1,3,2
TR00012120,W00003684,PR00013038,2022,Exceptional,Exceptional,Top Talent,Ready Now,True,True,True,Medium,High,0,None,0,0.812,Medium,AI-Augmented Professional,False,2,2,0,18.0,1,0,0
TR00012121,W00003684,PR00013039,2023,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Fast,0,0.812,Medium,AI-Augmented Professional,False,3,2,0,21.0,1,1,0
TR00012122,W00003684,PR00013040,2024,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Moderate,0,0.812,Medium,AI-Augmented Professional,False,3,2,0,21.0,1,1,0
TR00012123,W00003685,PR00013042,2021,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.083,Medium,AI-Augmented Professional,False,1,0,0,2.82,0,0,0
TR00012124,W00003685,PR00013043,2022,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.083,Medium,AI-Augmented Professional,False,2,0,0,4.8,0,0,0
TR00012125,W00003685,PR00013044,2023,Solid,Exceptional,Emerging Talent,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.083,Medium,AI-Augmented Professional,False,3,0,0,9.8,0,1,0
TR00012126,W00003685,PR00013045,2024,Low,Low,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,1,Moderate,0,1.083,Medium,AI-Augmented Professional,False,3,0,0,9.8,0,1,0
TR00012127,W00003685,PR00013046,2025,Exceptional,Medium,High Professional,Ready Now,True,True,False,Low,Low,1,Slow,0,1.083,Medium,AI-Augmented Professional,False,4,0,0,11.64,0,1,0
TR00012128,W00003686,PR00013047,2021,Exceptional,Exceptional,Top Talent,Ready in 2 Years,True,False,True,High,High,0,None,1,0.987,High,AI Risk / Compliance,False,1,1,0,9.2,0,1,0
TR00012129,W00003686,PR00013048,2022,Low,Medium,Performance Risk,Ready in 2 Years,False,False,True,Medium,Medium,0,None,2,0.987,High,AI Risk / Compliance,False,1,1,0,9.2,0,2,0
TR00012130,W00003686,PR00013049,2023,High,High,Top Talent,Ready in 1 Year,True,False,True,High,High,0,None,1,0.987,High,AI Risk / Compliance,False,2,1,0,14.84,0,3,0
TR00012131,W00003686,PR00013050,2024,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,1,Slow,0,0.987,High,AI Risk / Compliance,False,3,2,0,18.68,0,4,0
TR00012132,W00003686,PR00013051,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,True,Low,Low,1,Slow,1,0.987,High,AI Risk / Compliance,False,4,2,0,24.44,0,4,0
TR00012133,W00003687,PR00013052,2024,High,High,Top Talent,Ready in 2 Years,True,False,True,Medium,Realized Attrition,1,Fast,1,1.02,Medium,AI-Augmented Professional,True,2,2,1,14.8,0,1,0
TR00012134,W00003688,PR00013053,2021,Solid,Low,Solid Contributor,Ready in 2 Years,False,False,True,Low,Low,0,None,0,1.078,High,AI Risk / Compliance,False,2,2,0,11.52,0,0,0
TR00012135,W00003688,PR00013054,2022,Exceptional,Exceptional,Top Talent,Ready in 1 Year,True,False,True,High,High,1,Slow,2,1.078,High,AI Risk / Compliance,False,3,3,0,15.32,0,1,0
TR00012136,W00003688,PR00013055,2023,High,High,Top Talent,Ready in 1 Year,True,False,True,High,High,1,Slow,2,1.078,High,AI Risk / Compliance,False,3,3,0,15.32,0,1,0
TR00012137,W00003688,PR00013056,2024,Exceptional,Medium,High Professional,Ready in 2 Years,False,False,True,Medium,Medium,1,Slow,0,1.078,High,AI Risk / Compliance,False,7,6,1,53.24,1,1,0
TR00012138,W00003688,PR00013057,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,True,Low,Low,1,Slow,1,1.078,High,AI Risk / Compliance,False,8,6,1,62.24,2,1,0
TR00012139,W00003689,PR00013058,2021,High,Exceptional,Top Talent,Ready in 2 Years,True,False,True,High,High,1,Slow,0,0.881,High,AI Product / Transformation,False,1,0,0,5.82,1,0,0
TR00012140,W00003689,PR00013059,2022,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,True,Medium,High,2,Slow,0,0.881,High,AI Product / Transformation,False,2,1,0,15.42,1,1,0
TR00012141,W00003689,PR00013060,2023,High,Medium,High Professional,Ready in 2 Years,False,False,True,Medium,High,2,Slow,0,0.881,High,AI Product / Transformation,False,6,3,0,35.75,2,1,1
TR00012142,W00003689,PR00013061,2024,Solid,High,Emerging Talent,Ready in 2 Years,False,False,True,High,High,3,Slow,2,0.881,High,AI Product / Transformation,False,9,5,0,53.64,2,2,2
TR00012143,W00003689,PR00013062,2025,Solid,High,Emerging Talent,Ready in 3+ Years,False,False,True,High,High,3,Slow,2,0.881,High,AI Product / Transformation,False,11,7,1,72.8,2,3,3
TR00012144,W00003690,PR00013063,2021,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,Medium,High,0,None,0,0.819,Medium,AI-Augmented Professional,False,1,1,0,9.2,1,0,0
TR00012145,W00003690,PR00013064,2022,Solid,High,Emerging Talent,Ready in 2 Years,False,False,False,Medium,High,0,None,0,0.819,Medium,AI-Augmented Professional,False,4,1,0,32.9,1,0,0
TR00012146,W00003690,PR00013065,2023,Exceptional,Medium,High Professional,Ready in 3+ Years,False,False,False,Medium,Medium,0,None,0,0.819,Medium,AI-Augmented Professional,False,5,2,0,38.9,2,0,0
TR00012147,W00003690,PR00013066,2024,Solid,High,Emerging Talent,Ready Now,True,True,False,Medium,High,2,Slow,0,0.819,Medium,AI-Augmented Professional,False,6,2,0,41.81,2,0,0
TR00012148,W00003690,PR00013067,2025,Exceptional,Medium,High Professional,Ready in 3+ Years,False,False,False,Medium,Medium,2,Slow,0,0.819,Medium,AI-Augmented Professional,False,8,4,0,53.63,2,0,0
TR00012149,W00003691,PR00013068,2021,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.044,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,0,0
TR00012150,W00003691,PR00013069,2022,High,Low,Expert Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,1.044,Medium,AI-Augmented Professional,False,2,0,0,8.73,0,1,0
TR00012151,W00003691,PR00013070,2023,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,1.044,Medium,AI-Augmented Professional,False,3,0,0,13.68,0,2,0
TR00012152,W00003691,PR00013072,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,0,1.044,Medium,AI-Augmented Professional,False,4,0,0,15.6,0,3,0
TR00012153,W00003692,PR00013073,2021,Low,Low,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,0.953,Medium,AI-Augmented Professional,False,0,0,0,0.0,1,0,0
TR00012154,W00003692,PR00013074,2022,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,0.953,Medium,AI-Augmented Professional,False,1,0,0,18.4,1,1,0
TR00012155,W00003692,PR00013075,2023,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,0,None,0,0.953,Medium,AI-Augmented Professional,False,3,0,1,35.74,1,1,0
TR00012156,W00003692,PR00013076,2024,Exceptional,High,Top Talent,Ready in 2 Years,True,False,True,Medium,Medium,1,Moderate,0,0.953,Medium,AI-Augmented Professional,False,4,0,1,38.65,2,1,1
TR00012157,W00003692,PR00013077,2025,Low,High,Inconsistent Potential,Ready in 2 Years,False,False,False,Low,Low,2,Moderate,0,0.953,Medium,AI-Augmented Professional,False,6,1,1,49.5,3,1,1
TR00012158,W00003693,PR00013078,2021,Solid,High,Emerging Talent,Ready in 2 Years,False,False,True,Medium,High,0,None,0,0.75,High,AI Product / Transformation,False,1,0,0,2.91,0,1,0
TR00012159,W00003693,PR00013079,2022,Solid,High,Emerging Talent,Ready in 1 Year,True,False,True,Medium,High,0,None,0,0.75,High,AI Product / Transformation,False,2,0,0,5.85,0,1,0
TR00012160,W00003693,PR00013080,2023,High,High,Top Talent,Ready Now,True,True,True,High,High,0,None,1,0.75,High,AI Product / Transformation,False,3,1,0,11.55,1,1,0
TR00012161,W00003693,PR00013081,2024,Exceptional,High,Top Talent,Ready Now,True,True,True,High,High,1,Slow,1,0.75,High,AI Product / Transformation,False,4,1,0,15.23,2,1,0
TR00012162,W00003693,PR00013082,2025,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,True,Medium,High,1,Slow,0,0.75,High,AI Product / Transformation,False,8,3,0,36.88,2,1,0
TR00012163,W00003694,PR00013083,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Fast,2,1.014,Low,AI User,False,2,0,0,7.7,0,1,1
TR00012164,W00003695,PR00013084,2022,Exceptional,Medium,High Professional,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,1.091,High,AI Builder,False,2,0,0,4.77,0,0,0
TR00012165,W00003695,PR00013085,2023,Low,Low,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,1,Fast,1,1.091,High,AI Builder,False,3,0,0,7.5,1,0,0
TR00012166,W00003695,PR00013086,2024,High,Medium,High Professional,Ready in 1 Year,True,False,True,Medium,Medium,1,Moderate,2,1.091,High,AI Builder,False,5,2,0,20.38,1,0,0
TR00012167,W00003695,PR00013087,2025,High,High,Top Talent,Ready in 1 Year,True,False,True,Medium,High,1,Moderate,1,1.091,High,AI Builder,False,6,3,0,26.14,1,1,0
TR00012168,W00003697,PR00013088,2021,Exceptional,High,Top Talent,Ready in 1 Year,True,False,True,Medium,Medium,0,None,0,0.971,Medium,AI-Augmented Professional,False,1,0,0,19.8,0,0,0
TR00012169,W00003697,PR00013089,2022,High,High,Top Talent,Ready Now,True,True,True,Medium,Medium,0,None,1,0.971,Medium,AI-Augmented Professional,False,1,0,0,19.8,1,0,0
TR00012170,W00003697,PR00013090,2023,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,1,Slow,1,0.971,Medium,AI-Augmented Professional,False,3,0,1,39.09,1,0,0
TR00012171,W00003697,PR00013091,2024,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,1,Slow,0,0.971,Medium,AI-Augmented Professional,False,3,0,1,39.09,1,0,0
TR00012172,W00003697,PR00013092,2025,Solid,Medium,Core Contributor,Ready in 2 Years,False,False,False,Low,Low,1,Slow,0,0.971,Medium,AI-Augmented Professional,False,3,0,1,39.09,1,0,0
TR00012173,W00003698,PR00013093,2024,Solid,High,Emerging Talent,Ready Now,True,True,False,Low,Realized Attrition,2,Fast,0,1.072,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,1,0
TR00012174,W00003698,PR00013094,2025,Low,Medium,Performance Risk,Ready in 3+ Years,False,False,False,Low,Realized Attrition,2,Fast,0,1.072,Medium,AI-Augmented Professional,False,1,0,0,3.96,0,1,0
TR00012175,W00003699,PR00013095,2022,High,Medium,High Professional,Ready in 1 Year,True,False,False,Medium,Medium,0,None,0,0.85,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,1,0
TR00012176,W00003699,PR00013096,2023,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,0.85,Medium,AI-Augmented Professional,False,0,0,0,0.0,0,1,0
TR00012177,W00003699,PR00013097,2024,Low,Low,Performance Risk,Ready in 3+ Years,False,False,False,Low,Low,0,None,0,0.85,Medium,AI-Augmented Professional,False,1,0,0,1.88,0,1,0
TR00012178,W00003699,PR00013098,2025,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,Medium,High,0,None,0,0.85,Medium,AI-Augmented Professional,False,1,0,0,1.88,0,1,0
TR00012179,W00003700,PR00013099,2021,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Medium,Medium,0,None,2,0.993,High,AI Governance,False,2,1,0,12.75,0,0,0
TR00012180,W00003700,PR00013100,2022,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Medium,Medium,1,Slow,3,0.993,High,AI Governance,False,2,1,0,12.75,0,1,1
TR00012181,W00003700,PR00013101,2023,Solid,Medium,Core Contributor,Ready in 3+ Years,False,False,True,Medium,Medium,2,Slow,2,0.993,High,AI Governance,False,4,1,0,18.27,0,2,1
TR00012182,W00003700,PR00013102,2024,High,Exceptional,Top Talent,Ready in 1 Year,True,False,True,High,High,2,Slow,1,0.993,High,AI Governance,False,6,2,0,31.39,1,2,1
TR00012183,W00003700,PR00013103,2025,Low,Low,Performance Risk,Ready in 3+ Years,False,False,True,Low,Low,2,Slow,1,0.993,High,AI Governance,False,8,2,0,58.31,2,2,1
TR00012184,W00003701,PR00013104,2021,Solid,Low,Solid Contributor,Ready in 2 Years,False,False,False,Low,Low,0,None,1,1.043,Medium,AI-Augmented Professional,True,0,0,0,0.0,1,0,0
TR00012185,W00003701,PR00013105,2022,High,Medium,High Professional,Ready in 2 Years,False,False,False,Low,Low,0,None,1,1.043,Medium,AI-Augmented Professional,True,2,1,0,9.26,1,0,0
TR00012186,W00003701,PR00013106,2023,Solid,Exceptional,Emerging Talent,Ready in 1 Year,True,False,False,Low,Low,1,Moderate,0,1.043,Medium,AI-Augmented Professional,True,3,1,0,12.02,1,1,0
TR00012187,W00003701,PR00013107,2024,Solid,Medium,Core Contributor,Ready in 1 Year,False,False,False,Low,Low,1,Moderate,0,1.043,Medium,AI-Augmented Professional,True,3,1,0,12.02,1,1,0
