absence_request_id,worker_id,absence_plan_id,absence_type,request_date,absence_start_date,absence_end_date,duration_days,approval_status,is_paid_leave
AR000011055,W00001513,AP00054,Parental Leave,2023-03-18,2023-05-07,2023-09-03,120,Approved,True
AR000011056,W00002431,AP00022,Sick Leave,2023-03-02,2023-04-15,2023-04-18,4,Approved,True
AR000011057,W00000458,AP00027,Sick Leave,2024-01-26,2024-03-09,2024-03-12,4,Approved,True
AR000011058,W00001487,AP00044,Parental Leave,2021-09-17,2021-10-27,2022-02-09,106,Approved,True
AR000011059,W00002289,AP00013,Personal Leave,2024-06-26,2024-07-31,2024-07-31,1,Approved,True
AR000011060,W00003475,AP00017,Sick Leave,2020-12-03,2021-01-10,2021-01-11,2,Approved,True
AR000011061,W00003801,AP00038,Personal Leave,2021-04-05,2021-05-09,2021-05-13,5,Approved,True
AR000011062,W00002187,AP00035,Bereavement Leave,2022-08-15,2022-08-23,2022-08-27,5,Approved,True
AR000011063,W00002487,AP00006,Vacation,2024-10-17,2024-11-15,2024-11-28,14,Approved,True
AR000011064,W00003536,AP00062,Sick Leave,2023-06-28,2023-07-09,2023-07-09,1,Approved,True
AR000011065,W00004675,AP00006,Vacation,2021-01-10,2021-01-27,2021-02-02,7,Approved,True
AR000011066,W00000328,AP00026,Vacation,2024-07-24,2024-09-13,2024-09-21,9,Approved,True
AR000011067,W00001252,AP00046,Vacation,2024-09-28,2024-10-30,2024-11-13,15,Approved,True
AR000011068,W00002306,AP00063,Personal Leave,2024-09-12,2024-10-19,2024-10-20,2,Approved,True
AR000011069,W00003486,AP00032,Sick Leave,2023-03-03,2023-04-23,2023-04-26,4,Approved,True
AR000011070,W00000846,AP00046,Vacation,2022-07-07,2022-08-30,2022-09-08,10,Approved,True
AR000011071,W00003300,AP00032,Sick Leave,2021-04-10,2021-04-21,2021-04-24,4,Approved,True
AR000011072,W00003848,AP00059,Parental Leave,2022-04-12,2022-04-14,2022-06-16,64,Pending,True
AR000011073,W00002113,AP00063,Personal Leave,2021-08-17,2021-10-02,2021-10-04,3,Approved,True
AR000011074,W00002671,AP00055,Bereavement Leave,2025-09-07,2025-10-12,2025-10-15,4,Approved,True
AR000011075,W00003810,AP00036,Vacation,2025-10-09,2025-10-18,2025-10-20,3,Approved,True
AR000011076,W00004789,AP00041,Vacation,2021-02-04,2021-03-13,2021-03-14,2,Denied,True
AR000011077,W00004711,AP00006,Vacation,2025-09-07,2025-09-16,2025-09-22,7,Approved,True
AR000011078,W00003122,AP00018,Personal Leave,2022-04-08,2022-04-26,2022-04-29,4,Approved,True
AR000011079,W00000137,AP00008,Personal Leave,2024-02-13,2024-03-15,2024-03-19,5,Cancelled,True
AR000011080,W00000670,AP00010,Bereavement Leave,2021-03-17,2021-03-26,2021-03-29,4,Denied,True
AR000011081,W00003243,AP00036,Vacation,2025-11-23,2025-12-01,2025-12-01,1,Approved,True
AR000011082,W00002668,AP00049,Parental Leave,2023-12-28,2024-01-05,2024-03-11,67,Cancelled,True
AR000011083,W00004247,AP00028,Personal Leave,2023-12-27,2024-01-29,2024-01-31,3,Approved,True
AR000011084,W00002936,AP00053,Personal Leave,2025-06-01,2025-06-08,2025-06-10,3,Approved,True
AR000011085,W00004162,AP00006,Vacation,2025-07-10,2025-09-08,2025-09-08,1,Approved,True
AR000011086,W00003141,AP00061,Vacation,2021-02-25,2021-04-12,2021-04-17,6,Approved,True
AR000011087,W00001466,AP00008,Personal Leave,2024-12-12,2024-12-14,2024-12-17,4,Approved,True
AR000011088,W00002194,AP00025,Bereavement Leave,2024-11-22,2024-11-29,2024-11-30,2,Approved,True
AR000011089,W00001636,AP00034,Parental Leave,2021-01-26,2021-03-03,2021-06-05,95,Approved,True
AR000011090,W00000063,AP00041,Vacation,2025-11-13,2025-11-25,2025-12-03,9,Approved,True
AR000011091,W00003432,AP00051,Vacation,2021-04-15,2021-05-15,2021-05-24,10,Approved,True
AR000011092,W00002971,AP00021,Vacation,2024-02-28,2024-03-04,2024-03-06,3,Pending,True
AR000011093,W00001349,AP00025,Bereavement Leave,2023-02-09,2023-03-01,2023-03-04,4,Denied,True
AR000011094,W00000094,AP00038,Personal Leave,2020-12-26,2021-02-06,2021-02-06,1,Approved,True
AR000011095,W00001302,AP00030,Bereavement Leave,2023-10-25,2023-11-04,2023-11-05,2,Approved,True
AR000011096,W00000555,AP00010,Bereavement Leave,2024-06-07,2024-06-23,2024-06-23,1,Approved,True
AR000011097,W00000916,AP00026,Vacation,2021-03-23,2021-05-11,2021-05-24,14,Approved,True
AR000011098,W00001970,AP00018,Personal Leave,2022-08-28,2022-09-17,2022-09-18,2,Approved,True
AR000011099,W00000264,AP00055,Bereavement Leave,2025-06-27,2025-07-25,2025-07-25,1,Approved,True
AR000011100,W00001774,AP00022,Sick Leave,2021-03-16,2021-04-08,2021-04-10,3,Pending,True
AR000011101,W00001533,AP00027,Sick Leave,2024-06-27,2024-07-28,2024-07-30,3,Approved,True
AR000011102,W00003254,AP00055,Bereavement Leave,2025-10-06,2025-11-24,2025-11-26,3,Approved,True
AR000011103,W00004711,AP00040,Bereavement Leave,2022-05-27,2022-06-19,2022-06-22,4,Approved,True
AR000011104,W00000008,AP00059,Parental Leave,2023-08-21,2023-10-20,2024-02-01,105,Approved,True
AR000011105,W00000353,AP00036,Vacation,2022-05-23,2022-06-12,2022-06-25,14,Approved,True
AR000011106,W00004498,AP00021,Vacation,2024-06-16,2024-06-21,2024-07-03,13,Approved,True
AR000011107,W00002611,AP00034,Parental Leave,2022-01-17,2022-03-12,2022-04-21,41,Approved,True
AR000011108,W00002778,AP00004,Parental Leave,2024-03-30,2024-04-27,2024-08-24,120,Approved,True
AR000011109,W00000781,AP00027,Sick Leave,2022-05-13,2022-06-25,2022-06-27,3,Approved,True
AR000011110,W00003312,AP00052,Sick Leave,2024-01-11,2024-02-05,2024-02-06,2,Approved,True
AR000011111,W00000496,AP00042,Sick Leave,2024-01-07,2024-01-18,2024-01-20,3,Approved,True
AR000011112,W00003532,AP00032,Sick Leave,2021-04-21,2021-05-09,2021-05-11,3,Approved,True
AR000011113,W00003607,AP00042,Sick Leave,2025-11-06,2025-11-14,2025-11-16,3,Approved,True
AR000011114,W00002648,AP00016,Vacation,2021-11-08,2021-11-21,2021-12-05,15,Approved,True
AR000011115,W00001209,AP00035,Bereavement Leave,2021-12-25,2022-01-31,2022-02-04,5,Denied,True
AR000011116,W00004631,AP00064,Parental Leave,2021-05-29,2021-07-27,2021-09-28,64,Approved,True
AR000011117,W00003289,AP00047,Sick Leave,2022-10-04,2022-11-06,2022-11-08,3,Approved,True
AR000011118,W00001316,AP00001,Vacation,2022-11-18,2022-12-11,2022-12-12,2,Cancelled,True
AR000011119,W00002512,AP00045,Bereavement Leave,2022-03-31,2022-05-07,2022-05-09,3,Approved,True
AR000011120,W00000682,AP00029,Parental Leave,2024-05-16,2024-06-12,2024-07-13,32,Approved,True
AR000011121,W00003409,AP00051,Vacation,2025-03-11,2025-03-17,2025-03-20,4,Approved,True
AR000011122,W00002013,AP00008,Personal Leave,2025-05-16,2025-06-17,2025-06-18,2,Approved,True
AR000011123,W00004067,AP00015,Bereavement Leave,2022-04-16,2022-06-11,2022-06-11,1,Approved,True
AR000011124,W00002087,AP00045,Bereavement Leave,2024-10-28,2024-12-07,2024-12-11,5,Approved,True
AR000011125,W00000712,AP00001,Vacation,2021-04-11,2021-05-23,2021-06-05,14,Approved,True
AR000011126,W00002574,AP00032,Sick Leave,2022-05-07,2022-06-30,2022-06-30,1,Approved,True
AR000011127,W00002841,AP00003,Personal Leave,2025-10-13,2025-11-06,2025-11-09,4,Approved,True
AR000011128,W00002078,AP00031,Vacation,2025-10-22,2025-12-13,2025-12-14,2,Approved,True
AR000011129,W00003158,AP00039,Parental Leave,2025-06-29,2025-07-11,2025-11-04,117,Approved,True
AR000011130,W00004444,AP00002,Sick Leave,2023-08-31,2023-09-28,2023-09-28,1,Pending,True
AR000011131,W00004812,AP00040,Bereavement Leave,2024-06-02,2024-06-06,2024-06-09,4,Pending,True
AR000011132,W00002161,AP00056,Vacation,2022-07-14,2022-08-25,2022-08-25,1,Approved,True
AR000011133,W00000614,AP00063,Personal Leave,2025-05-02,2025-06-07,2025-06-11,5,Denied,True
AR000011134,W00003345,AP00024,Parental Leave,2021-05-31,2021-07-12,2021-11-05,117,Approved,True
AR000011135,W00001055,AP00050,Bereavement Leave,2021-01-28,2021-03-03,2021-03-06,4,Denied,True
AR000011136,W00002810,AP00035,Bereavement Leave,2022-05-08,2022-06-26,2022-06-29,4,Approved,True
AR000011137,W00001129,AP00050,Bereavement Leave,2025-03-08,2025-03-30,2025-03-31,2,Denied,True
AR000011138,W00004153,AP00031,Vacation,2024-02-20,2024-04-05,2024-04-14,10,Approved,True
AR000011139,W00000136,AP00057,Sick Leave,2025-07-01,2025-07-29,2025-07-29,1,Approved,True
AR000011140,W00000382,AP00060,Bereavement Leave,2024-07-04,2024-08-24,2024-08-25,2,Pending,True
AR000011141,W00002852,AP00010,Bereavement Leave,2024-04-20,2024-05-01,2024-05-03,3,Approved,True
AR000011142,W00002789,AP00034,Parental Leave,2021-10-09,2021-12-07,2022-02-15,71,Approved,True
AR000011143,W00004108,AP00020,Bereavement Leave,2022-03-14,2022-05-08,2022-05-10,3,Pending,True
AR000011144,W00001829,AP00043,Personal Leave,2024-12-25,2024-12-26,2024-12-26,1,Approved,True
AR000011145,W00002391,AP00039,Parental Leave,2023-04-19,2023-05-25,2023-06-28,35,Approved,True
AR000011146,W00003610,AP00055,Bereavement Leave,2023-06-05,2023-07-31,2023-08-01,2,Approved,True
AR000011147,W00002238,AP00002,Sick Leave,2024-03-11,2024-04-22,2024-04-26,5,Approved,True
AR000011148,W00000878,AP00002,Sick Leave,2025-07-23,2025-08-11,2025-08-14,4,Approved,True
AR000011149,W00003306,AP00064,Parental Leave,2024-04-30,2024-06-19,2024-07-30,42,Approved,True
AR000011150,W00001320,AP00047,Sick Leave,2023-03-21,2023-03-26,2023-03-30,5,Pending,True
AR000011151,W00004591,AP00028,Personal Leave,2025-10-04,2025-10-10,2025-10-10,1,Approved,True
AR000011152,W00003994,AP00057,Sick Leave,2023-05-05,2023-06-17,2023-06-19,3,Approved,True
AR000011153,W00000910,AP00055,Bereavement Leave,2022-08-23,2022-09-23,2022-09-24,2,Approved,True
AR000011154,W00000282,AP00037,Sick Leave,2022-06-06,2022-07-29,2022-07-29,1,Approved,True
AR000011155,W00002881,AP00036,Vacation,2021-03-31,2021-05-01,2021-05-14,14,Approved,True
AR000011156,W00003142,AP00031,Vacation,2023-06-27,2023-06-29,2023-07-01,3,Approved,True
AR000011157,W00002381,AP00038,Personal Leave,2023-09-08,2023-09-09,2023-09-12,4,Approved,True
AR000011158,W00000445,AP00052,Sick Leave,2022-09-01,2022-09-17,2022-09-18,2,Approved,True
AR000011159,W00000651,AP00023,Personal Leave,2022-11-03,2022-12-02,2022-12-06,5,Approved,True
AR000011160,W00004739,AP00061,Vacation,2024-05-17,2024-06-04,2024-06-10,7,Approved,True
AR000011161,W00004372,AP00019,Parental Leave,2020-11-22,2021-01-21,2021-03-15,54,Approved,True
AR000011162,W00002132,AP00042,Sick Leave,2025-07-24,2025-08-19,2025-08-21,3,Approved,True
AR000011163,W00003440,AP00013,Personal Leave,2024-08-24,2024-08-29,2024-09-01,4,Approved,True
AR000011164,W00003372,AP00027,Sick Leave,2025-02-16,2025-02-23,2025-02-26,4,Approved,True
AR000011165,W00004513,AP00021,Vacation,2023-11-07,2023-12-31,2024-01-05,6,Approved,True
AR000011166,W00004180,AP00022,Sick Leave,2023-04-24,2023-04-26,2023-04-28,3,Cancelled,True
AR000011167,W00000805,AP00033,Personal Leave,2021-04-02,2021-04-04,2021-04-06,3,Pending,True
AR000011168,W00002739,AP00040,Bereavement Leave,2024-05-31,2024-07-27,2024-07-30,4,Denied,True
AR000011169,W00002131,AP00045,Bereavement Leave,2020-11-06,2021-01-01,2021-01-04,4,Approved,True
AR000011170,W00002170,AP00028,Personal Leave,2025-05-27,2025-07-21,2025-07-23,3,Denied,True
AR000011171,W00000104,AP00009,Parental Leave,2024-08-29,2024-09-09,2025-01-06,120,Approved,True
AR000011172,W00000278,AP00046,Vacation,2024-11-30,2025-01-24,2025-02-03,11,Approved,True
AR000011173,W00000738,AP00035,Bereavement Leave,2022-10-14,2022-11-24,2022-11-26,3,Approved,True
AR000011174,W00000161,AP00033,Personal Leave,2024-11-22,2024-12-14,2024-12-15,2,Approved,True
AR000011175,W00003300,AP00007,Sick Leave,2024-12-10,2025-01-26,2025-01-29,4,Approved,True
AR000011176,W00000541,AP00053,Personal Leave,2022-04-02,2022-04-16,2022-04-20,5,Approved,True
AR000011177,W00001305,AP00049,Parental Leave,2023-01-13,2023-02-10,2023-05-16,96,Approved,True
AR000011178,W00004526,AP00012,Sick Leave,2021-04-26,2021-05-12,2021-05-16,5,Approved,True
AR000011179,W00002057,AP00056,Vacation,2025-06-10,2025-07-23,2025-07-25,3,Approved,True
AR000011180,W00003955,AP00062,Sick Leave,2021-01-01,2021-02-17,2021-02-21,5,Approved,True
AR000011181,W00001525,AP00033,Personal Leave,2024-03-06,2024-04-13,2024-04-15,3,Approved,True
AR000011182,W00003415,AP00039,Parental Leave,2024-07-29,2024-09-03,2024-12-24,113,Approved,True
AR000011183,W00003216,AP00007,Sick Leave,2025-09-26,2025-11-18,2025-11-18,1,Approved,True
AR000011184,W00004096,AP00055,Bereavement Leave,2023-08-11,2023-08-28,2023-08-31,4,Approved,True
AR000011185,W00004751,AP00003,Personal Leave,2023-06-06,2023-06-09,2023-06-11,3,Approved,True
AR000011186,W00004284,AP00014,Parental Leave,2023-11-16,2023-12-23,2024-04-05,105,Approved,True
AR000011187,W00002042,AP00055,Bereavement Leave,2022-07-13,2022-09-08,2022-09-11,4,Approved,True
AR000011188,W00004712,AP00041,Vacation,2021-05-13,2021-06-17,2021-06-19,3,Approved,True
AR000011189,W00002462,AP00012,Sick Leave,2020-12-16,2021-01-12,2021-01-16,5,Approved,True
AR000011190,W00001414,AP00049,Parental Leave,2025-07-10,2025-08-09,2025-09-18,41,Approved,True
AR000011191,W00001136,AP00052,Sick Leave,2025-06-05,2025-06-28,2025-06-28,1,Approved,True
AR000011192,W00002882,AP00047,Sick Leave,2024-03-24,2024-03-28,2024-03-28,1,Approved,True
AR000011193,W00002297,AP00034,Parental Leave,2022-06-05,2022-06-19,2022-10-12,116,Approved,True
AR000011194,W00004119,AP00063,Personal Leave,2022-11-15,2022-12-04,2022-12-08,5,Approved,True
AR000011195,W00000115,AP00014,Parental Leave,2021-12-22,2022-01-12,2022-02-15,35,Pending,True
AR000011196,W00000036,AP00056,Vacation,2022-04-05,2022-05-25,2022-05-29,5,Pending,True
AR000011197,W00002176,AP00016,Vacation,2021-02-07,2021-03-29,2021-04-02,5,Cancelled,True
AR000011198,W00004386,AP00030,Bereavement Leave,2025-03-25,2025-04-13,2025-04-13,1,Approved,True
AR000011199,W00002831,AP00008,Personal Leave,2023-11-27,2023-12-21,2023-12-24,4,Approved,True
AR000011200,W00004174,AP00050,Bereavement Leave,2025-05-30,2025-06-20,2025-06-22,3,Approved,True
AR000011201,W00001433,AP00061,Vacation,2025-08-02,2025-09-05,2025-09-17,13,Approved,True
AR000011202,W00001070,AP00062,Sick Leave,2024-09-29,2024-11-20,2024-11-21,2,Approved,True
AR000011203,W00003659,AP00032,Sick Leave,2024-03-31,2024-05-21,2024-05-24,4,Approved,True
AR000011204,W00001828,AP00058,Personal Leave,2024-07-02,2024-08-13,2024-08-13,1,Approved,True
AR000011205,W00002498,AP00032,Sick Leave,2024-04-29,2024-06-21,2024-06-25,5,Approved,True
AR000011206,W00003881,AP00006,Vacation,2021-10-25,2021-12-06,2021-12-08,3,Approved,True
AR000011207,W00000502,AP00018,Personal Leave,2024-01-07,2024-02-22,2024-02-24,3,Approved,True
AR000011208,W00002530,AP00019,Parental Leave,2025-02-26,2025-04-21,2025-08-07,109,Approved,True
AR000011209,W00003176,AP00047,Sick Leave,2022-06-21,2022-07-16,2022-07-18,3,Approved,True
AR000011210,W00004307,AP00040,Bereavement Leave,2023-07-05,2023-08-05,2023-08-09,5,Approved,True
AR000011211,W00003183,AP00055,Bereavement Leave,2023-09-07,2023-10-11,2023-10-12,2,Approved,True
AR000011212,W00000208,AP00031,Vacation,2025-10-27,2025-12-04,2025-12-12,9,Cancelled,True
AR000011213,W00001365,AP00061,Vacation,2021-04-26,2021-05-17,2021-05-22,6,Approved,True
AR000011214,W00001621,AP00022,Sick Leave,2024-01-14,2024-03-12,2024-03-12,1,Approved,True
AR000011215,W00002692,AP00061,Vacation,2024-02-14,2024-03-06,2024-03-14,9,Approved,True
AR000011216,W00001363,AP00001,Vacation,2022-10-11,2022-11-20,2022-11-23,4,Approved,True
AR000011217,W00004224,AP00016,Vacation,2021-02-04,2021-03-04,2021-03-07,4,Denied,True
AR000011218,W00002290,AP00004,Parental Leave,2025-06-08,2025-07-03,2025-08-20,49,Cancelled,True
AR000011219,W00001606,AP00042,Sick Leave,2022-04-29,2022-05-26,2022-05-27,2,Cancelled,True
AR000011220,W00003189,AP00004,Parental Leave,2022-11-07,2022-12-05,2023-03-20,106,Approved,True
AR000011221,W00003129,AP00026,Vacation,2024-05-27,2024-07-17,2024-07-26,10,Pending,True
AR000011222,W00000427,AP00052,Sick Leave,2022-10-30,2022-11-26,2022-11-26,1,Pending,True
AR000011223,W00002598,AP00061,Vacation,2023-09-03,2023-10-03,2023-10-07,5,Approved,True
AR000011224,W00000803,AP00028,Personal Leave,2022-02-26,2022-03-22,2022-03-26,5,Approved,True
AR000011225,W00000753,AP00021,Vacation,2024-09-20,2024-11-06,2024-11-09,4,Approved,True
AR000011226,W00000144,AP00040,Bereavement Leave,2024-07-22,2024-08-30,2024-08-30,1,Approved,True
AR000011227,W00002160,AP00036,Vacation,2024-06-29,2024-07-09,2024-07-20,12,Approved,True
AR000011228,W00003920,AP00002,Sick Leave,2022-10-23,2022-12-01,2022-12-03,3,Approved,True
AR000011229,W00002619,AP00029,Parental Leave,2023-03-25,2023-04-28,2023-06-12,46,Approved,True
AR000011230,W00002410,AP00047,Sick Leave,2024-11-15,2024-11-29,2024-12-01,3,Approved,True
AR000011231,W00000468,AP00037,Sick Leave,2021-12-13,2022-02-06,2022-02-10,5,Cancelled,True
AR000011232,W00004937,AP00060,Bereavement Leave,2021-04-22,2021-06-08,2021-06-08,1,Approved,True
AR000011233,W00003559,AP00029,Parental Leave,2022-02-09,2022-02-10,2022-04-22,72,Approved,True
AR000011234,W00002132,AP00020,Bereavement Leave,2021-12-04,2022-01-13,2022-01-14,2,Cancelled,True
AR000011235,W00003101,AP00017,Sick Leave,2025-08-30,2025-10-08,2025-10-09,2,Approved,True
AR000011236,W00001813,AP00013,Personal Leave,2023-04-13,2023-04-27,2023-04-28,2,Approved,True
AR000011237,W00003140,AP00008,Personal Leave,2025-01-21,2025-01-30,2025-01-31,2,Approved,True
AR000011238,W00004889,AP00054,Parental Leave,2021-09-07,2021-10-13,2021-12-04,53,Approved,True
AR000011239,W00000308,AP00007,Sick Leave,2022-04-26,2022-06-05,2022-06-06,2,Approved,True
AR000011240,W00004042,AP00031,Vacation,2021-05-27,2021-06-21,2021-06-26,6,Approved,True
AR000011241,W00001654,AP00054,Parental Leave,2023-11-22,2023-12-28,2024-03-18,82,Approved,True
AR000011242,W00001341,AP00058,Personal Leave,2025-07-04,2025-08-31,2025-09-03,4,Pending,True
AR000011243,W00002965,AP00047,Sick Leave,2021-01-24,2021-02-25,2021-02-27,3,Approved,True
AR000011244,W00003360,AP00061,Vacation,2024-10-21,2024-11-10,2024-11-18,9,Approved,True
AR000011245,W00002112,AP00031,Vacation,2022-09-20,2022-10-14,2022-10-21,8,Approved,True
AR000011246,W00002407,AP00033,Personal Leave,2023-07-31,2023-08-11,2023-08-14,4,Approved,True
AR000011247,W00001965,AP00009,Parental Leave,2025-06-04,2025-07-03,2025-09-13,73,Approved,True
AR000011248,W00001848,AP00058,Personal Leave,2021-11-24,2021-12-14,2021-12-18,5,Approved,True
AR000011249,W00001861,AP00016,Vacation,2021-05-14,2021-05-20,2021-06-03,15,Approved,True
AR000011250,W00004370,AP00030,Bereavement Leave,2024-02-23,2024-04-03,2024-04-05,3,Approved,True
AR000011251,W00001094,AP00043,Personal Leave,2022-11-18,2023-01-13,2023-01-17,5,Approved,True
AR000011252,W00004611,AP00023,Personal Leave,2021-07-11,2021-09-07,2021-09-10,4,Approved,True
AR000011253,W00000094,AP00032,Sick Leave,2023-06-04,2023-07-14,2023-07-17,4,Approved,True
AR000011254,W00001238,AP00015,Bereavement Leave,2024-07-08,2024-07-26,2024-07-26,1,Approved,True
AR000011255,W00002169,AP00021,Vacation,2024-12-14,2025-01-14,2025-01-17,4,Approved,True
AR000011256,W00002877,AP00015,Bereavement Leave,2023-08-19,2023-08-26,2023-08-27,2,Approved,True
AR000011257,W00000064,AP00017,Sick Leave,2022-12-19,2023-01-07,2023-01-10,4,Approved,True
AR000011258,W00004359,AP00009,Parental Leave,2022-03-19,2022-04-09,2022-05-15,37,Approved,True
AR000011259,W00000411,AP00008,Personal Leave,2022-11-30,2022-12-14,2022-12-17,4,Approved,True
AR000011260,W00002686,AP00005,Bereavement Leave,2023-02-04,2023-04-02,2023-04-06,5,Approved,True
AR000011261,W00003921,AP00039,Parental Leave,2025-08-02,2025-08-27,2025-10-11,46,Approved,True
AR000011262,W00003625,AP00039,Parental Leave,2025-07-05,2025-07-28,2025-09-24,59,Denied,True
AR000011263,W00003322,AP00013,Personal Leave,2020-12-23,2021-01-11,2021-01-11,1,Approved,True
AR000011264,W00000786,AP00045,Bereavement Leave,2021-01-16,2021-02-13,2021-02-13,1,Approved,True
AR000011265,W00001616,AP00030,Bereavement Leave,2023-05-11,2023-05-16,2023-05-16,1,Pending,True
AR000011266,W00001432,AP00024,Parental Leave,2021-08-23,2021-09-19,2022-01-12,116,Pending,True
AR000011267,W00001235,AP00059,Parental Leave,2025-01-10,2025-02-20,2025-04-03,43,Approved,True
AR000011268,W00003671,AP00032,Sick Leave,2025-03-05,2025-05-03,2025-05-05,3,Approved,True
AR000011269,W00002742,AP00048,Personal Leave,2025-09-02,2025-10-21,2025-10-23,3,Approved,True
AR000011270,W00001487,AP00012,Sick Leave,2022-05-28,2022-07-22,2022-07-23,2,Approved,True
AR000011271,W00003918,AP00018,Personal Leave,2021-05-10,2021-05-13,2021-05-13,1,Approved,True
AR000011272,W00003324,AP00064,Parental Leave,2023-08-17,2023-10-06,2024-01-16,103,Cancelled,True
AR000011273,W00000183,AP00013,Personal Leave,2023-08-29,2023-09-08,2023-09-10,3,Cancelled,True
AR000011274,W00004819,AP00029,Parental Leave,2023-11-23,2024-01-21,2024-04-20,91,Approved,True
