assessment_id,worker_id,skill_id,assessment_date,assessor_type,previous_level,current_level,assessment_method
SA000033350,W00004675,SK00006,2025-01-18,Manager,2,3,Manager Review
SA000033356,W00004675,SK00008,2026-06-16,System,3,3,Certification Exam
SA000033349,W00004675,SK00010,2026-03-21,System,4,5,Certification Exam
SA000033352,W00004675,SK00011,2026-05-17,System,1,1,Certification Exam
SA000033348,W00004675,SK00024,2024-12-11,System,3,3,Course Assessment
SA000033351,W00004675,SK00039,2024-12-12,Self,3,4,Self Review
SA000033364,W00004677,SK00003,2025-07-08,Self,2,2,Self Review
SA000033365,W00004677,SK00005,2024-11-18,System,1,1,Course Assessment
SA000033366,W00004677,SK00025,2026-05-24,System,2,2,Certification Exam
SA000033357,W00004677,SK00026,2025-04-09,Manager,1,1,Manager Review
SA000033358,W00004677,SK00026,2026-05-23,Manager,1,1,Manager Review
SA000033359,W00004677,SK00027,2025-08-11,Manager,2,3,Manager Review
SA000033360,W00004677,SK00028,2024-08-22,System,3,3,Course Assessment
SA000033361,W00004677,SK00028,2026-06-22,System,2,3,Course Assessment
SA000033363,W00004677,SK00033,2024-11-04,System,2,2,Course Assessment
SA000033362,W00004677,SK00033,2025-06-22,System,2,2,Course Assessment
SA000033368,W00004678,SK00014,2024-12-18,System,4,4,Course Assessment
SA000033369,W00004678,SK00014,2025-03-24,Self,4,4,Project Evidence
SA000033370,W00004678,SK00014,2025-05-31,Manager,3,4,Manager Review
SA000033374,W00004678,SK00019,2024-08-02,System,1,2,Course Assessment
SA000033371,W00004678,SK00023,2024-08-19,Manager,1,2,Manager Review
SA000033367,W00004678,SK00026,2025-06-24,System,3,3,Course Assessment
SA000033372,W00004678,SK00027,2024-12-18,Self,1,2,Project Evidence
SA000033373,W00004678,SK00028,2025-03-08,Manager,2,2,Manager Review
SA000033375,W00004678,SK00040,2024-07-27,Manager,1,1,Manager Review
SA000033376,W00004678,SK00040,2025-08-22,Self,1,1,Project Evidence
SA000033381,W00004679,SK00003,2025-04-25,Self,3,3,Self Review
SA000033379,W00004679,SK00011,2024-08-08,Manager,1,1,Manager Review
SA000033377,W00004679,SK00024,2024-09-13,Self,4,4,Self Review
SA000033378,W00004679,SK00035,2024-08-28,Manager,1,2,Manager Review
SA000033380,W00004679,SK00036,2025-04-24,System,3,3,Course Assessment
SA000033388,W00004681,SK00005,2025-06-29,Self,4,4,Project Evidence
SA000033385,W00004681,SK00007,2025-08-27,Self,3,3,Project Evidence
SA000033389,W00004681,SK00009,2025-10-27,System,4,4,Course Assessment
SA000033383,W00004681,SK00010,2025-03-13,Self,3,3,Project Evidence
SA000033384,W00004681,SK00026,2026-05-10,Manager,2,2,Manager Review
SA000033387,W00004681,SK00032,2026-02-05,Manager,1,1,Manager Review
SA000033386,W00004681,SK00032,2026-04-15,Self,1,1,Project Evidence
SA000033382,W00004681,SK00040,2025-02-27,System,3,3,Certification Exam
SA000033390,W00004683,SK00010,2024-10-13,System,3,4,Certification Exam
SA000033391,W00004683,SK00010,2026-02-27,Self,4,4,Project Evidence
SA000033395,W00004683,SK00028,2026-06-05,Manager,2,3,Manager Review
SA000033394,W00004683,SK00029,2025-10-26,Self,3,3,Self Review
SA000033396,W00004683,SK00033,2024-08-26,Self,3,4,Project Evidence
SA000033392,W00004683,SK00035,2025-08-09,Self,2,2,Self Review
SA000033393,W00004683,SK00035,2026-02-06,Self,2,2,Self Review
SA000033397,W00004683,SK00040,2026-06-20,Self,1,2,Project Evidence
SA000033401,W00004684,SK00011,2026-02-23,Self,2,2,Self Review
SA000033404,W00004684,SK00013,2025-05-05,Manager,2,2,Manager Review
SA000033405,W00004684,SK00013,2025-07-22,System,2,2,Certification Exam
SA000033399,W00004684,SK00018,2026-04-20,Manager,4,4,Manager Review
SA000033398,W00004684,SK00026,2025-04-15,Self,2,3,Self Review
SA000033402,W00004684,SK00028,2025-07-17,System,3,3,Certification Exam
SA000033400,W00004684,SK00029,2025-09-22,System,3,3,Course Assessment
SA000033403,W00004684,SK00033,2025-10-27,Manager,1,1,Manager Review
SA000033409,W00004685,SK00007,2024-08-29,Self,2,3,Project Evidence
SA000033408,W00004685,SK00010,2025-05-20,Manager,4,4,Manager Review
SA000033407,W00004685,SK00010,2025-05-31,System,3,4,Course Assessment
SA000033411,W00004685,SK00013,2026-03-05,Self,2,2,Project Evidence
SA000033406,W00004685,SK00034,2025-02-19,Self,3,3,Project Evidence
SA000033410,W00004685,SK00037,2025-07-02,Self,3,3,Self Review
SA000033418,W00004686,SK00001,2024-07-24,Self,4,4,Project Evidence
SA000033419,W00004686,SK00005,2025-07-06,Self,3,3,Self Review
SA000033414,W00004686,SK00008,2025-05-21,System,2,2,Course Assessment
SA000033420,W00004686,SK00009,2024-07-07,Manager,3,4,Manager Review
SA000033421,W00004686,SK00009,2025-05-01,System,4,4,Course Assessment
SA000033412,W00004686,SK00017,2025-03-26,Self,1,2,Self Review
SA000033417,W00004686,SK00020,2025-06-23,Manager,4,4,Manager Review
SA000033416,W00004686,SK00020,2026-01-01,System,4,4,Certification Exam
SA000033413,W00004686,SK00026,2025-05-25,Self,4,4,Self Review
SA000033415,W00004686,SK00039,2025-09-11,Manager,4,4,Manager Review
SA000033426,W00004687,SK00005,2026-03-27,Manager,3,4,Manager Review
SA000033422,W00004687,SK00006,2026-06-14,System,4,4,Course Assessment
SA000033423,W00004687,SK00007,2025-11-16,Manager,3,3,Manager Review
SA000033425,W00004687,SK00011,2026-05-19,System,1,2,Course Assessment
SA000033424,W00004687,SK00039,2025-08-12,Self,1,1,Self Review
SA000033438,W00004688,SK00003,2024-12-05,Manager,3,4,Manager Review
SA000033437,W00004688,SK00003,2026-05-26,Self,3,4,Project Evidence
SA000033435,W00004688,SK00004,2024-09-30,Manager,2,3,Manager Review
SA000033440,W00004688,SK00013,2024-08-20,Self,5,5,Project Evidence
SA000033441,W00004688,SK00013,2024-11-27,Manager,5,5,Manager Review
SA000033439,W00004688,SK00013,2025-09-25,System,5,5,Course Assessment
SA000033432,W00004688,SK00023,2024-12-31,System,3,4,Course Assessment
SA000033434,W00004688,SK00023,2025-07-14,Self,4,4,Project Evidence
SA000033433,W00004688,SK00023,2025-12-05,Self,4,4,Project Evidence
SA000033428,W00004688,SK00024,2025-07-01,System,4,4,Course Assessment
SA000033427,W00004688,SK00024,2025-11-26,Manager,4,4,Manager Review
SA000033436,W00004688,SK00036,2024-11-26,Manager,4,4,Manager Review
SA000033430,W00004688,SK00038,2025-02-12,Manager,2,3,Manager Review
SA000033429,W00004688,SK00038,2025-08-29,Self,2,3,Project Evidence
SA000033431,W00004688,SK00038,2026-02-18,System,3,3,Certification Exam
SA000033456,W00004689,SK00001,2024-11-10,System,3,3,Course Assessment
SA000033455,W00004689,SK00003,2026-02-02,Manager,3,3,Manager Review
SA000033448,W00004689,SK00015,2024-07-21,Manager,3,4,Manager Review
SA000033447,W00004689,SK00015,2025-06-20,System,4,4,Course Assessment
SA000033446,W00004689,SK00015,2025-07-21,System,4,4,Certification Exam
SA000033442,W00004689,SK00026,2026-01-26,Self,1,2,Self Review
SA000033449,W00004689,SK00027,2024-08-12,Manager,4,4,Manager Review
SA000033443,W00004689,SK00029,2025-10-15,Manager,5,5,Manager Review
SA000033444,W00004689,SK00029,2025-10-30,Manager,5,5,Manager Review
SA000033445,W00004689,SK00029,2026-02-16,System,4,5,Course Assessment
SA000033450,W00004689,SK00033,2025-08-16,System,2,2,Certification Exam
SA000033451,W00004689,SK00033,2026-03-12,Manager,2,2,Manager Review
SA000033453,W00004689,SK00036,2024-12-26,System,1,1,Course Assessment
SA000033452,W00004689,SK00036,2025-09-03,Self,1,1,Self Review
SA000033454,W00004689,SK00036,2025-11-12,System,1,1,Course Assessment
SA000033462,W00004690,SK00011,2025-11-26,System,5,5,Course Assessment
SA000033461,W00004690,SK00018,2024-10-30,Self,2,3,Self Review
SA000033463,W00004690,SK00021,2024-08-09,Self,2,2,Project Evidence
SA000033464,W00004690,SK00021,2025-08-02,System,2,2,Course Assessment
SA000033460,W00004690,SK00026,2025-12-28,System,4,4,Course Assessment
SA000033458,W00004690,SK00031,2024-11-26,System,5,5,Course Assessment
SA000033457,W00004690,SK00031,2026-04-21,System,5,5,Course Assessment
SA000033465,W00004690,SK00037,2026-05-03,System,3,3,Certification Exam
SA000033459,W00004690,SK00038,2025-07-18,Manager,3,3,Manager Review
SA000033467,W00004691,SK00006,2024-10-24,Manager,1,2,Manager Review
SA000033468,W00004691,SK00007,2026-02-08,Self,2,3,Self Review
SA000033469,W00004691,SK00008,2025-05-05,Manager,1,1,Manager Review
SA000033472,W00004691,SK00009,2025-12-02,System,1,2,Certification Exam
SA000033466,W00004691,SK00010,2025-02-17,System,2,2,Certification Exam
SA000033470,W00004691,SK00016,2024-10-01,System,1,1,Course Assessment
SA000033471,W00004691,SK00016,2026-06-08,Manager,1,1,Manager Review
SA000033479,W00004692,SK00005,2024-11-21,Manager,3,3,Manager Review
SA000033478,W00004692,SK00006,2025-12-27,Self,2,2,Project Evidence
SA000033477,W00004692,SK00006,2026-01-29,Manager,1,2,Manager Review
SA000033473,W00004692,SK00010,2026-03-09,System,1,1,Course Assessment
SA000033475,W00004692,SK00017,2024-09-24,Manager,3,3,Manager Review
SA000033476,W00004692,SK00017,2024-12-13,Self,3,3,Self Review
SA000033474,W00004692,SK00017,2025-11-24,Manager,2,3,Manager Review
SA000033486,W00004693,SK00012,2024-10-03,Self,3,3,Self Review
SA000033485,W00004693,SK00013,2024-09-01,System,3,4,Course Assessment
SA000033481,W00004693,SK00018,2025-09-09,Self,2,2,Project Evidence
SA000033484,W00004693,SK00019,2026-06-08,Self,2,2,Project Evidence
SA000033482,W00004693,SK00027,2025-11-07,Self,1,1,Self Review
SA000033483,W00004693,SK00028,2024-07-18,Manager,2,3,Manager Review
SA000033480,W00004693,SK00031,2025-06-08,Manager,5,5,Manager Review
SA000033489,W00004694,SK00006,2025-08-19,System,2,2,Course Assessment
SA000033491,W00004694,SK00008,2025-11-06,Self,1,1,Project Evidence
SA000033493,W00004694,SK00008,2025-11-13,System,1,1,Course Assessment
SA000033492,W00004694,SK00008,2026-03-27,Self,1,1,Self Review
SA000033488,W00004694,SK00017,2026-05-03,Self,4,4,Project Evidence
SA000033490,W00004694,SK00021,2025-01-20,Self,1,2,Project Evidence
SA000033487,W00004694,SK00030,2024-12-27,Self,4,4,Project Evidence
SA000033501,W00004695,SK00005,2026-04-30,System,4,4,Course Assessment
SA000033500,W00004695,SK00011,2025-05-29,Self,4,5,Project Evidence
SA000033498,W00004695,SK00018,2025-02-09,System,4,4,Course Assessment
SA000033499,W00004695,SK00018,2025-03-06,System,4,4,Course Assessment
SA000033496,W00004695,SK00031,2025-03-22,System,3,3,Course Assessment
SA000033497,W00004695,SK00031,2025-12-29,System,2,3,Course Assessment
SA000033495,W00004695,SK00031,2026-04-17,System,3,3,Course Assessment
SA000033494,W00004695,SK00034,2025-10-06,Self,1,1,Project Evidence
SA000033510,W00004696,SK00013,2026-02-14,System,4,4,Certification Exam
SA000033502,W00004696,SK00024,2025-04-06,Self,1,2,Self Review
SA000033506,W00004696,SK00027,2025-05-01,Self,1,1,Self Review
SA000033507,W00004696,SK00028,2024-10-10,Manager,4,4,Manager Review
SA000033508,W00004696,SK00028,2025-08-15,Manager,4,4,Manager Review
SA000033504,W00004696,SK00029,2025-01-30,Manager,3,3,Manager Review
SA000033505,W00004696,SK00029,2025-02-17,System,3,3,Course Assessment
SA000033503,W00004696,SK00030,2025-06-17,System,3,3,Course Assessment
SA000033509,W00004696,SK00033,2024-08-06,Self,4,4,Project Evidence
SA000033512,W00004697,SK00015,2026-04-18,Manager,5,5,Manager Review
SA000033511,W00004697,SK00017,2026-05-28,System,1,1,Course Assessment
SA000033513,W00004697,SK00026,2024-10-30,System,1,2,Course Assessment
SA000033514,W00004697,SK00026,2026-04-22,Manager,2,2,Manager Review
SA000033515,W00004697,SK00033,2026-03-14,Self,1,2,Project Evidence
SA000033517,W00004699,SK00018,2025-10-08,Self,4,5,Self Review
SA000033518,W00004699,SK00025,2025-04-24,System,3,3,Course Assessment
SA000033516,W00004699,SK00026,2024-12-13,Self,1,1,Project Evidence
SA000033519,W00004699,SK00033,2025-04-01,System,2,2,Course Assessment
SA000033523,W00004700,SK00006,2024-10-02,System,4,5,Certification Exam
SA000033522,W00004700,SK00010,2025-04-21,Self,3,4,Self Review
SA000033525,W00004700,SK00014,2025-02-18,Self,3,3,Project Evidence
SA000033524,W00004700,SK00026,2025-07-18,Manager,4,5,Manager Review
SA000033520,W00004700,SK00030,2024-09-13,Manager,1,1,Manager Review
SA000033521,W00004700,SK00031,2025-07-01,Manager,2,2,Manager Review
SA000033526,W00004700,SK00040,2024-08-03,Self,1,1,Project Evidence
SA000033533,W00004702,SK00005,2025-04-19,Self,4,5,Project Evidence
SA000033530,W00004702,SK00011,2026-06-21,Self,1,2,Self Review
SA000033529,W00004702,SK00013,2026-01-20,Manager,4,5,Manager Review
SA000033528,W00004702,SK00018,2025-07-03,Self,2,2,Self Review
SA000033527,W00004702,SK00026,2024-10-28,Self,3,3,Project Evidence
SA000033532,W00004702,SK00027,2024-09-17,Self,4,5,Self Review
SA000033531,W00004702,SK00027,2024-10-06,Self,4,5,Self Review
SA000033545,W00004703,SK00001,2025-07-28,System,3,4,Certification Exam
SA000033535,W00004703,SK00007,2026-03-30,System,1,1,Course Assessment
SA000033534,W00004703,SK00007,2026-05-18,Self,1,1,Project Evidence
SA000033539,W00004703,SK00027,2025-10-02,Manager,3,3,Manager Review
SA000033540,W00004703,SK00027,2025-10-13,System,3,3,Course Assessment
SA000033542,W00004703,SK00028,2025-11-20,System,1,1,Course Assessment
SA000033541,W00004703,SK00028,2026-03-25,System,1,1,Course Assessment
SA000033538,W00004703,SK00029,2026-06-16,System,2,2,Course Assessment
SA000033543,W00004703,SK00033,2024-10-18,Self,3,4,Self Review
SA000033544,W00004703,SK00033,2026-05-21,Self,3,4,Self Review
SA000033536,W00004703,SK00035,2025-05-27,Manager,5,5,Manager Review
SA000033537,W00004703,SK00035,2025-07-28,Self,4,5,Project Evidence
SA000033546,W00004703,SK00040,2025-04-29,Manager,1,2,Manager Review
SA000033550,W00004704,SK00009,2025-04-24,System,3,3,Course Assessment
SA000033547,W00004704,SK00010,2024-11-17,Manager,5,5,Manager Review
SA000033549,W00004704,SK00012,2025-08-26,Manager,5,5,Manager Review
SA000033548,W00004704,SK00016,2025-01-13,Manager,2,2,Manager Review
SA000033553,W00004705,SK00011,2025-03-28,Manager,2,3,Manager Review
SA000033556,W00004705,SK00012,2026-01-04,Self,1,1,Project Evidence
SA000033554,W00004705,SK00027,2024-10-28,Self,1,2,Self Review
SA000033551,W00004705,SK00031,2025-01-20,System,4,4,Certification Exam
SA000033555,W00004705,SK00037,2026-06-20,Self,3,4,Project Evidence
SA000033552,W00004705,SK00039,2025-08-30,System,2,3,Course Assessment
SA000033560,W00004706,SK00004,2025-09-05,Manager,3,3,Manager Review
SA000033564,W00004706,SK00005,2024-08-19,Self,4,4,Self Review
SA000033559,W00004706,SK00007,2025-03-25,System,1,2,Course Assessment
SA000033558,W00004706,SK00007,2025-04-17,System,2,2,Course Assessment
SA000033566,W00004706,SK00008,2025-05-08,Self,2,3,Self Review
SA000033567,W00004706,SK00008,2025-07-16,Self,3,3,Self Review
SA000033565,W00004706,SK00012,2025-02-04,Self,1,1,Self Review
SA000033561,W00004706,SK00021,2024-10-14,Manager,1,2,Manager Review
SA000033562,W00004706,SK00021,2026-01-24,Manager,2,2,Manager Review
SA000033563,W00004706,SK00021,2026-04-17,System,2,2,Course Assessment
SA000033557,W00004706,SK00024,2026-06-01,Self,3,3,Project Evidence
SA000033569,W00004707,SK00010,2024-07-22,Self,1,2,Self Review
SA000033575,W00004707,SK00020,2024-07-10,Self,3,3,Project Evidence
SA000033572,W00004707,SK00023,2025-09-03,Self,3,3,Self Review
SA000033571,W00004707,SK00026,2024-07-18,Self,3,3,Self Review
SA000033570,W00004707,SK00026,2026-05-23,System,3,3,Course Assessment
SA000033573,W00004707,SK00027,2025-04-19,Manager,5,5,Manager Review
SA000033574,W00004707,SK00033,2025-09-13,Self,3,4,Self Review
SA000033568,W00004707,SK00034,2025-05-30,Manager,4,4,Manager Review
SA000033576,W00004708,SK00014,2025-04-20,Self,3,3,Self Review
SA000033577,W00004708,SK00027,2025-12-09,System,3,3,Course Assessment
SA000033578,W00004708,SK00028,2026-04-03,System,3,3,Course Assessment
SA000033579,W00004708,SK00033,2025-03-28,Self,4,4,Project Evidence
SA000033585,W00004709,SK00008,2024-12-08,Self,4,5,Self Review
SA000033581,W00004709,SK00026,2024-07-22,System,2,3,Course Assessment
SA000033582,W00004709,SK00027,2025-05-14,Manager,4,4,Manager Review
SA000033583,W00004709,SK00028,2024-12-28,Manager,3,3,Manager Review
SA000033584,W00004709,SK00028,2026-04-24,System,3,3,Course Assessment
SA000033580,W00004709,SK00030,2026-05-17,System,4,4,Certification Exam
SA000033592,W00004710,SK00005,2025-11-07,Self,3,4,Self Review
SA000033587,W00004710,SK00006,2025-07-03,Manager,2,3,Manager Review
SA000033595,W00004710,SK00008,2026-04-14,System,4,4,Course Assessment
SA000033594,W00004710,SK00008,2026-06-22,Self,4,4,Self Review
SA000033591,W00004710,SK00011,2024-08-02,Manager,4,4,Manager Review
SA000033590,W00004710,SK00011,2024-11-03,System,3,4,Course Assessment
SA000033593,W00004710,SK00012,2024-11-20,Manager,1,2,Manager Review
SA000033589,W00004710,SK00023,2026-01-30,System,3,3,Course Assessment
SA000033588,W00004710,SK00035,2025-04-11,Manager,3,3,Manager Review
SA000033586,W00004710,SK00038,2026-03-30,System,2,3,Course Assessment
SA000033604,W00004711,SK00001,2024-08-26,Self,4,4,Self Review
SA000033601,W00004711,SK00006,2025-12-23,Self,3,3,Self Review
SA000033598,W00004711,SK00007,2025-10-30,Self,3,3,Self Review
SA000033597,W00004711,SK00007,2025-12-06,Self,2,3,Project Evidence
SA000033599,W00004711,SK00007,2026-02-04,System,2,3,Course Assessment
SA000033600,W00004711,SK00018,2026-04-25,Self,1,1,Self Review
SA000033596,W00004711,SK00026,2026-04-28,System,2,2,Course Assessment
SA000033602,W00004711,SK00028,2024-08-28,System,4,4,Course Assessment
SA000033603,W00004711,SK00028,2026-01-05,Manager,4,4,Manager Review
SA000033606,W00004711,SK00040,2024-10-12,Self,2,2,Self Review
SA000033605,W00004711,SK00040,2025-08-03,Manager,1,2,Manager Review
SA000033612,W00004712,SK00004,2025-11-02,Self,2,3,Self Review
SA000033610,W00004712,SK00016,2024-09-17,Self,3,3,Self Review
SA000033608,W00004712,SK00026,2025-08-06,System,5,5,Certification Exam
SA000033609,W00004712,SK00026,2026-05-28,System,5,5,Course Assessment
SA000033611,W00004712,SK00028,2026-04-17,Manager,3,3,Manager Review
SA000033607,W00004712,SK00033,2026-04-10,Self,2,3,Self Review
SA000033615,W00004714,SK00016,2025-02-27,System,3,3,Course Assessment
SA000033613,W00004714,SK00026,2024-12-26,System,4,5,Course Assessment
SA000033616,W00004714,SK00028,2025-10-06,Self,5,5,Self Review
SA000033617,W00004714,SK00033,2024-08-25,Manager,3,3,Manager Review
SA000033614,W00004714,SK00035,2024-12-20,System,5,5,Certification Exam
SA000033619,W00004714,SK00040,2025-07-13,System,1,2,Course Assessment
SA000033618,W00004714,SK00040,2025-11-05,Manager,2,2,Manager Review
SA000033622,W00004715,SK00002,2025-09-26,System,5,5,Course Assessment
SA000033623,W00004715,SK00014,2025-10-01,System,2,3,Course Assessment
SA000033621,W00004715,SK00024,2025-08-29,Self,2,3,Project Evidence
SA000033620,W00004715,SK00036,2024-09-03,Manager,3,3,Manager Review
SA000033631,W00004716,SK00003,2025-03-16,Manager,2,3,Manager Review
SA000033632,W00004716,SK00009,2025-04-08,System,3,3,Course Assessment
SA000033633,W00004716,SK00009,2026-06-10,System,2,3,Course Assessment
SA000033629,W00004716,SK00011,2026-06-08,Self,3,3,Self Review
SA000033627,W00004716,SK00018,2024-11-18,Self,2,2,Project Evidence
SA000033628,W00004716,SK00023,2025-08-01,Manager,2,2,Manager Review
SA000033630,W00004716,SK00027,2024-12-08,Manager,2,3,Manager Review
SA000033624,W00004716,SK00031,2026-04-19,Manager,4,4,Manager Review
SA000033625,W00004716,SK00038,2025-04-17,Self,2,3,Project Evidence
SA000033626,W00004716,SK00038,2025-08-15,Self,2,3,Self Review
SA000033637,W00004717,SK00005,2024-10-17,Manager,5,5,Manager Review
