performance_review_id,worker_id,review_year,review_cycle,review_type,overall_rating,overall_rating_label,potential_rating,promotion_readiness,gen_ai_readiness,manager_rating,self_rating,calibration_adjustment,review_status,review_completion_date
PR00014868,W00004207,2023,2023 Annual Review,Annual,4,Exceeds Expectations,Low,Ready in 3+ Years,Low,3,4,Upward,Completed,2024-03-12
PR00014869,W00004207,2024,2024 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,High,3,2,None,In Progress,
PR00014870,W00004207,2025,2025 Annual Review,Annual,5,Outstanding,Exceptional,Ready in 1 Year,Medium,5,5,None,In Progress,
PR00014871,W00004208,2021,2021 Annual Review,Annual,2,Partially Meets Expectations,Moderate,Ready in 3+ Years,Low,2,2,None,Completed,2022-04-08
PR00014872,W00004208,2022,2022 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 3+ Years,Medium,4,5,None,Completed,2023-01-10
PR00014873,W00004208,2023,2023 Annual Review,Annual,3,Meets Expectations,High,Ready in 3+ Years,Low,3,3,None,Completed,2024-01-22
PR00014874,W00004208,2024,2024 Annual Review,Annual,2,Partially Meets Expectations,Moderate,Ready in 2 Years,High,2,2,None,Completed,2025-01-25
PR00014875,W00004208,2025,2025 Annual Review,Annual,4,Exceeds Expectations,High,Ready in 1 Year,Medium,4,5,None,Completed,2026-04-20
PR00014876,W00004209,2021,2021 Annual Review,Annual,2,Partially Meets Expectations,Moderate,Ready in 3+ Years,Medium,2,3,None,Completed,2022-02-02
PR00014877,W00004209,2022,2022 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,Low,4,4,Downward,Completed,2023-02-22
PR00014878,W00004209,2023,2023 Annual Review,Annual,2,Partially Meets Expectations,Moderate,Ready in 2 Years,Low,2,2,None,Completed,2024-03-07
PR00014879,W00004209,2024,2024 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 3+ Years,High,4,5,None,Completed,2025-04-15
PR00014880,W00004209,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,High,3,3,None,Completed,2026-02-22
PR00014881,W00004210,2021,2021 Annual Review,Annual,5,Outstanding,High,Ready Now,High,5,4,None,Completed,2022-01-11
PR00014882,W00004210,2022,2022 Annual Review,Annual,2,Partially Meets Expectations,High,Ready in 3+ Years,Low,2,2,None,Completed,2023-01-27
PR00014883,W00004210,2023,2023 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 3+ Years,Expert,4,4,None,Completed,2024-03-03
PR00014884,W00004210,2024,2024 Annual Review,Annual,3,Meets Expectations,High,Ready in 1 Year,Medium,2,3,Upward,Completed,2025-02-22
PR00014885,W00004210,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 1 Year,High,2,3,Upward,Completed,2026-04-17
PR00014886,W00004211,2024,2024 Annual Review,Annual,5,Outstanding,Moderate,Ready in 2 Years,High,5,5,None,Completed,2025-01-05
PR00014887,W00004211,2025,2025 Annual Review,Annual,3,Meets Expectations,Low,Ready in 1 Year,High,3,3,None,Completed,2026-03-19
PR00014888,W00004212,2021,2021 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,High,3,4,None,Completed,2022-03-26
PR00014889,W00004212,2022,2022 Annual Review,Annual,4,Exceeds Expectations,Exceptional,Ready in 1 Year,High,5,4,Downward,Completed,2023-02-24
PR00014890,W00004212,2023,2023 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 1 Year,Low,4,4,None,Not Started,
PR00014891,W00004212,2024,2024 Annual Review,Annual,4,Exceeds Expectations,High,Ready in 1 Year,Low,4,5,None,Completed,2025-03-23
PR00014892,W00004212,2025,2025 Annual Review,Annual,4,Exceeds Expectations,High,Ready in 2 Years,Low,3,4,Upward,Completed,2026-01-05
PR00014893,W00004213,2021,2021 Annual Review,Annual,3,Meets Expectations,Exceptional,Ready in 2 Years,Medium,3,4,None,Completed,2022-01-04
PR00014894,W00004213,2022,2022 Annual Review,Annual,3,Meets Expectations,Exceptional,Ready in 3+ Years,High,3,2,None,Completed,2023-02-15
PR00014895,W00004213,2023,2023 Annual Review,Annual,3,Meets Expectations,Moderate,Ready Now,High,3,4,None,Completed,2024-02-07
PR00014896,W00004213,2024,2024 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 3+ Years,Medium,5,4,Downward,Completed,2025-04-12
PR00014897,W00004213,2025,2025 Annual Review,Annual,5,Outstanding,High,Ready in 1 Year,Medium,5,5,None,Completed,2026-02-11
PR00014898,W00004214,2021,2021 Annual Review,Annual,5,Outstanding,Exceptional,Ready in 2 Years,High,5,5,None,Completed,2022-02-04
PR00014899,W00004214,2022,2022 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 3+ Years,Expert,4,4,None,Completed,2023-02-21
PR00014900,W00004214,2023,2023 Annual Review,Annual,4,Exceeds Expectations,High,Ready in 2 Years,High,4,5,None,Completed,2024-03-20
PR00014901,W00004214,2024,2024 Annual Review,Annual,2,Partially Meets Expectations,Moderate,Ready in 3+ Years,Expert,2,2,None,Completed,2025-04-26
PR00014902,W00004214,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready Now,Expert,3,3,None,Not Started,
PR00014903,W00004215,2021,2021 Annual Review,Annual,4,Exceeds Expectations,Exceptional,Ready in 2 Years,High,4,4,None,Completed,2022-01-27
PR00014904,W00004215,2022,2022 Annual Review,Annual,2,Partially Meets Expectations,Low,Ready in 3+ Years,Medium,2,2,None,Completed,2023-03-15
PR00014905,W00004215,2023,2023 Annual Review,Annual,3,Meets Expectations,Exceptional,Ready in 3+ Years,Medium,4,3,Downward,Completed,2024-03-06
PR00014906,W00004215,2024,2024 Annual Review,Annual,4,Exceeds Expectations,Exceptional,Ready in 1 Year,High,4,5,None,Completed,2025-02-15
PR00014907,W00004215,2025,2025 Annual Review,Annual,4,Exceeds Expectations,High,Ready in 1 Year,Expert,4,4,None,Completed,2026-02-11
PR00014908,W00004216,2024,2024 Annual Review,Annual,2,Partially Meets Expectations,Moderate,Ready in 3+ Years,Low,2,2,None,Completed,2025-01-17
PR00014909,W00004216,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 3+ Years,Low,3,4,None,Completed,2026-01-13
PR00014910,W00004218,2023,2023 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 1 Year,Medium,3,4,None,Completed,2024-03-14
PR00014911,W00004218,2024,2024 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 3+ Years,Medium,3,3,None,Completed,2025-04-13
PR00014912,W00004218,2025,2025 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 1 Year,Medium,4,5,None,Completed,2026-03-24
PR00014913,W00004219,2025,2025 Annual Review,Annual,1,Needs Improvement,Moderate,Ready in 3+ Years,Medium,1,1,None,Completed,2026-03-28
PR00014914,W00004220,2025,2025 Annual Review,Annual,3,Meets Expectations,High,Ready in 3+ Years,High,3,4,None,Completed,2026-02-05
PR00014915,W00004221,2024,2024 Annual Review,Annual,2,Partially Meets Expectations,Low,Ready in 2 Years,High,2,3,None,Completed,2025-01-03
PR00014916,W00004221,2025,2025 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready Now,Low,3,4,Upward,Completed,2026-04-19
PR00014917,W00004222,2021,2021 Annual Review,Annual,5,Outstanding,Moderate,Ready in 2 Years,Low,5,5,None,Completed,2022-01-03
PR00014918,W00004222,2022,2022 Annual Review,Annual,3,Meets Expectations,Exceptional,Ready in 2 Years,High,3,2,None,Completed,2023-01-04
PR00014919,W00004222,2023,2023 Annual Review,Annual,4,Exceeds Expectations,Exceptional,Ready Now,High,4,4,None,Completed,2024-01-08
PR00014920,W00004222,2024,2024 Annual Review,Annual,5,Outstanding,Moderate,Ready in 3+ Years,Expert,5,5,None,Completed,2025-02-05
PR00014921,W00004222,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,Low,3,4,None,Completed,2026-03-17
PR00014922,W00004223,2021,2021 Annual Review,Annual,4,Exceeds Expectations,High,Ready in 1 Year,High,5,4,Downward,Completed,2022-02-27
PR00014923,W00004223,2022,2022 Annual Review,Annual,4,Exceeds Expectations,Low,Ready in 3+ Years,Medium,5,5,Downward,Completed,2023-04-07
PR00014924,W00004223,2023,2023 Annual Review,Annual,4,Exceeds Expectations,Exceptional,Ready in 1 Year,Expert,4,5,None,Completed,2024-02-26
PR00014925,W00004223,2024,2024 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 3+ Years,Expert,2,4,Upward,Completed,2025-02-28
PR00014926,W00004223,2025,2025 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 3+ Years,Expert,4,4,None,Completed,2026-02-04
PR00014927,W00004224,2021,2021 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 1 Year,Medium,4,4,None,Completed,2022-03-17
PR00014928,W00004224,2022,2022 Annual Review,Annual,2,Partially Meets Expectations,Low,Ready in 2 Years,High,2,3,None,Completed,2023-01-21
PR00014929,W00004224,2023,2023 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 3+ Years,Low,3,3,None,Completed,2024-01-03
PR00014930,W00004224,2024,2024 Annual Review,Annual,3,Meets Expectations,High,Ready in 1 Year,Expert,3,3,None,Completed,2025-03-09
PR00014931,W00004224,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,High,3,3,None,Completed,2026-02-14
PR00014932,W00004225,2025,2025 Annual Review,Annual,2,Partially Meets Expectations,Low,Ready in 2 Years,Medium,2,2,None,Completed,2026-04-25
PR00014933,W00004226,2021,2021 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 2 Years,Low,4,5,None,Completed,2022-02-20
PR00014934,W00004226,2022,2022 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 1 Year,Low,3,3,None,Completed,2023-02-11
PR00014935,W00004226,2023,2023 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 3+ Years,Medium,4,4,None,Completed,2024-02-13
PR00014936,W00004226,2024,2024 Annual Review,Annual,1,Needs Improvement,Low,Ready in 3+ Years,Medium,1,2,None,Completed,2025-03-15
PR00014937,W00004226,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,High,3,4,None,Completed,2026-02-09
PR00014938,W00004227,2021,2021 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,Expert,3,4,None,Completed,2022-04-02
PR00014939,W00004227,2022,2022 Annual Review,Annual,5,Outstanding,Moderate,Ready in 2 Years,Low,5,5,None,In Progress,
PR00014940,W00004227,2023,2023 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,Medium,3,3,None,Completed,2024-03-28
PR00014941,W00004227,2024,2024 Annual Review,Annual,3,Meets Expectations,Moderate,Ready Now,Medium,3,3,None,Completed,2025-02-06
PR00014942,W00004227,2025,2025 Annual Review,Annual,2,Partially Meets Expectations,Moderate,Ready in 3+ Years,High,2,2,None,Not Started,
PR00014943,W00004228,2021,2021 Annual Review,Annual,4,Exceeds Expectations,Exceptional,Ready in 2 Years,Medium,4,3,None,Completed,2022-01-16
PR00014944,W00004228,2022,2022 Annual Review,Annual,4,Exceeds Expectations,High,Ready in 1 Year,High,4,5,None,Not Started,
PR00014945,W00004228,2023,2023 Annual Review,Annual,4,Exceeds Expectations,Exceptional,Ready Now,Low,4,4,None,Completed,2024-02-09
PR00014946,W00004228,2024,2024 Annual Review,Annual,2,Partially Meets Expectations,Moderate,Ready in 2 Years,Medium,2,3,None,Completed,2025-03-08
PR00014947,W00004228,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 3+ Years,Expert,3,4,None,Completed,2026-02-25
PR00014948,W00004229,2021,2021 Annual Review,Annual,3,Meets Expectations,High,Ready in 1 Year,High,4,4,Downward,Completed,2022-03-09
PR00014949,W00004229,2022,2022 Annual Review,Annual,2,Partially Meets Expectations,Moderate,Ready in 3+ Years,High,2,2,None,Completed,2023-01-05
PR00014950,W00004229,2023,2023 Annual Review,Annual,3,Meets Expectations,High,Ready in 1 Year,High,3,3,None,Completed,2024-03-04
PR00014951,W00004229,2024,2024 Annual Review,Annual,4,Exceeds Expectations,High,Ready in 1 Year,High,3,5,Upward,Completed,2025-03-11
PR00014952,W00004229,2025,2025 Annual Review,Annual,5,Outstanding,High,Ready in 2 Years,High,4,5,Upward,Completed,2026-02-23
PR00014953,W00004230,2024,2024 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,Low,3,3,None,Completed,2025-02-17
PR00014954,W00004230,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 3+ Years,Low,3,3,None,Completed,2026-01-02
PR00014955,W00004231,2023,2023 Annual Review,Annual,3,Meets Expectations,High,Ready in 2 Years,Low,3,3,None,Completed,2024-04-02
PR00014956,W00004231,2024,2024 Annual Review,Annual,3,Meets Expectations,Low,Ready in 2 Years,High,3,3,None,Completed,2025-02-08
PR00014957,W00004231,2025,2025 Annual Review,Annual,4,Exceeds Expectations,High,Ready Now,Low,3,4,Upward,Completed,2026-02-13
PR00014958,W00004232,2024,2024 Annual Review,Annual,3,Meets Expectations,Moderate,Ready Now,Medium,3,2,None,Completed,2025-03-18
PR00014959,W00004232,2025,2025 Annual Review,Annual,2,Partially Meets Expectations,Moderate,Ready in 3+ Years,Low,2,2,None,Completed,2026-03-03
PR00014960,W00004233,2022,2022 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 3+ Years,Medium,4,5,None,Completed,2023-04-23
PR00014961,W00004233,2023,2023 Annual Review,Annual,5,Outstanding,Moderate,Ready in 3+ Years,Medium,5,5,None,Completed,2024-04-21
PR00014962,W00004233,2024,2024 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 3+ Years,Medium,3,3,None,Completed,2025-03-19
PR00014963,W00004233,2025,2025 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 2 Years,Low,4,4,None,Completed,2026-02-21
PR00014964,W00004234,2025,2025 Annual Review,Annual,3,Meets Expectations,Exceptional,Ready in 2 Years,Medium,3,3,None,Completed,2026-02-07
PR00014965,W00004235,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 1 Year,Medium,3,4,None,Completed,2026-02-22
PR00014966,W00004236,2024,2024 Annual Review,Annual,4,Exceeds Expectations,Exceptional,Ready in 1 Year,Medium,4,5,None,Completed,2025-02-06
PR00014967,W00004236,2025,2025 Annual Review,Annual,2,Partially Meets Expectations,High,Ready in 3+ Years,Medium,2,2,None,Completed,2026-03-21
PR00014968,W00004237,2021,2021 Annual Review,Annual,5,Outstanding,High,Ready Now,Medium,4,5,Upward,Completed,2022-02-02
PR00014969,W00004237,2022,2022 Annual Review,Annual,3,Meets Expectations,Low,Ready Now,High,3,3,None,Completed,2023-03-06
PR00014970,W00004237,2023,2023 Annual Review,Annual,4,Exceeds Expectations,Moderate,Ready in 1 Year,Expert,3,4,Upward,Completed,2024-03-12
PR00014971,W00004237,2024,2024 Annual Review,Annual,2,Partially Meets Expectations,High,Ready in 2 Years,High,3,2,Downward,Completed,2025-02-08
PR00014972,W00004237,2025,2025 Annual Review,Annual,2,Partially Meets Expectations,Low,Ready in 3+ Years,Expert,2,1,None,Completed,2026-03-02
PR00014973,W00004238,2022,2022 Annual Review,Annual,1,Needs Improvement,High,Ready in 3+ Years,High,1,2,None,Completed,2023-02-03
PR00014974,W00004238,2023,2023 Annual Review,Annual,4,Exceeds Expectations,High,Ready in 1 Year,Expert,4,4,None,Completed,2024-02-10
PR00014975,W00004238,2024,2024 Annual Review,Annual,2,Partially Meets Expectations,Moderate,Ready in 2 Years,Expert,2,2,None,Completed,2025-02-10
PR00014976,W00004238,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,Low,3,2,None,Completed,2026-02-14
PR00014977,W00004239,2021,2021 Annual Review,Annual,3,Meets Expectations,High,Ready in 2 Years,High,3,3,None,Completed,2022-01-09
PR00014978,W00004239,2022,2022 Annual Review,Annual,3,Meets Expectations,High,Ready in 3+ Years,Low,2,3,Upward,Completed,2023-03-27
PR00014979,W00004239,2023,2023 Annual Review,Annual,3,Meets Expectations,Moderate,Ready Now,Expert,3,3,None,Completed,2024-02-28
PR00014980,W00004239,2024,2024 Annual Review,Annual,3,Meets Expectations,Exceptional,Ready in 3+ Years,High,3,3,None,Completed,2025-03-09
PR00014981,W00004239,2025,2025 Annual Review,Annual,5,Outstanding,High,Ready Now,High,5,5,None,Completed,2026-03-10
PR00014982,W00004240,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 3+ Years,Medium,4,4,Downward,Not Started,
PR00014983,W00004242,2021,2021 Annual Review,Annual,3,Meets Expectations,High,Ready in 3+ Years,Low,4,4,Downward,Completed,2022-01-07
PR00014984,W00004242,2022,2022 Annual Review,Annual,3,Meets Expectations,High,Ready in 2 Years,Low,3,2,None,Completed,2023-02-12
PR00014985,W00004242,2023,2023 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 3+ Years,Low,3,3,None,Completed,2024-01-19
PR00014986,W00004242,2024,2024 Annual Review,Annual,2,Partially Meets Expectations,Low,Ready in 2 Years,Medium,2,3,None,Completed,2025-01-18
PR00014987,W00004242,2025,2025 Annual Review,Annual,3,Meets Expectations,High,Ready in 2 Years,Medium,3,4,None,Not Started,
PR00014988,W00004243,2021,2021 Annual Review,Annual,4,Exceeds Expectations,Exceptional,Ready in 2 Years,Low,4,4,None,Completed,2022-03-27
PR00014989,W00004243,2022,2022 Annual Review,Annual,3,Meets Expectations,High,Ready in 3+ Years,Medium,3,3,None,Completed,2023-03-02
PR00014990,W00004243,2023,2023 Annual Review,Annual,3,Meets Expectations,Low,Ready in 2 Years,High,3,4,None,Completed,2024-04-15
PR00014991,W00004243,2024,2024 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,Low,3,3,None,Completed,2025-02-08
PR00014992,W00004243,2025,2025 Annual Review,Annual,3,Meets Expectations,High,Ready Now,Low,2,2,Upward,Completed,2026-04-15
PR00014993,W00004244,2023,2023 Annual Review,Annual,4,Exceeds Expectations,Exceptional,Ready in 1 Year,Medium,4,4,None,Completed,2024-01-18
PR00014994,W00004244,2024,2024 Annual Review,Annual,4,Exceeds Expectations,High,Ready in 2 Years,High,4,4,None,Completed,2025-03-21
PR00014995,W00004244,2025,2025 Annual Review,Annual,3,Meets Expectations,High,Ready in 3+ Years,Medium,3,3,None,Completed,2026-03-10
PR00014996,W00004245,2021,2021 Annual Review,Annual,3,Meets Expectations,High,Ready in 2 Years,High,3,3,None,Completed,2022-01-12
PR00014997,W00004245,2022,2022 Annual Review,Annual,3,Meets Expectations,High,Ready in 3+ Years,High,3,4,None,Completed,2023-01-14
PR00014998,W00004245,2023,2023 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 3+ Years,Expert,2,3,Upward,Completed,2024-02-15
PR00014999,W00004245,2024,2024 Annual Review,Annual,4,Exceeds Expectations,Exceptional,Ready in 1 Year,High,4,5,None,Completed,2025-03-20
PR00015000,W00004245,2025,2025 Annual Review,Annual,3,Meets Expectations,Low,Ready in 3+ Years,High,3,3,None,Completed,2026-02-07
PR00015001,W00004246,2023,2023 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 2 Years,Medium,3,4,None,Completed,2024-01-09
PR00015002,W00004246,2024,2024 Annual Review,Annual,3,Meets Expectations,High,Ready in 3+ Years,Low,3,3,None,Completed,2025-03-18
PR00015003,W00004246,2025,2025 Annual Review,Annual,5,Outstanding,High,Ready Now,Low,5,5,None,Completed,2026-02-24
PR00015004,W00004247,2021,2021 Annual Review,Annual,2,Partially Meets Expectations,Low,Ready in 3+ Years,High,2,2,None,Completed,2022-01-23
PR00015005,W00004247,2022,2022 Annual Review,Annual,2,Partially Meets Expectations,Moderate,Ready in 2 Years,Medium,2,3,None,Completed,2023-02-08
PR00015006,W00004247,2023,2023 Annual Review,Annual,3,Meets Expectations,Low,Ready Now,High,3,3,None,Completed,2024-03-27
PR00015007,W00004247,2024,2024 Annual Review,Annual,5,Outstanding,Moderate,Ready in 3+ Years,High,5,5,None,Completed,2025-03-11
PR00015008,W00004247,2025,2025 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 3+ Years,Expert,3,2,None,Completed,2026-04-17
PR00015009,W00004248,2021,2021 Annual Review,Annual,4,Exceeds Expectations,High,Ready in 2 Years,Medium,4,5,None,Completed,2022-03-20
PR00015010,W00004248,2022,2022 Annual Review,Annual,3,Meets Expectations,Low,Ready in 1 Year,Low,3,3,None,Completed,2023-03-14
PR00015011,W00004248,2023,2023 Annual Review,Annual,3,Meets Expectations,Moderate,Ready in 1 Year,Medium,3,3,None,Completed,2024-03-16
