worker_compensation_id,worker_id,effective_date,pay_currency,base_pay_amount,base_pay_frequency,bonus_target_percentage,compensation_grade_id,compensation_plan_id,market_position_ratio,compa_ratio,salary_band_min,salary_band_mid,salary_band_max,gen_ai_impact_level,gen_ai_skill_premium,gen_ai_premium_applied,gen_ai_premium_amount,gen_ai_role_category
WC00004786,W00004786,2023-07-01,EUR,78700.0,Annual,0.05,CG000975,CP001,1.022,1.022,54000,77000,100000,Medium,0.05,False,0,AI-Augmented Professional
WC00004787,W00004787,2024-01-05,INR,66000.0,Annual,0.12,CG000599,CP001,1.072,1.158,37000,57000,77000,High,0.08,True,4900,AI Governance
WC00004788,W00004788,2022-12-25,AUD,57700.0,Annual,0.03,CG000056,CP001,0.995,0.995,44000,58000,73000,High,0.08,False,0,AI Governance
WC00004789,W00004789,2022-01-01,AED,81600.0,Annual,0.05,CG001425,CP001,1.183,1.183,48000,69000,89000,Low,0.03,False,0,AI User
WC00004790,W00004790,2023-11-22,USD,59200.0,Annual,0.03,CG001730,CP001,0.868,0.911,49000,65000,81000,Medium,0.05,True,2800,AI-Augmented Professional
WC00004791,W00004791,2022-07-01,EUR,94800.0,Annual,0.05,CG001065,CP001,0.951,1.065,62000,89000,115000,Critical,0.12,True,10200,AI Builder
WC00004792,W00004792,2022-09-04,INR,58100.0,Annual,0.12,CG000644,CP001,1.097,1.097,34000,53000,71000,Medium,0.05,False,0,AI Governance
WC00004793,W00004793,2021-01-01,EUR,59500.0,Annual,0.05,CG001254,CP001,0.96,1.008,41000,59000,76000,Medium,0.05,True,2800,AI-Augmented Professional
WC00004794,W00004794,2023-07-01,INR,34400.0,Annual,0.05,CG000588,CP001,1.012,1.012,24000,34000,44000,High,0.08,False,0,AI Risk / Compliance
WC00004795,W00004795,2025-08-30,AUD,58700.0,Annual,0.03,CG000065,CP001,1.018,1.049,42000,56000,69000,Low,0.03,True,1700,AI User
WC00004796,W00004796,2024-03-03,AUD,129000.0,Annual,0.12,CG000014,CP001,0.85,0.892,93000,145000,195000,Medium,0.05,True,6200,AI-Augmented Professional
WC00004797,W00004797,2021-10-11,INR,38000.0,Annual,0.08,CG000544,CP001,0.95,0.95,28000,40000,52000,Medium,0.05,False,0,AI-Augmented Professional
WC00004798,W00004798,2025-07-01,MXN,68600.0,Annual,0.12,CG000905,CP001,0.934,1.009,44000,68000,91000,High,0.08,True,5100,AI Builder
WC00004799,W00004799,2023-01-01,ZAR,95300.0,Annual,0.18,CG001095,CP001,1.121,1.121,55000,85000,115000,Medium,0.05,False,0,AI-Augmented Professional
WC00004800,W00004800,2022-07-01,ZAR,455000.0,Annual,0.4,CG001178,CP001,1.651,1.596,115000,285000,455000,High,0.08,False,0,AI Builder
WC00004801,W00004801,2021-01-01,EUR,181000.0,Annual,0.12,CG000968,CP004,1.046,1.13,105000,160000,215000,High,0.08,True,13400,AI Product / Transformation
WC00004802,W00004802,2021-07-01,INR,50000.0,Annual,0.08,CG000661,CP001,0.97,1.086,33000,46000,60000,Critical,0.12,True,5400,AI Builder
WC00004803,W00004803,2025-03-04,AUD,49700.0,Annual,0.03,CG000110,CP001,0.92,0.92,40000,54000,67000,Medium,0.05,False,0,AI-Augmented Professional
WC00004804,W00004804,2021-02-28,GBP,58900.0,Annual,0.03,CG001577,CP001,0.95,0.95,46000,62000,77000,High,0.08,False,0,AI Builder
WC00004805,W00004805,2023-01-01,USD,150000.0,Annual,0.12,CG001733,CP001,0.908,0.908,105000,165000,220000,Medium,0.05,False,0,AI-Augmented Professional
WC00004806,W00004806,2021-07-01,INR,84900.0,Annual,0.18,CG000636,CP001,0.995,1.075,52000,79000,105000,High,0.08,True,6300,AI Builder
WC00004807,W00004807,2023-01-01,EUR,84300.0,Annual,0.05,CG000480,CP001,1.081,1.081,55000,78000,100000,Low,0.03,False,0,AI User
WC00004808,W00004808,2021-01-01,INR,52900.0,Annual,0.12,CG000626,CP001,0.998,0.998,34000,53000,71000,Medium,0.05,False,0,AI-Augmented Professional
WC00004809,W00004809,2023-07-01,USD,180000.0,Annual,0.12,CG001688,CP001,1.058,1.058,110000,170000,230000,Low,0.03,False,0,AI User
WC00004810,W00004810,2025-11-15,AED,880000.0,Annual,0.5,CG001404,CP001,0.85,0.85,415000,1035000,1655000,High,0.08,False,0,AI Risk / Compliance
WC00004811,W00004811,2025-01-01,EUR,77600.0,Annual,0.08,CG001345,CP001,0.947,0.994,55000,78000,100000,Medium,0.05,True,3700,AI-Augmented Professional
WC00004812,W00004812,2023-10-25,EUR,54600.0,Annual,0.03,CG001064,CP001,0.853,0.853,48000,64000,81000,Critical,0.12,False,0,AI Builder
WC00004813,W00004813,2024-01-21,AUD,84500.0,Annual,0.05,CG000039,CP001,1.032,1.084,55000,78000,100000,Medium,0.05,True,4000,AI-Augmented Professional
WC00004814,W00004814,2025-04-18,EUR,70900.0,Annual,0.05,CG001335,CP001,1.058,1.058,47000,67000,88000,Critical,0.12,False,0,AI Builder
WC00004815,W00004815,2023-07-01,EUR,114000.0,Annual,0.12,CG001247,CP001,1.038,1.09,70000,105000,145000,Medium,0.05,True,5400,AI-Augmented Professional
WC00004816,W00004816,2025-07-01,AUD,60300.0,Annual,0.03,CG000056,CP001,1.039,1.039,44000,58000,73000,High,0.08,False,0,AI Governance
WC00004817,W00004817,2023-09-10,EUR,34800.0,Annual,0.03,CG001307,CP001,0.792,0.792,33000,44000,54000,High,0.08,False,0,AI Builder
WC00004818,W00004818,2024-09-02,EUR,172000.0,Annual,0.12,CG000437,CP001,1.186,1.186,95000,145000,195000,Medium,0.05,False,0,AI-Augmented Professional
WC00004819,W00004819,2025-04-24,EUR,79600.0,Annual,0.05,CG001002,CP001,0.995,0.995,56000,80000,105000,High,0.08,False,0,AI Governance
WC00004820,W00004820,2025-01-01,INR,44800.0,Annual,0.08,CG000580,CP001,1.067,1.12,28000,40000,52000,Medium,0.05,True,2100,AI-Augmented Professional
WC00004821,W00004821,2025-07-01,USD,87400.0,Annual,0.05,CG001695,CP001,0.94,0.94,65000,93000,120000,Low,0.03,False,0,AI User
WC00004822,W00004822,2021-01-01,INR,17900.0,Annual,0.03,CG000542,CP001,0.812,0.812,16000,22000,27000,Medium,0.05,False,0,AI-Augmented Professional
WC00004823,W00004823,2022-04-05,EUR,68100.0,Annual,0.05,CG001056,CP001,0.92,0.92,52000,74000,96000,Medium,0.05,False,0,AI-Augmented Professional
WC00004824,W00004824,2021-01-01,EUR,46700.0,Annual,0.03,CG000416,CP001,0.819,0.819,43000,57000,72000,Medium,0.05,False,0,AI-Augmented Professional
WC00004825,W00004825,2021-12-14,AUD,287000.0,Annual,0.25,CG000106,CP001,1.025,1.025,155000,280000,410000,Medium,0.05,False,0,AI Governance
WC00004826,W00004826,2023-07-01,AUD,42.01,Hourly,0.0,CG000120,CP002,0.971,0.971,63000,90000,115000,Critical,0.12,False,0,AI Builder
WC00004827,W00004827,2024-01-01,AUD,185000.0,Annual,0.18,CG000078,CP001,0.948,0.948,130000,195000,265000,Low,0.03,False,0,AI User
WC00004828,W00004828,2023-02-05,INR,22700.0,Annual,0.03,CG000596,CP001,1.03,1.03,17000,22000,28000,High,0.08,False,0,AI Governance
WC00004829,W00004829,2022-07-01,AED,51800.0,Annual,0.03,CG001406,CP001,0.922,0.996,39000,52000,65000,High,0.08,True,3800,AI Governance
WC00004830,W00004830,2023-12-09,USD,110000.0,Annual,0.05,CG001740,CP001,0.999,0.999,76000,110000,140000,Critical,0.12,False,0,AI Builder
WC00004831,W00004831,2021-08-14,JPY,74400.0,Annual,0.08,CG000733,CP001,0.8,0.8,65000,93000,120000,High,0.08,False,0,AI Governance
WC00004832,W00004832,2023-09-06,CAD,225000.0,Annual,0.18,CG000294,CP001,1.023,1.023,145000,220000,295000,High,0.08,False,0,AI Product / Transformation
WC00004833,W00004833,2024-08-15,GBP,22500.0,Annual,0.0,CG001594,CP001,0.867,0.867,20000,26000,33000,Medium,0.05,False,0,AI-Augmented Professional
WC00004834,W00004834,2021-07-09,EUR,308000.0,Annual,0.25,CG000448,CP001,1.027,1.027,165000,300000,435000,Medium,0.05,False,0,AI-Augmented Professional
WC00004835,W00004835,2025-01-01,AUD,135000.0,Annual,0.08,CG000022,CP001,1.088,1.175,81000,115000,150000,High,0.08,True,10000,AI Product / Transformation
WC00004836,W00004836,2024-03-14,GBP,61600.0,Annual,0.03,CG001577,CP001,0.92,0.994,46000,62000,77000,High,0.08,True,4600,AI Builder
WC00004837,W00004837,2025-06-11,MXN,23800.0,Annual,0.03,CG000920,CP001,0.952,0.952,18000,25000,31000,Medium,0.05,False,0,AI-Augmented Professional
WC00004838,W00004838,2025-07-01,EUR,134000.0,Annual,0.12,CG001238,CP001,1.113,1.113,78000,120000,160000,High,0.08,False,0,AI Product / Transformation
WC00004839,W00004839,2024-02-17,MXN,21500.0,Annual,0.03,CG000902,CP001,0.796,0.796,20000,27000,33000,High,0.08,False,0,AI Builder
WC00004840,W00004840,2022-07-01,MXN,57300.0,Annual,0.08,CG000850,CP001,1.137,1.194,34000,48000,62000,Medium,0.05,True,2700,AI-Augmented Professional
WC00004841,W00004841,2025-01-01,USD,285000.0,Annual,0.18,CG001635,CP001,1.131,1.188,155000,240000,325000,Medium,0.05,True,13600,AI-Augmented Professional
WC00004842,W00004842,2025-06-13,AUD,80400.0,Annual,0.05,CG000102,CP001,1.021,1.072,52000,75000,97000,Medium,0.05,True,3800,AI Governance
WC00004843,W00004843,2023-08-10,EUR,59300.0,Annual,0.03,CG000965,CP001,0.957,0.957,47000,62000,78000,High,0.08,False,0,AI Product / Transformation
WC00004844,W00004844,2022-04-14,USD,122000.0,Annual,0.05,CG001668,CP001,1.075,1.161,73000,105000,135000,High,0.08,True,9000,AI Risk / Compliance
WC00004845,W00004845,2023-07-01,AED,45.67,Hourly,0.0,CG001470,CP003,1.047,1.173,56000,81000,105000,Critical,0.12,True,10200,AI Builder
WC00004846,W00004846,2023-07-01,MXN,65300.0,Annual,0.12,CG000887,CP001,1.004,1.004,42000,65000,87000,Low,0.03,False,0,AI User
WC00004847,W00004847,2024-05-30,CAD,47800.0,Annual,0.03,CG000299,CP001,0.853,0.853,42000,56000,70000,Medium,0.05,False,0,AI-Augmented Professional
WC00004848,W00004848,2025-07-01,GBP,140000.0,Annual,0.12,CG001562,CP001,0.93,0.93,97000,150000,200000,Low,0.03,False,0,AI User
WC00004849,W00004849,2021-10-31,INR,20500.0,Annual,0.03,CG000596,CP001,0.932,0.932,17000,22000,28000,High,0.08,False,0,AI Governance
WC00004850,W00004850,2021-01-31,AUD,57900.0,Annual,0.03,CG000047,CP001,0.919,0.919,47000,63000,79000,High,0.08,False,0,AI Risk / Compliance
WC00004851,W00004851,2025-01-01,AUD,62500.0,Annual,0.05,CG000102,CP001,0.833,0.833,52000,75000,97000,Medium,0.05,False,0,AI Governance
WC00004852,W00004852,2023-01-01,INR,31200.0,Annual,0.05,CG000570,CP001,1.039,1.039,21000,30000,39000,Medium,0.05,False,0,AI-Augmented Professional
WC00004853,W00004853,2023-09-15,EUR,78800.0,Annual,0.05,CG001011,CP001,1.037,1.037,53000,76000,99000,Low,0.03,False,0,AI User
WC00004854,W00004854,2023-09-30,AUD,55300.0,Annual,0.03,CG000011,CP001,0.971,0.971,42000,57000,71000,Medium,0.05,False,0,AI-Augmented Professional
WC00004855,W00004855,2023-04-02,EUR,84500.0,Annual,0.05,CG000534,CP001,1.07,1.07,56000,79000,105000,Medium,0.05,False,0,AI-Augmented Professional
WC00004856,W00004856,2023-11-27,AUD,52000.0,Annual,0.03,CG000101,CP001,0.963,0.963,40000,54000,67000,Medium,0.05,False,0,AI Governance
WC00004857,W00004857,2021-05-12,USD,31300.0,Annual,0.0,CG001639,CP001,0.895,0.895,26000,35000,44000,High,0.08,False,0,AI Product / Transformation
WC00004858,W00004858,2025-07-01,INR,24200.0,Annual,0.03,CG000560,CP001,1.007,1.007,18000,24000,30000,High,0.08,False,0,AI Product / Transformation
WC00004859,W00004859,2021-07-01,EUR,195000.0,Annual,0.18,CG001230,CP001,1.3,1.3,97000,150000,200000,Medium,0.05,False,0,AI-Augmented Professional
WC00004860,W00004860,2024-10-24,USD,101000.0,Annual,0.05,CG001677,CP001,1.043,1.043,68000,97000,125000,High,0.08,False,0,AI Governance
WC00004861,W00004861,2022-03-08,EUR,45400.0,Annual,0.03,CG001028,CP001,0.856,0.856,40000,53000,66000,Medium,0.05,False,0,AI-Augmented Professional
WC00004862,W00004862,2025-07-01,EUR,41000.0,Annual,0.03,CG001244,CP001,0.975,0.975,32000,42000,53000,Medium,0.05,False,0,AI-Augmented Professional
WC00004863,W00004863,2022-07-01,AUD,328000.0,Annual,0.25,CG000043,CP001,1.112,1.112,165000,295000,430000,Medium,0.05,False,0,AI-Augmented Professional
WC00004864,W00004864,2023-07-01,AUD,62800.0,Annual,0.03,CG000020,CP001,0.923,0.997,47000,63000,79000,High,0.08,True,4700,AI Product / Transformation
WC00004865,W00004865,2023-06-30,MXN,23700.0,Annual,0.03,CG000893,CP001,0.947,0.947,18000,25000,31000,Medium,0.05,False,0,AI-Augmented Professional
WC00004866,W00004866,2021-01-01,EUR,120000.0,Annual,0.08,CG000967,CP001,0.97,1.048,80000,115000,150000,High,0.08,True,8900,AI Product / Transformation
WC00004867,W00004867,2025-01-01,USD,64500.0,Annual,0.03,CG001685,CP001,0.935,0.963,50000,67000,84000,Low,0.03,True,1900,AI User
WC00004868,W00004868,2021-07-01,AUD,43700.0,Annual,0.03,CG000101,CP001,0.81,0.81,40000,54000,67000,Medium,0.05,False,0,AI Governance
WC00004869,W00004869,2022-03-05,USD,111000.0,Annual,0.08,CG001678,CP001,0.856,0.856,91000,130000,170000,High,0.08,False,0,AI Governance
WC00004870,W00004870,2021-05-29,BRL,25700.0,Annual,0.03,CG000155,CP001,0.804,0.804,24000,32000,40000,High,0.08,False,0,AI Product / Transformation
WC00004871,W00004871,2023-08-12,USD,120000.0,Annual,0.08,CG001705,CP001,1.003,1.003,84000,120000,155000,Medium,0.05,False,0,AI-Augmented Professional
WC00004872,W00004872,2021-04-30,BRL,45600.0,Annual,0.08,CG000220,CP001,0.913,0.913,35000,50000,65000,Medium,0.05,False,0,AI-Augmented Professional
WC00004873,W00004873,2022-12-18,EUR,52000.0,Annual,0.03,CG000515,CP001,0.917,0.963,41000,54000,68000,Medium,0.05,True,2500,AI-Augmented Professional
WC00004874,W00004874,2021-09-12,ZAR,43800.0,Annual,0.05,CG001128,CP001,1.184,1.184,26000,37000,48000,High,0.08,False,0,AI Risk / Compliance
WC00004875,W00004875,2025-07-18,EUR,91300.0,Annual,0.08,CG001012,CP001,0.886,0.913,71000,100000,130000,Low,0.03,True,2700,AI User
WC00004876,W00004876,2024-01-01,GBP,56600.0,Annual,0.03,CG001487,CP001,0.943,0.943,45000,60000,75000,Medium,0.05,False,0,AI-Augmented Professional
WC00004877,W00004877,2022-11-26,USD,76000.0,Annual,0.05,CG001704,CP001,0.844,0.844,63000,90000,115000,Medium,0.05,False,0,AI-Augmented Professional
WC00004878,W00004878,2023-01-01,JPY,190000.0,Annual,0.18,CG000708,CP001,1.083,1.083,115000,175000,235000,Medium,0.05,False,0,AI-Augmented Professional
WC00004879,W00004879,2025-07-03,INR,19100.0,Annual,0.03,CG000641,CP001,0.908,0.908,16000,21000,26000,Medium,0.05,False,0,AI Governance
WC00004880,W00004880,2021-01-01,AED,110000.0,Annual,0.08,CG001408,CP001,1.061,1.146,67000,96000,125000,High,0.08,True,8100,AI Governance
WC00004881,W00004881,2021-09-13,AUD,123000.0,Annual,0.12,CG000014,CP001,0.851,0.851,93000,145000,195000,Medium,0.05,False,0,AI-Augmented Professional
WC00004882,W00004882,2024-03-22,USD,108000.0,Annual,0.05,CG001668,CP001,1.033,1.033,73000,105000,135000,High,0.08,False,0,AI Risk / Compliance
WC00004883,W00004883,2025-06-05,AUD,47000.0,Annual,0.03,CG000074,CP001,0.839,0.839,42000,56000,69000,Low,0.03,False,0,AI User
WC00004884,W00004884,2021-01-01,AUD,74500.0,Annual,0.05,CG000075,CP001,0.967,0.967,54000,77000,100000,Low,0.03,False,0,AI User
WC00004885,W00004885,2023-08-21,EUR,49.12,Hourly,0.0,CG001030,CP002,0.993,1.043,69000,98000,130000,Medium,0.05,True,4900,AI-Augmented Professional
WC00004886,W00004886,2022-09-10,BRL,24100.0,Annual,0.03,CG000137,CP001,0.832,0.832,21000,29000,36000,Medium,0.05,False,0,AI-Augmented Professional
WC00004887,W00004887,2021-07-01,EUR,86400.0,Annual,0.05,CG000426,CP001,0.982,0.982,62000,88000,115000,High,0.08,False,0,AI Product / Transformation
WC00004888,W00004888,2021-11-13,EUR,25.16,Hourly,0.0,CG000497,CP002,0.887,0.887,44000,59000,74000,High,0.08,False,0,AI Builder
WC00004889,W00004889,2024-07-29,USD,59300.0,Annual,0.03,CG001658,CP004,0.872,0.872,51000,68000,85000,Medium,0.05,False,0,AI-Augmented Professional
WC00004890,W00004890,2023-01-31,GBP,55100.0,Annual,0.03,CG001523,CP001,0.918,0.918,45000,60000,75000,Medium,0.05,False,0,AI-Augmented Professional
WC00004891,W00004891,2024-04-02,INR,37300.0,Annual,0.05,CG000660,CP001,1.067,1.067,24000,35000,45000,Critical,0.12,False,0,AI Builder
WC00004892,W00004892,2021-06-25,USD,140000.0,Annual,0.12,CG001724,CP001,0.85,0.85,105000,165000,220000,Medium,0.05,False,0,AI Governance
WC00004893,W00004893,2022-01-01,AUD,62300.0,Annual,0.05,CG000111,CP001,0.831,0.831,52000,75000,97000,Medium,0.05,False,0,AI-Augmented Professional
WC00004894,W00004894,2022-01-01,AUD,45400.0,Annual,0.03,CG000110,CP001,0.841,0.841,40000,54000,67000,Medium,0.05,False,0,AI-Augmented Professional
WC00004895,W00004895,2021-06-04,USD,60000.0,Annual,0.03,CG001694,CP001,0.895,0.895,50000,67000,84000,Low,0.03,False,0,AI User
WC00004896,W00004896,2022-01-01,USD,212000.0,Annual,0.12,CG001751,CP001,1.212,1.212,115000,175000,235000,Medium,0.05,False,0,AI-Augmented Professional
WC00004897,W00004897,2025-01-01,AUD,166000.0,Annual,0.18,CG000069,CP001,0.85,0.85,130000,195000,265000,Low,0.03,False,0,AI User
WC00004898,W00004898,2025-01-01,MXN,35500.0,Annual,0.05,CG000903,CP001,0.959,0.959,26000,37000,48000,High,0.08,False,0,AI Builder
WC00004899,W00004899,2025-02-14,ZAR,24000.0,Annual,0.03,CG001172,CP001,0.962,0.962,18000,25000,31000,High,0.08,False,0,AI Builder
WC00004900,W00004900,2023-09-15,MXN,38700.0,Annual,0.05,CG000939,CP001,1.075,1.075,25000,36000,47000,Medium,0.05,False,0,AI-Augmented Professional
WC00004901,W00004901,2023-01-01,USD,83900.0,Annual,0.03,CG001739,CP001,0.948,1.062,59000,79000,98000,Critical,0.12,True,9000,AI Builder
WC00004902,W00004902,2024-05-14,INR,28000.0,Annual,0.05,CG000660,CP001,0.8,0.8,24000,35000,45000,Critical,0.12,False,0,AI Builder
WC00004903,W00004903,2023-07-01,GBP,274000.0,Annual,0.25,CG001555,CP001,0.885,0.885,170000,310000,445000,Low,0.03,False,0,AI User
WC00004904,W00004904,2021-01-01,USD,105000.0,Annual,0.05,CG001731,CP001,1.112,1.168,63000,90000,115000,Medium,0.05,True,5000,AI-Augmented Professional
WC00004905,W00004905,2022-01-31,USD,113000.0,Annual,0.08,CG001678,CP001,0.808,0.873,91000,130000,170000,High,0.08,True,8400,AI Governance
WC00004906,W00004906,2022-03-17,MXN,106000.0,Annual,0.18,CG000888,CP001,1.175,1.175,59000,90000,120000,Low,0.03,False,0,AI User
WC00004907,W00004907,2024-01-01,ZAR,52900.0,Annual,0.08,CG001183,CP001,1.2,1.26,29000,42000,54000,Medium,0.05,True,2500,AI Governance
WC00004908,W00004908,2024-02-23,USD,256000.0,Annual,0.18,CG001716,CP001,0.95,1.026,160000,250000,335000,High,0.08,True,19000,AI Builder
WC00004909,W00004909,2023-07-01,CAD,540000.0,Annual,0.4,CG000350,CP001,0.85,0.85,255000,635000,1015000,Low,0.03,False,0,AI User
WC00004910,W00004910,2021-09-06,EUR,96600.0,Annual,0.08,CG000463,CP001,0.878,0.878,76000,110000,140000,High,0.08,False,0,AI Governance
WC00004911,W00004911,2024-01-11,USD,297000.0,Annual,0.18,CG001644,CP001,1.019,1.101,175000,270000,360000,High,0.08,True,22000,AI Product / Transformation
WC00004912,W00004912,2021-01-01,AUD,53900.0,Annual,0.03,CG000065,CP001,0.963,0.963,42000,56000,69000,Low,0.03,False,0,AI User
WC00004913,W00004913,2022-08-28,JPY,129000.0,Annual,0.12,CG000689,CP001,0.984,1.033,81000,125000,170000,Medium,0.05,True,6200,AI-Augmented Professional
WC00004914,W00004914,2025-01-01,INR,36200.0,Annual,0.08,CG000670,CP001,0.906,0.906,28000,40000,52000,Medium,0.05,False,0,AI-Augmented Professional
WC00004915,W00004915,2025-07-01,EUR,110000.0,Annual,0.08,CG000472,CP001,1.046,1.046,73000,105000,135000,Low,0.03,False,0,AI User
WC00004916,W00004916,2021-09-03,AUD,180000.0,Annual,0.18,CG000006,CP001,0.902,0.902,130000,200000,270000,Medium,0.05,False,0,AI-Augmented Professional
WC00004917,W00004917,2021-07-25,EUR,52300.0,Annual,0.03,CG000533,CP001,0.918,0.918,43000,57000,72000,Medium,0.05,False,0,AI-Augmented Professional
WC00004918,W00004918,2024-01-09,EUR,156000.0,Annual,0.08,CG000454,CP001,1.2,1.296,82000,120000,155000,High,0.08,True,11500,AI Risk / Compliance
WC00004919,W00004919,2023-07-01,USD,67100.0,Annual,0.03,CG001676,CP001,0.959,0.959,53000,70000,88000,High,0.08,False,0,AI Governance
WC00004920,W00004920,2022-09-23,USD,101000.0,Annual,0.05,CG001641,CP001,0.959,0.959,73000,105000,135000,High,0.08,False,0,AI Product / Transformation
WC00004921,W00004921,2024-10-19,AUD,29.12,Hourly,0.0,CG000092,CP003,0.967,1.044,44000,58000,73000,High,0.08,True,4500,AI Builder
WC00004922,W00004922,2025-01-01,AUD,153000.0,Annual,0.12,CG000131,CP001,1.007,1.057,93000,145000,195000,Medium,0.05,True,7300,AI-Augmented Professional
WC00004923,W00004923,2023-10-06,INR,19300.0,Annual,0.03,CG000668,CP001,0.876,0.876,16000,22000,27000,Medium,0.05,False,0,AI-Augmented Professional
WC00004924,W00004924,2023-01-01,BRL,112000.0,Annual,0.18,CG000231,CP001,1.065,1.065,68000,105000,140000,High,0.08,False,0,AI Builder
WC00004925,W00004925,2023-01-26,EUR,58200.0,Annual,0.03,CG000407,CP001,1.021,1.021,43000,57000,72000,Medium,0.05,False,0,AI-Augmented Professional
WC00004926,W00004926,2024-07-01,MXN,97600.0,Annual,0.18,CG000915,CP001,1.068,1.121,57000,87000,120000,Medium,0.05,True,4600,AI Governance
WC00004927,W00004927,2022-01-01,AUD,120000.0,Annual,0.08,CG000022,CP001,1.044,1.044,81000,115000,150000,High,0.08,False,0,AI Product / Transformation
WC00004928,W00004928,2022-05-26,AED,81600.0,Annual,0.05,CG001443,CP001,1.049,1.133,50000,72000,94000,High,0.08,True,6000,AI Builder
WC00004929,W00004929,2023-07-01,AUD,362000.0,Annual,0.25,CG000034,CP001,1.226,1.226,165000,295000,430000,Medium,0.05,False,0,AI-Augmented Professional
WC00004930,W00004930,2022-01-01,INR,36100.0,Annual,0.08,CG000625,CP001,0.95,0.95,27000,38000,50000,Medium,0.05,False,0,AI-Augmented Professional
WC00004931,W00004931,2021-04-27,USD,85.48,Hourly,0.0,CG001634,CP002,1.016,1.016,115000,175000,235000,Medium,0.05,False,0,AI-Augmented Professional
WC00004932,W00004932,2024-01-28,MXN,42300.0,Annual,0.08,CG000913,CP001,0.94,0.94,32000,45000,59000,Medium,0.05,False,0,AI Governance
WC00004933,W00004933,2024-04-19,USD,63200.0,Annual,0.03,CG001712,CP001,0.903,0.903,53000,70000,88000,High,0.08,False,0,AI Builder
WC00004934,W00004934,2022-07-01,USD,79500.0,Annual,0.05,CG001749,CP001,0.846,0.846,66000,94000,125000,Medium,0.05,False,0,AI-Augmented Professional
WC00004935,W00004935,2025-10-28,INR,72700.0,Annual,0.18,CG000618,CP001,0.929,0.957,49000,76000,100000,Low,0.03,True,2100,AI User
